ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-12-26,16,23.106,CLE,,IND,L 28-29,
2,2000,2000-09-10,2,23.365,CLE,@,CIN,W 24-7,
3,2000,2000-10-08,6,24.027,CLE,@,ARI,L 21-29,
4,2000,2000-10-29,9,24.048,CLE,,CIN,L 3-12,
5,2000,2000-11-26,13,24.076,CLE,@,BAL,L 7-44,
6,2000,2000-12-03,14,24.083,CLE,@,JAX,L 0-48,
7,2000,2000-12-10,15,24.090,CLE,,PHI,L 24-35,
8,2000,2000-12-17,16,24.097,CLE,,TEN,L 0-24,
9,2001,2001-09-09,1,24.363,CLE,,SEA,L 6-9,*
10,2001,2001-09-23,2,25.012,CLE,,DET,W 24-14,*
11,2001,2001-09-30,3,25.019,CLE,@,JAX,W 23-14,*
12,2001,2001-10-07,4,25.026,CLE,,SDG,W 20-16,*
13,2001,2001-10-14,5,25.033,CLE,@,CIN,L 14-24,*
14,2001,2001-10-21,6,25.040,CLE,,BAL,W 24-14,*
15,2001,2001-11-04,7,25.054,CLE,@,CHI,L 21-27,*
16,2001,2001-11-11,8,25.061,CLE,,PIT,L 12-15,*
17,2001,2001-11-18,9,25.068,CLE,@,BAL,W 27-17,*
18,2001,2001-11-25,10,25.075,CLE,,CIN,W 18-0,*
19,2001,2001-12-02,11,25.082,CLE,,TEN,L 15-31,*
20,2001,2001-12-09,12,25.089,CLE,@,NWE,L 16-27,*
21,2001,2001-12-16,13,25.096,CLE,,JAX,L 10-15,*
22,2001,2001-12-23,14,25.103,CLE,@,GNB,L 7-30,*
23,2001,2001-12-30,15,25.110,CLE,@,TEN,W 41-38,*
24,2001,2002-01-06,16,25.117,CLE,@,PIT,L 7-28,*
25,2002,2002-09-08,1,25.362,CLE,,KAN,L 39-40,
26,2002,2002-09-15,2,26.004,CLE,,CIN,W 20-7,*
27,2002,2002-09-22,3,26.011,CLE,@,TEN,W 31-28,*
28,2002,2002-09-29,4,26.018,CLE,@,PIT,L 13-16,
29,2002,2002-10-06,5,26.025,CLE,,BAL,L 21-26,
30,2002,2002-10-13,6,26.032,CLE,@,TAM,L 3-17,
31,2002,2002-10-20,7,26.039,CLE,,HOU,W 34-17,
32,2002,2002-10-27,8,26.046,CLE,@,NYJ,W 24-21,
33,2002,2002-11-03,9,26.053,CLE,,PIT,L 20-23,
