ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1965,1965-11-07,8,26.104,DAL,,SFO,W 39-31,1,6,1,17,1
2,1970,1970-09-20,1,31.056,DAL,@,PHI,W 17-7,,,,,
3,1970,1970-09-27,2,31.063,DAL,,NYG,W 28-10,,,,,
4,1970,1970-10-04,3,31.070,DAL,@,STL,L 7-20,,,,,
5,1970,1970-10-11,4,31.077,DAL,,ATL,W 13-0,,,,,
6,1970,1970-10-18,5,31.084,DAL,@,MIN,L 13-54,,,,,
7,1970,1970-10-25,6,31.091,DAL,@,KAN,W 27-16,,,,,
8,1970,1970-11-01,7,31.098,DAL,,PHI,W 21-17,,,,,
9,1970,1970-11-08,8,31.105,DAL,@,NYG,L 20-23,,,,,
10,1970,1970-11-16,9,31.113,DAL,,STL,L 0-38,,,,,
11,1970,1970-11-22,10,31.119,DAL,@,WAS,W 45-21,,,,,
12,1970,1970-11-26,11,31.123,DAL,,GNB,W 16-3,,,,,
13,1970,1970-12-06,12,31.133,DAL,,WAS,W 34-0,,,,,
14,1970,1970-12-12,13,31.139,DAL,@,CLE,W 6-2,,,,,
15,1970,1970-12-20,14,31.147,DAL,,HOU,W 52-10,,,,,
16,1971,1971-09-19,1,32.055,DAL,@,BUF,W 49-37,,,,,
17,1971,1971-09-26,2,32.062,DAL,@,PHI,W 42-7,,,,,
18,1971,1971-10-03,3,32.069,DAL,,WAS,L 16-20,,,,,
19,1971,1971-10-11,4,32.077,DAL,,NYG,W 20-13,,,,,
20,1971,1971-10-17,5,32.083,DAL,@,NOR,L 14-24,,,,,
21,1971,1971-10-24,6,32.090,DAL,,NWE,W 44-21,,,,,
22,1971,1971-10-31,7,32.097,DAL,@,CHI,L 19-23,,,,,
23,1971,1971-11-07,8,32.104,DAL,@,STL,W 16-13,,,,,
24,1971,1971-11-14,9,32.111,DAL,,PHI,W 20-7,,,,,
25,1971,1971-11-21,10,32.118,DAL,@,WAS,W 13-0,,,,,
26,1971,1971-11-25,11,32.122,DAL,,RAM,W 28-21,,,,,
27,1971,1971-12-04,12,32.131,DAL,,NYJ,W 52-10,,,,,
28,1971,1971-12-12,13,32.139,DAL,@,NYG,W 42-14,,,,,
29,1971,1971-12-18,14,32.145,DAL,,STL,W 31-12,,,,,
30,1972,1972-09-17,1,33.053,DAL,,PHI,W 28-6,,,,,
31,1972,1972-09-24,2,33.060,DAL,@,NYG,W 23-14,,,,,
32,1972,1972-10-01,3,33.067,DAL,@,GNB,L 13-16,,,,,
33,1972,1972-10-08,4,33.074,DAL,,PIT,W 17-13,,,,,
34,1972,1972-10-15,5,33.081,DAL,@,BAL,W 21-0,,,,,
35,1972,1972-10-22,6,33.088,DAL,@,WAS,L 20-24,,,,,
36,1972,1972-10-30,7,33.096,DAL,,DET,W 28-24,,,,,
37,1972,1972-11-05,8,33.102,DAL,@,SDG,W 34-28,,,,,
38,1972,1972-11-12,9,33.109,DAL,,STL,W 33-24,,,,,
39,1972,1972-11-19,10,33.116,DAL,@,PHI,W 28-7,,,,,
40,1972,1972-11-23,11,33.120,DAL,,SFO,L 10-31,,,,,
41,1972,1972-12-03,12,33.130,DAL,@,STL,W 27-6,,,,,
42,1972,1972-12-09,13,33.136,DAL,,WAS,W 34-24,,,,,
43,1972,1972-12-17,14,33.144,DAL,,NYG,L 3-23,,,,,
44,1973,1973-09-16,1,34.052,DAL,@,CHI,W 20-17,,,,,
45,1973,1973-09-24,2,34.060,DAL,,NOR,W 40-3,,,,,
46,1973,1973-09-30,3,34.066,DAL,,STL,W 45-10,,,,,
47,1973,1973-10-08,4,34.074,DAL,@,WAS,L 7-14,,,,,
48,1973,1973-10-14,5,34.080,DAL,@,RAM,L 31-37,,,,,
49,1973,1973-10-21,6,34.087,DAL,,NYG,W 45-28,,,,,
50,1973,1973-10-28,7,34.094,DAL,@,PHI,L 16-30,,,,,
51,1973,1973-11-04,8,34.101,DAL,,CIN,W 38-10,,,,,
52,1973,1973-11-11,9,34.108,DAL,@,NYG,W 23-10,,,,,
53,1973,1973-11-18,10,34.115,DAL,,PHI,W 31-10,,,,,
54,1973,1973-11-22,11,34.119,DAL,,MIA,L 7-14,,,,,
55,1973,1973-12-02,12,34.129,DAL,@,DEN,W 22-10,,,,,
56,1973,1973-12-09,13,34.136,DAL,,WAS,W 27-7,,,,,
57,1973,1973-12-16,14,34.143,DAL,@,STL,W 30-3,,,,,
58,1974,1974-09-15,1,35.051,DAL,@,ATL,W 24-0,,,,,
59,1974,1974-09-23,2,35.059,DAL,@,PHI,L 10-13,,,,,
60,1974,1974-09-29,3,35.065,DAL,,NYG,L 6-14,,,,,
61,1974,1974-10-06,4,35.072,DAL,,MIN,L 21-23,,,,,
62,1974,1974-10-13,5,35.079,DAL,@,STL,L 28-31,,,,,
63,1974,1974-10-20,6,35.086,DAL,,PHI,W 31-24,,,,,
64,1974,1974-10-27,7,35.093,DAL,@,NYG,W 21-7,,,,,
65,1974,1974-11-03,8,35.100,DAL,,STL,W 17-14,,,,,
66,1974,1974-11-10,9,35.107,DAL,,SFO,W 20-14,,,,,
67,1974,1974-11-17,10,35.114,DAL,@,WAS,L 21-28,,,,,
68,1974,1974-11-24,11,35.121,DAL,@,HOU,W 10-0,,,,,
69,1974,1974-11-28,12,35.125,DAL,,WAS,W 24-23,,,,,
70,1974,1974-12-07,13,35.134,DAL,,CLE,W 41-17,,,,,
71,1974,1974-12-14,14,35.141,DAL,@,OAK,L 23-27,,,,,
