ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1970,1970-10-04,3,23.220,PHI,,WAS,L 21-33,,6,9,66.67,73,0,0,91.4,0,0,8.11,8.11,2,16,8.00,1,1,6
2,1970,1970-10-11,4,23.227,PHI,@,NYG,L 23-30,,1,4,25.00,12,0,0,39.6,0,0,3.00,3.00,0,0,,0,0,0
3,1970,1970-10-18,5,23.234,PHI,,STL,L 20-35,,16,30,53.33,134,1,0,76.2,0,0,4.47,5.13,2,17,8.50,0,0,0
4,1970,1970-10-25,6,23.241,PHI,@,GNB,L 17-30,*,3,10,30.00,16,0,3,0.0,0,0,1.60,-11.90,0,0,,0,0,0
5,1970,1970-12-06,12,23.283,PHI,@,BAL,L 10-29,,6,8,75.00,34,0,0,82.3,0,0,4.25,4.25,0,0,,0,0,0
6,1970,1970-12-13,13,23.290,PHI,@,WAS,L 6-24,,5,12,41.67,59,0,0,57.3,0,0,4.92,4.92,0,0,,0,0,0
7,1971,1971-09-26,2,24.212,PHI,,DAL,L 7-42,,3,7,42.86,28,0,1,14.9,0,0,4.00,-2.43,1,6,6.00,0,0,0
8,1971,1971-10-03,3,24.219,PHI,,SFO,L 3-31,,5,6,83.33,52,0,0,102.8,0,0,8.67,8.67,0,0,,0,0,0
9,1971,1971-10-10,4,24.226,PHI,,MIN,L 0-13,,10,24,41.67,81,0,0,50.9,0,0,3.38,3.38,0,0,,0,0,0
10,1971,1971-10-17,5,24.233,PHI,@,OAK,L 10-34,*,8,14,57.14,112,1,0,106.8,0,0,8.00,9.43,0,0,,0,0,0
11,1971,1971-10-24,6,24.240,PHI,,NYG,W 23-7,,5,13,38.46,33,0,1,14.6,0,0,2.54,-0.92,1,1,1.00,0,0,0
12,1971,1971-10-31,7,24.247,PHI,,DEN,W 17-16,*,7,17,41.18,129,1,1,63.1,0,0,7.59,6.12,1,2,2.00,0,0,0
13,1971,1971-11-07,8,24.254,PHI,@,WAS,T 7-7,*,4,12,33.33,29,0,1,7.6,0,0,2.42,-1.33,0,0,,0,0,0
14,1971,1971-11-14,9,24.261,PHI,@,DAL,L 7-20,*,10,18,55.56,91,0,1,46.3,0,0,5.06,2.56,2,14,7.00,0,0,0
15,1971,1971-12-12,13,24.289,PHI,,STL,W 19-7,,,,,,,,,,,,,,,,,,
16,1971,1971-12-19,14,24.296,PHI,@,NYG,W 41-28,,3,7,42.86,21,0,0,50.3,0,0,3.00,3.00,0,0,,0,0,0
17,1972,1972-12-10,13,25.288,PHI,,CHI,L 12-21,,5,13,38.46,46,0,1,16.8,0,0,3.54,0.08,1,2,2.00,0,0,0
