ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
20,2005,2005-09-18,2,25.251,CAR,,NWE,W 27-17,*,7,37,5.29,0,3,1,23,23.00,0,33.3%,7.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
21,2005,2005-09-25,3,25.258,CAR,@,MIA,L 24-27,,8,27,3.38,0,4,3,48,16.00,0,75.0%,12.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
22,2005,2005-10-03,4,25.266,CAR,,GNB,W 32-29,,9,38,4.22,0,4,3,55,18.33,0,75.0%,13.75,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
23,2005,2005-10-09,5,25.272,CAR,@,ARI,W 24-20,,8,42,5.25,0,2,2,47,23.50,0,100.0%,23.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
24,2005,2005-10-30,7,25.293,CAR,,MIN,W 38-13,,12,51,4.25,0,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
25,2005,2005-11-06,8,25.300,CAR,@,TAM,W 34-14,,16,23,1.44,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
26,2005,2005-11-13,9,25.307,CAR,,NYJ,W 30-3,,6,20,3.33,0,3,3,43,14.33,0,100.0%,14.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
27,2005,2005-11-20,10,25.314,CAR,@,CHI,L 3-13,,9,41,4.56,0,5,3,20,6.67,0,60.0%,4.00,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0.0,,
28,2005,2005-11-27,11,25.321,CAR,@,BUF,W 13-9,,22,74,3.36,0,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
29,2005,2005-12-04,12,25.328,CAR,,ATL,W 24-6,,24,131,5.46,1,3,3,49,16.33,1,100.0%,16.33,0,0,,0,0,0,,0,,,,0,0,,0,2,12,0.0,,
30,2005,2005-12-11,13,25.335,CAR,,TAM,L 10-20,*,14,46,3.29,0,3,2,2,1.00,0,66.7%,0.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
31,2005,2005-12-18,14,25.342,CAR,@,NOR,W 27-10,*,21,75,3.57,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
32,2005,2005-12-24,15,25.348,CAR,,DAL,L 20-24,*,22,68,3.09,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
33,2005,2006-01-01,16,25.356,CAR,@,ATL,W 44-11,*,18,165,9.17,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,,
34,2006,2006-09-10,1,26.243,CAR,,ATL,L 6-20,*,15,54,3.60,0,5,4,20,5.00,0,80.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
35,2006,2006-09-17,2,26.250,CAR,@,MIN,L 13-16,*,13,26,2.00,0,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
36,2006,2006-09-24,3,26.257,CAR,@,TAM,W 26-24,*,20,82,4.10,0,4,3,7,2.33,0,75.0%,1.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
37,2006,2006-10-01,4,26.264,CAR,,NOR,W 21-18,*,16,105,6.56,1,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
38,2006,2006-10-08,5,26.271,CAR,,CLE,W 20-12,*,24,106,4.42,0,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
39,2006,2006-10-15,6,26.278,CAR,@,BAL,W 23-21,*,26,58,2.23,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
40,2006,2006-10-22,7,26.285,CAR,@,CIN,L 14-17,*,14,59,4.21,0,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
41,2006,2006-10-29,8,26.292,CAR,,DAL,L 14-35,*,15,50,3.33,1,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
42,2006,2006-11-13,9,26.307,CAR,,TAM,W 24-10,*,13,48,3.69,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
43,2006,2006-11-19,10,26.313,CAR,,STL,W 15-0,*,9,63,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
44,2006,2006-12-10,13,26.334,CAR,,NYG,L 13-27,*,8,23,2.88,0,5,2,3,1.50,0,40.0%,0.60,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
45,2006,2006-12-17,14,26.341,CAR,,PIT,L 3-37,*,7,42,6.00,0,4,3,5,1.67,0,75.0%,1.25,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
46,2006,2006-12-24,15,26.348,CAR,@,ATL,W 10-3,*,28,102,3.64,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
47,2006,2006-12-31,16,26.355,CAR,@,NOR,W 31-21,*,19,79,4.16,1,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
48,2007,2007-09-09,1,27.242,CAR,@,STL,W 27-13,*,17,94,5.53,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
49,2007,2007-09-16,2,27.249,CAR,,HOU,L 21-34,*,9,22,2.44,0,5,5,29,5.80,0,100.0%,5.80,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
50,2007,2007-09-23,3,27.256,CAR,@,ATL,W 27-20,*,20,122,6.10,1,2,1,13,13.00,1,50.0%,6.50,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
51,2007,2007-09-30,4,27.263,CAR,,TAM,L 7-20,*,15,64,4.27,0,6,3,17,5.67,0,50.0%,2.83,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
52,2007,2007-10-07,5,27.270,CAR,@,NOR,W 16-13,*,19,59,3.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
53,2007,2007-10-14,6,27.277,CAR,@,ARI,W 25-10,*,17,43,2.53,0,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
54,2007,2007-10-28,7,27.291,CAR,,IND,L 7-31,*,19,62,3.26,1,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
55,2007,2007-11-04,8,27.298,CAR,@,TEN,L 7-20,*,17,63,3.71,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
56,2007,2007-11-11,9,27.305,CAR,,ATL,L 13-20,*,20,59,2.95,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
57,2007,2007-11-18,10,27.312,CAR,@,GNB,L 17-31,*,20,87,4.35,0,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
58,2007,2007-11-25,11,27.319,CAR,,NOR,L 6-31,*,9,-5,-0.56,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
59,2007,2007-12-02,12,27.326,CAR,,SFO,W 31-14,*,21,58,2.76,1,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
60,2007,2007-12-09,13,27.333,CAR,@,JAX,L 6-37,*,11,46,4.18,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
61,2007,2007-12-16,14,27.340,CAR,,SEA,W 13-10,*,18,47,2.61,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
62,2007,2007-12-22,15,27.346,CAR,,DAL,L 13-20,*,4,9,2.25,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
63,2007,2007-12-30,16,27.354,CAR,@,TAM,W 31-23,*,11,46,4.18,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
64,2008,2008-09-07,1,28.241,SFO,,ARI,L 13-23,,4,11,2.75,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
65,2008,2008-09-14,2,28.248,SFO,@,SEA,W 33-30,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
66,2008,2008-09-21,3,28.255,SFO,,DET,W 31-13,,2,1,0.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
67,2008,2008-09-28,4,28.262,SFO,@,NOR,L 17-31,,1,9,9.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
68,2008,2008-10-05,5,28.269,SFO,,NWE,L 21-30,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
69,2008,2008-10-12,6,28.276,SFO,,PHI,L 26-40,,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
70,2008,2008-10-19,7,28.283,SFO,@,NYG,L 17-29,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
71,2008,2008-10-26,8,28.290,SFO,,SEA,L 13-34,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
72,2008,2008-11-10,9,28.305,SFO,@,ARI,L 24-29,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
73,2008,2008-11-16,10,28.311,SFO,,STL,W 35-16,,10,17,1.70,0,2,2,40,20.00,0,100.0%,20.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,1,0
74,2008,2008-11-23,11,28.318,SFO,@,DAL,L 22-35,,0,0,,0,1,1,9,9.00,1,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
75,2008,2008-11-30,12,28.325,SFO,@,BUF,W 10-3,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
76,2008,2008-12-07,13,28.332,SFO,,NYJ,W 24-14,,16,35,2.19,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
77,2008,2008-12-14,14,28.339,SFO,@,MIA,L 9-14,*,18,76,4.22,0,7,5,25,5.00,0,71.4%,3.57,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
78,2008,2008-12-21,15,28.346,SFO,@,STL,W 17-16,*,12,36,3.00,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
79,2008,2008-12-28,16,28.353,SFO,,WAS,W 27-24,,9,44,4.89,1,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
