ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,22.362,PHI,,ARI,L 24-25,,,,,
2,1999,1999-09-19,2,23.004,PHI,,TAM,L 5-19,,,,,
3,1999,1999-09-26,3,23.011,PHI,@,BUF,L 0-26,,,,,
4,1999,1999-10-03,4,23.018,PHI,@,NYG,L 15-16,,,,,
5,1999,1999-10-10,5,23.025,PHI,,DAL,W 13-10,,,,,
6,1999,1999-10-17,6,23.032,PHI,@,CHI,W 20-16,,0.0,1,28,0
7,1999,1999-10-24,7,23.039,PHI,@,MIA,L 13-16,,,,,
8,1999,1999-10-31,8,23.046,PHI,,NYG,L 17-23,,,,,
9,1999,1999-11-07,9,23.053,PHI,@,CAR,L 7-33,,,,,
10,1999,1999-11-14,10,23.060,PHI,,WAS,W 35-28,,,,,
11,1999,1999-11-21,11,23.067,PHI,,IND,L 17-44,,,,,
12,1999,1999-11-28,12,23.074,PHI,@,WAS,L 17-20,,,,,
13,1999,1999-12-05,13,23.081,PHI,@,ARI,L 17-21,*,,,,
14,1999,1999-12-12,14,23.088,PHI,@,DAL,L 10-20,,,,,
15,1999,1999-12-19,15,23.095,PHI,,NWE,W 24-9,,,,,
16,1999,2000-01-02,16,23.109,PHI,,STL,W 38-31,,,,,
17,2000,2000-09-03,1,23.354,PHI,@,DAL,W 41-14,*,,,,
18,2000,2000-09-10,2,23.361,PHI,,NYG,L 18-33,*,,,,
19,2000,2000-09-17,3,24.002,PHI,@,GNB,L 3-6,,0.0,1,20,0
20,2000,2000-09-24,4,24.009,PHI,@,NOR,W 21-7,*,,,,
21,2000,2000-10-01,5,24.016,PHI,,ATL,W 38-10,*,,,,
22,2000,2000-10-08,6,24.023,PHI,,WAS,L 14-17,*,0.0,1,4,0
23,2000,2000-10-15,7,24.030,PHI,@,ARI,W 33-14,*,,,,
24,2000,2000-10-22,8,24.037,PHI,,CHI,W 13-9,*,,,,
25,2000,2000-10-29,9,24.044,PHI,@,NYG,L 7-24,*,,,,
26,2000,2000-11-05,10,24.051,PHI,,DAL,W 16-13,*,,,,
27,2000,2000-11-12,11,24.058,PHI,@,PIT,W 26-23,,,,,
28,2000,2000-11-19,12,24.065,PHI,,ARI,W 34-9,,,,,
29,2000,2000-11-26,13,24.072,PHI,@,WAS,W 23-20,,,,,
30,2000,2000-12-03,14,24.079,PHI,,TEN,L 13-15,,,,,
31,2000,2000-12-10,15,24.086,PHI,@,CLE,W 35-24,*,,,,
32,2000,2000-12-24,16,24.100,PHI,,CIN,W 16-7,,,,,
33,2001,2001-09-09,1,24.359,PHI,,STL,L 17-20,*,0.0,1,0,0
34,2001,2001-09-23,2,25.008,PHI,@,SEA,W 27-3,*,,,,
35,2001,2001-09-30,3,25.015,PHI,,DAL,W 40-18,*,,,,
36,2001,2001-10-07,4,25.022,PHI,,ARI,L 20-21,*,,,,
37,2001,2001-10-22,5,25.037,PHI,@,NYG,W 10-9,*,,,,
38,2001,2001-10-28,6,25.043,PHI,,OAK,L 10-20,*,,,,
39,2001,2001-11-04,7,25.050,PHI,@,ARI,W 21-7,*,0.0,1,2,0
40,2001,2001-11-11,8,25.057,PHI,,MIN,W 48-17,*,1.0,0,0,0
41,2001,2001-11-18,9,25.064,PHI,@,DAL,W 36-3,*,,,,
42,2001,2001-11-25,10,25.071,PHI,,WAS,L 3-13,*,,,,
43,2001,2001-11-29,11,25.075,PHI,@,KAN,W 23-10,*,,,,
44,2001,2001-12-09,12,25.085,PHI,,SDG,W 24-14,*,,,,
45,2001,2001-12-16,13,25.092,PHI,@,WAS,W 20-6,*,,,,
46,2001,2001-12-22,14,25.098,PHI,@,SFO,L 3-13,*,,,,
47,2001,2001-12-30,15,25.106,PHI,,NYG,W 24-21,*,,,,
48,2001,2002-01-06,16,25.113,PHI,@,TAM,W 17-13,*,,,,
49,2002,2002-11-03,8,26.049,CHI,,PHI,L 13-19,,,,,
50,2002,2002-11-10,9,26.056,CHI,,NWE,L 30-33,,,,,
51,2002,2002-11-18,10,26.064,CHI,@,STL,L 16-21,,,,,
52,2002,2002-11-24,11,26.070,CHI,,DET,W 20-17,,,,,
53,2002,2002-12-01,12,26.077,CHI,@,GNB,L 20-30,,0.0,1,35,0
54,2002,2002-12-09,13,26.085,CHI,@,MIA,L 9-27,*,,,,
