ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
18,2005,2005-10-16,6,23.122,NYJ,@,BUF,L 17-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,9,9.00,0,,0,0,0.0,,
19,2005,2005-10-24,7,23.130,NYJ,@,ATL,L 14-27,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,1,18,18.00,0,,0,0,0.0,,
20,2005,2005-11-06,8,23.143,NYJ,,SDG,L 26-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,15,15.00,0,,0,0,0.0,,
21,2005,2005-11-13,9,23.150,NYJ,@,CAR,L 3-30,*,2,1,8,8.00,0,50.0%,4.00,1,4,4.00,0,0,0,,0,1,4,4.00,0,,0,0,0.0,,
22,2005,2005-11-20,10,23.157,NYJ,@,DEN,L 0-27,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,1,13,13.00,0,,0,0,0.0,,
23,2005,2005-11-27,11,23.164,NYJ,,NOR,L 19-21,,4,4,72,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,3,24,8.00,0,,0,0,0.0,,
24,2005,2005-12-04,12,23.171,NYJ,@,NWE,L 3-16,,6,2,16,8.00,0,33.3%,2.67,0,0,,0,1,19,19.00,0,2,14,7.00,0,,0,0,0.0,,
25,2005,2005-12-11,13,23.178,NYJ,,OAK,W 26-10,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
26,2005,2005-12-18,14,23.185,NYJ,@,MIA,L 20-24,,8,4,44,11.00,0,50.0%,5.50,0,0,,0,1,30,30.00,0,3,13,4.33,0,,0,0,0.0,,
27,2005,2005-12-26,15,23.193,NYJ,,NWE,L 21-31,,4,2,32,16.00,0,50.0%,8.00,0,0,,0,1,27,27.00,0,1,3,3.00,0,,0,0,0.0,,
28,2005,2006-01-01,16,23.199,NYJ,,BUF,W 30-26,,1,1,45,45.00,0,100.0%,45.00,0,0,,0,1,29,29.00,0,0,0,,0,,0,0,0.0,,
29,2006,2006-09-10,1,24.086,NYJ,@,TEN,W 23-16,*,10,6,65,10.83,1,60.0%,6.50,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
30,2006,2006-09-17,2,24.093,NYJ,,NWE,L 17-24,*,7,6,121,20.17,1,85.7%,17.29,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
31,2006,2006-09-24,3,24.100,NYJ,@,BUF,W 28-20,*,6,3,33,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
32,2006,2006-10-01,4,24.107,NYJ,,IND,L 28-31,*,4,3,65,21.67,1,75.0%,16.25,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
33,2006,2006-10-08,5,24.114,NYJ,@,JAX,L 0-41,*,4,4,49,12.25,0,100.0%,12.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
34,2006,2006-10-15,6,24.121,NYJ,,MIA,W 20-17,*,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
35,2006,2006-10-22,7,24.128,NYJ,,DET,W 31-24,*,8,7,79,11.29,0,87.5%,9.88,1,10,10.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
36,2006,2006-10-29,8,24.135,NYJ,@,CLE,L 13-20,*,10,5,43,8.60,0,50.0%,4.30,1,8,8.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
37,2006,2006-11-12,9,24.149,NYJ,@,NWE,W 17-14,*,8,6,70,11.67,1,75.0%,8.75,1,3,3.00,0,0,0,,0,0,0,,0,,1,6,0.0,,
38,2006,2006-11-19,10,24.156,NYJ,,CHI,L 0-10,*,6,3,25,8.33,0,50.0%,4.17,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
39,2006,2006-11-26,11,24.163,NYJ,,HOU,W 26-11,*,11,7,110,15.71,0,63.6%,10.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
40,2006,2006-12-03,12,24.170,NYJ,@,GNB,W 38-10,*,11,9,99,11.00,1,81.8%,9.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
41,2006,2006-12-10,13,24.177,NYJ,,BUF,L 13-31,*,8,5,37,7.40,0,62.5%,4.63,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
42,2006,2006-12-17,14,24.184,NYJ,@,MIN,W 26-13,*,9,6,56,9.33,0,66.7%,6.22,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
43,2006,2006-12-25,15,24.192,NYJ,@,MIA,W 13-10,*,10,4,50,12.50,1,40.0%,5.00,1,7,7.00,0,0,0,,0,0,0,,0,,1,6,0.0,,
44,2006,2006-12-31,16,24.198,NYJ,,OAK,W 23-3,*,9,7,53,7.57,0,77.8%,5.89,1,-3,-3.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
45,2007,2007-09-09,1,25.085,NYJ,,NWE,L 14-38,*,9,6,57,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
46,2007,2007-09-16,2,25.092,NYJ,@,BAL,L 13-20,*,11,7,165,23.57,0,63.6%,15.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
47,2007,2007-09-23,3,25.099,NYJ,,MIA,W 31-28,*,6,5,54,10.80,0,83.3%,9.00,0,0,,0,1,14,14.00,0,0,0,,0,,0,0,0.0,,
48,2007,2007-09-30,4,25.106,NYJ,@,BUF,L 14-17,*,10,8,107,13.38,0,80.0%,10.70,1,-2,-2.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
49,2007,2007-10-07,5,25.113,NYJ,@,NYG,L 24-35,*,11,4,31,7.75,0,36.4%,2.82,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
50,2007,2007-10-14,6,25.120,NYJ,,PHI,L 9-16,*,6,5,71,14.20,0,83.3%,11.83,1,14,14.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
51,2007,2007-10-21,7,25.127,NYJ,@,CIN,L 31-38,*,6,6,60,10.00,1,100.0%,10.00,1,-1,-1.00,0,1,32,32.00,0,0,0,,0,,1,6,0.0,,
52,2007,2007-10-28,8,25.134,NYJ,,BUF,L 3-13,*,8,5,47,9.40,0,62.5%,5.88,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
53,2007,2007-11-04,9,25.141,NYJ,,WAS,L 20-23,*,11,5,90,18.00,0,45.5%,8.18,1,11,11.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
54,2007,2007-11-18,10,25.155,NYJ,,PIT,W 19-16,*,5,1,5,5.00,0,20.0%,1.00,0,0,,0,2,10,5.00,0,0,0,,0,,0,0,0.0,,
55,2007,2007-11-22,11,25.159,NYJ,@,DAL,L 3-34,*,7,2,43,21.50,0,28.6%,6.14,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
56,2007,2007-12-09,13,25.176,NYJ,,CLE,L 18-24,*,10,6,119,19.83,0,60.0%,11.90,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
57,2007,2007-12-16,14,25.183,NYJ,@,NWE,L 10-20,*,8,6,53,8.83,0,75.0%,6.63,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
58,2007,2007-12-23,15,25.190,NYJ,@,TEN,L 6-10,*,9,8,152,19.00,1,88.9%,16.89,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
59,2007,2007-12-30,16,25.197,NYJ,,KAN,W 13-10,*,10,8,76,9.50,0,80.0%,7.60,1,16,16.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
60,2008,2008-09-07,1,26.083,NYJ,@,MIA,W 20-14,*,6,3,80,26.67,1,50.0%,13.33,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
61,2008,2008-09-14,2,26.090,NYJ,,NWE,L 10-19,*,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2008,2008-09-22,3,26.098,NYJ,@,SDG,L 29-48,*,12,10,76,7.60,0,83.3%,6.33,0,0,,0,1,54,54.00,0,0,0,,0,,0,0,0.0,1,0
63,2008,2008-09-28,4,26.104,NYJ,,ARI,W 56-35,*,4,4,67,16.75,2,100.0%,16.75,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0
64,2008,2008-10-12,5,26.118,NYJ,,CIN,W 26-14,*,9,8,85,10.63,0,88.9%,9.44,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,1
65,2008,2008-10-19,6,26.125,NYJ,@,OAK,L 13-16,*,7,1,0,0.00,0,14.3%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2008,2008-10-26,7,26.132,NYJ,,KAN,W 28-24,*,13,9,102,11.33,0,69.2%,7.85,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2008,2008-11-02,8,26.139,NYJ,@,BUF,W 26-17,*,9,6,62,10.33,0,66.7%,6.89,1,8,8.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2008,2008-11-09,9,26.146,NYJ,,STL,W 47-3,*,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2008,2008-11-13,10,26.150,NYJ,@,NWE,W 34-31,*,7,5,87,17.40,1,71.4%,12.43,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
70,2008,2008-11-23,11,26.160,NYJ,@,TEN,W 34-13,*,7,6,55,9.17,0,85.7%,7.86,1,0,0.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2008,2008-11-30,12,26.167,NYJ,,DEN,L 17-34,*,8,4,40,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2008,2008-12-07,13,26.174,NYJ,@,SFO,L 14-24,*,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2008,2008-12-14,14,26.181,NYJ,,BUF,W 31-27,*,6,4,34,8.50,1,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
74,2008,2008-12-21,15,26.188,NYJ,@,SEA,L 3-13,*,9,6,81,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,2,0
75,2008,2008-12-28,16,26.195,NYJ,,MIA,L 17-24,*,7,2,41,20.50,0,28.6%,5.86,0,0,,0,0,0,,0,0,0,,0,1,0,2,0.0,1,0
76,2009,2009-09-13,1,27.089,NYJ,@,HOU,W 24-7,*,7,6,90,15.00,0,85.7%,12.86,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
77,2009,2009-09-20,2,27.096,NYJ,,NWE,W 16-9,*,6,4,87,21.75,0,66.7%,14.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2009,2009-09-27,3,27.103,NYJ,,TEN,W 24-17,*,12,8,108,13.50,1,66.7%,9.00,0,0,,0,1,17,17.00,0,0,0,,0,,1,6,0.0,0,0
79,2009,2009-10-04,4,27.110,NYJ,@,NOR,L 10-24,*,9,5,71,14.20,0,55.6%,7.89,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
80,2009,2009-10-12,5,27.118,NYJ,@,MIA,L 27-31,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2009,2009-11-01,8,27.138,NYJ,,MIA,L 25-30,*,8,3,70,23.33,0,37.5%,8.75,1,1,1.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2009,2009-11-15,9,27.152,NYJ,,JAX,L 22-24,*,11,6,68,11.33,1,54.5%,6.18,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,1,0
83,2009,2009-11-22,10,27.159,NYJ,@,NWE,L 14-31,*,8,3,84,28.00,1,37.5%,10.50,0,0,,0,0,0,,0,2,25,12.50,0,,1,6,0.0,0,0
84,2009,2009-11-29,11,27.166,NYJ,,CAR,W 17-6,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,3,32,10.67,0,,0,0,0.0,0,0
85,2009,2009-12-03,12,27.170,NYJ,@,BUF,W 19-13,*,6,4,68,17.00,0,66.7%,11.33,0,0,,0,0,0,,0,5,37,7.40,0,,0,0,0.0,0,0
86,2009,2009-12-13,13,27.180,NYJ,@,TAM,W 26-3,,5,1,26,26.00,0,20.0%,5.20,0,0,,0,0,0,,0,4,36,9.00,0,,0,0,0.0,0,0
87,2009,2009-12-20,14,27.187,NYJ,,ATL,L 7-10,*,7,6,49,8.17,0,85.7%,7.00,0,0,,0,0,0,,0,4,25,6.25,0,,0,0,0.0,0,0
88,2009,2009-12-27,15,27.194,NYJ,@,IND,W 29-15,*,7,4,45,11.25,0,57.1%,6.43,0,0,,0,0,0,,0,2,28,14.00,0,,0,0,0.0,0,0
89,2009,2010-01-03,16,27.201,NYJ,,CIN,W 37-0,*,6,5,39,7.80,0,83.3%,6.50,1,6,6.00,1,0,0,,0,3,53,17.67,0,,1,6,0.0,0,0
90,2010,2010-09-13,1,28.089,NYJ,,BAL,L 9-10,*,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
91,2010,2010-09-19,2,28.095,NYJ,,NWE,W 28-14,*,7,4,26,6.50,1,57.1%,3.71,2,6,3.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
92,2010,2010-09-26,3,28.102,NYJ,@,MIA,W 31-23,*,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2010,2010-10-03,4,28.109,NYJ,@,BUF,W 38-14,,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2010,2010-10-11,5,28.117,NYJ,,MIN,W 29-20,*,10,5,46,9.20,0,50.0%,4.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2010,2010-10-17,6,28.123,NYJ,@,DEN,W 24-20,,7,4,18,4.50,0,57.1%,2.57,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
96,2010,2010-10-31,7,28.137,NYJ,,GNB,L 0-9,,13,4,89,22.25,0,30.8%,6.85,1,-8,-8.00,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
97,2010,2010-11-07,8,28.144,NYJ,@,DET,W 23-20,,5,2,29,14.50,0,40.0%,5.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
98,2010,2010-11-14,9,28.151,NYJ,@,CLE,W 26-20,,4,3,43,14.33,1,75.0%,10.75,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
99,2010,2010-12-06,12,28.173,NYJ,@,NWE,L 3-45,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2010,2010-12-12,13,28.179,NYJ,,MIA,L 6-10,,12,5,69,13.80,0,41.7%,5.75,0,0,,0,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
101,2010,2010-12-19,14,28.186,NYJ,@,PIT,W 22-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,32,16.00,0,,0,0,0.0,0,0
102,2010,2010-12-26,15,28.193,NYJ,@,CHI,L 34-38,,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,2,13,6.50,0,,0,0,0.0,0,0
103,2010,2011-01-02,16,28.200,NYJ,,BUF,W 38-7,,7,3,32,10.67,0,42.9%,4.57,1,-1,-1.00,0,0,0,,0,3,21,7.00,0,,0,0,0.0,0,0
104,2011,2011-10-02,4,29.108,PIT,@,HOU,L 10-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2011,2011-10-09,5,29.115,PIT,,TEN,W 38-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2011,2011-10-16,6,29.122,PIT,,JAX,W 17-13,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
107,2011,2011-10-23,7,29.129,PIT,@,ARI,W 32-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2011,2011-10-30,8,29.136,PIT,,NWE,W 25-17,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2011,2011-11-06,9,29.143,PIT,,BAL,L 20-23,,6,3,44,14.67,0,50.0%,7.33,1,3,3.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
110,2011,2011-11-13,10,29.150,PIT,@,CIN,W 24-17,,4,2,29,14.50,1,50.0%,7.25,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
111,2011,2011-11-27,11,29.164,PIT,@,KAN,W 13-9,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2011,2011-12-04,12,29.171,PIT,,CIN,W 35-7,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
113,2011,2011-12-08,13,29.175,PIT,,CLE,W 14-3,,3,2,33,16.50,1,66.7%,11.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
114,2011,2011-12-19,14,29.186,PIT,@,SFO,L 3-20,,6,5,93,18.60,0,83.3%,15.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
115,2011,2011-12-24,15,29.191,PIT,,STL,W 27-0,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
116,2011,2012-01-01,16,29.199,PIT,@,CLE,W 13-9,,6,3,28,9.33,0,50.0%,4.67,0,0,,0,1,19,19.00,0,0,0,,0,,0,0,0.0,0,0
117,2012,2012-09-09,1,30.085,PIT,@,DEN,L 19-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
118,2012,2012-09-16,2,30.092,PIT,,NYJ,W 27-10,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
119,2012,2012-09-23,3,30.099,PIT,@,OAK,L 31-34,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
120,2012,2012-10-07,4,30.113,PIT,,PHI,W 16-14,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
121,2012,2012-10-11,5,30.117,PIT,@,TEN,L 23-26,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
122,2012,2012-10-21,6,30.127,PIT,@,CIN,W 24-17,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
123,2012,2012-10-28,7,30.134,PIT,,WAS,W 27-12,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
124,2012,2012-11-04,8,30.141,PIT,@,NYG,W 24-20,,4,4,50,12.50,0,100.0%,12.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
125,2012,2012-11-12,9,30.149,PIT,,KAN,W 16-13,,4,1,22,22.00,0,25.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
126,2012,2012-11-18,10,30.155,PIT,,BAL,L 10-13,,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
127,2012,2012-12-09,13,30.176,PIT,,SDG,L 24-34,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
128,2012,2012-12-16,14,30.183,PIT,@,DAL,L 24-27,,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
129,2012,2012-12-23,15,30.190,PIT,,CIN,L 10-13,*,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
130,2012,2012-12-30,16,30.197,PIT,,CLE,W 24-10,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
131,2013,2013-09-08,1,31.084,PIT,,TEN,L 9-16,,7,4,34,8.50,1,57.1%,4.86,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
132,2013,2013-09-16,2,31.092,PIT,@,CIN,L 10-20,*,9,3,59,19.67,0,33.3%,6.56,1,-5,-5.00,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
133,2013,2013-09-22,3,31.098,PIT,,CHI,L 23-40,,4,3,52,17.33,0,75.0%,13.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
134,2013,2013-09-29,4,31.105,PIT,@,MIN,L 27-34,,6,5,103,20.60,1,83.3%,17.17,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
135,2013,2013-10-13,5,31.119,PIT,@,NYJ,W 19-6,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
136,2013,2013-10-20,6,31.126,PIT,,BAL,W 19-16,,4,4,41,10.25,0,100.0%,10.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
137,2013,2013-10-27,7,31.133,PIT,@,OAK,L 18-21,,4,3,39,13.00,0,75.0%,9.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
138,2013,2013-11-03,8,31.140,PIT,@,NWE,L 31-55,,8,7,96,13.71,3,87.5%,12.00,0,0,,0,0,0,,0,0,0,,0,,3,18,0.0,0,0
139,2013,2013-11-10,9,31.147,PIT,,BUF,W 23-10,,2,2,31,15.50,1,100.0%,15.50,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
140,2013,2013-11-17,10,31.154,PIT,,DET,W 37-27,*,5,3,48,16.00,1,60.0%,9.60,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
141,2013,2013-11-24,11,31.161,PIT,@,CLE,W 27-11,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
142,2013,2013-11-28,12,31.165,PIT,@,BAL,L 20-22,*,6,2,6,3.00,1,33.3%,1.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
143,2013,2013-12-08,13,31.175,PIT,,MIA,L 28-34,*,9,5,57,11.40,1,55.6%,6.33,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
144,2013,2013-12-15,14,31.182,PIT,,CIN,W 30-20,*,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
145,2013,2013-12-22,15,31.189,PIT,@,GNB,W 38-31,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
146,2013,2013-12-29,16,31.196,PIT,,CLE,W 20-7,*,6,3,25,8.33,1,50.0%,4.17,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,1,0
147,2014,2014-09-07,1,32.083,CAR,@,TAM,W 20-14,*,4,4,32,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
148,2014,2014-09-14,2,32.090,CAR,,DET,W 24-7,*,4,4,46,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,0,0,,0,1,0,2,0.0,0,0
149,2014,2014-09-28,4,32.104,CAR,@,BAL,L 10-38,*,7,5,80,16.00,0,71.4%,11.43,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
150,2014,2014-10-05,5,32.111,CAR,,CHI,W 31-24,*,4,3,46,15.33,0,75.0%,11.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
151,2014,2014-10-12,6,32.118,CAR,@,CIN,T 37-37,*,10,4,58,14.50,0,40.0%,5.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
152,2014,2014-10-19,7,32.125,CAR,@,GNB,L 17-38,*,8,3,21,7.00,0,37.5%,2.63,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
153,2014,2014-10-26,8,32.132,CAR,,SEA,L 9-13,*,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
