ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2007,2007-09-09,1,23.343,DEN,@,BUF,W 15-14,,2,7,3.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
2,2007,2007-09-16,2,23.350,DEN,,OAK,W 23-20,,3,43,14.33,0,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0
3,2007,2007-09-23,3,23.357,DEN,,JAX,L 14-23,,2,7,3.50,0,2,2,37,18.50,0,100.0%,18.50,0,0,,0,0,0
4,2007,2007-09-30,4,23.364,DEN,@,IND,L 20-38,,8,81,10.13,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
5,2007,2007-10-07,5,24.006,DEN,,SDG,L 3-41,,1,0,0.00,0,6,4,20,5.00,0,66.7%,3.33,0,0,,0,0,0
6,2007,2007-10-21,6,24.020,DEN,,PIT,W 31-28,,2,1,0.50,0,1,1,16,16.00,0,100.0%,16.00,2,47,23.50,0,0,0
7,2007,2007-10-29,7,24.028,DEN,,GNB,L 13-19,*,18,71,3.94,0,6,6,49,8.17,0,100.0%,8.17,0,0,,0,0,0
8,2007,2007-11-04,8,24.034,DEN,@,DET,L 7-44,,6,12,2.00,0,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0
9,2007,2007-11-11,9,24.041,DEN,@,KAN,W 27-11,*,20,109,5.45,1,4,3,20,6.67,0,75.0%,5.00,0,0,,0,1,6
10,2007,2007-11-19,10,24.049,DEN,,TEN,W 34-20,*,14,54,3.86,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0
11,2007,2007-12-02,12,24.062,DEN,@,OAK,L 20-34,*,7,28,4.00,0,2,2,17,8.50,0,100.0%,8.50,1,9,9.00,0,0,0
12,2007,2007-12-09,13,24.069,DEN,,KAN,W 41-7,*,17,156,9.18,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2007,2007-12-13,14,24.073,DEN,@,HOU,L 13-31,*,8,34,4.25,0,5,5,8,1.60,0,100.0%,1.60,0,0,,0,0,0
14,2007,2007-12-24,15,24.084,DEN,@,SDG,L 3-23,*,10,39,3.90,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0
15,2007,2007-12-30,16,24.090,DEN,,MIN,W 22-19,*,22,87,3.95,0,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0
16,2008,2008-09-08,1,24.343,DEN,@,OAK,W 41-14,*,7,36,5.14,1,0,0,0,,0,0.0%,,0,0,,0,1,6
17,2008,2008-09-14,2,24.349,DEN,,SDG,W 39-38,*,8,78,9.75,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
18,2008,2008-09-21,3,24.356,DEN,,NOR,W 34-32,*,11,65,5.91,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
19,2008,2008-09-28,4,24.363,DEN,@,KAN,L 19-33,*,11,49,4.45,0,1,0,0,,0,0.0%,0.00,2,45,22.50,0,0,0
20,2008,2008-10-05,5,25.004,DEN,,TAM,W 16-13,*,10,38,3.80,0,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0
21,2008,2008-11-06,9,25.036,DEN,@,CLE,W 34-30,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
22,2008,2008-12-14,14,25.074,DEN,@,CAR,L 10-30,,6,19,3.17,0,0,0,0,,0,0.0%,,1,25,25.00,0,0,0
23,2008,2008-12-21,15,25.081,DEN,,BUF,L 23-30,,7,16,2.29,0,1,0,0,,0,0.0%,0.00,5,106,21.20,0,0,0
