ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1961,1961-12-16,14,22.065,BAL,@,SFO,W 27-24,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
2,1963,1963-09-15,1,23.338,BAL,,NYG,L 28-37,1,3,3.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
3,1963,1963-09-22,2,23.345,BAL,@,SFO,W 20-14,10,24,2.40,1,1,7,7.00,0,0,0,,0,0,0,,0,1,6
4,1963,1963-09-29,3,23.352,BAL,@,GNB,L 20-31,4,8,2.00,1,0,0,,0,1,17,17.00,0,0,0,,0,1,6
5,1963,1963-10-06,4,23.359,BAL,@,CHI,L 3-10,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1963,1963-10-13,5,24.001,BAL,,SFO,W 20-3,3,22,7.33,0,1,38,38.00,0,0,0,,0,0,0,,0,0,0
7,1963,1963-10-20,6,24.008,BAL,@,DET,W 25-21,6,39,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
8,1963,1963-10-27,7,24.015,BAL,,GNB,L 20-34,3,6,2.00,0,0,0,,0,1,15,15.00,0,1,0,0.00,0,0,0
9,1963,1963-11-03,8,24.022,BAL,,CHI,L 7-17,6,27,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1963,1963-11-10,9,24.029,BAL,,DET,W 24-21,10,36,3.60,0,2,32,16.00,0,0,0,,0,0,0,,0,0,0
11,1963,1963-11-17,10,24.036,BAL,@,MIN,W 37-34,10,49,4.90,0,5,30,6.00,1,0,0,,0,0,0,,0,1,6
12,1963,1963-11-24,11,24.043,BAL,@,RAM,L 16-17,9,58,6.44,1,4,50,12.50,0,0,0,,0,0,0,,0,1,6
13,1963,1963-12-01,12,24.050,BAL,@,WAS,W 36-20,13,64,4.92,1,4,55,13.75,0,0,0,,0,0,0,,0,1,6
14,1963,1963-12-08,13,24.057,BAL,,MIN,W 41-10,13,58,4.46,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
15,1963,1963-12-15,14,24.064,BAL,,RAM,W 19-16,10,42,4.20,0,4,85,21.25,0,0,0,,0,0,0,,0,0,0
16,1964,1964-09-13,1,24.337,BAL,@,MIN,L 24-34,7,15,2.14,0,3,-9,-3.00,0,0,0,,0,0,0,,0,0,0
17,1964,1964-09-20,2,24.344,BAL,@,GNB,W 21-20,15,49,3.27,0,2,28,14.00,0,2,51,25.50,0,0,0,,0,0,0
18,1964,1964-09-27,3,24.351,BAL,,CHI,W 52-0,7,19,2.71,0,1,27,27.00,1,0,0,,0,0,0,,0,1,6
19,1964,1964-10-04,4,24.358,BAL,,RAM,W 35-20,8,23,2.88,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1964,1964-10-12,5,25.000,BAL,,STL,W 47-27,7,40,5.71,0,1,12,12.00,0,0,0,,0,0,0,,0,0,0
21,1964,1964-10-25,7,25.013,BAL,@,DET,W 34-0,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1964,1964-11-01,8,25.020,BAL,,SFO,W 37-7,1,3,3.00,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
23,1964,1964-11-08,9,25.027,BAL,@,CHI,W 40-24,5,48,9.60,2,0,0,,0,0,0,,0,0,0,,0,2,12
24,1964,1964-11-15,10,25.034,BAL,,MIN,W 17-14,13,44,3.38,0,2,22,11.00,0,0,0,,0,0,0,,0,0,0
25,1964,1964-11-22,11,25.041,BAL,@,RAM,W 24-7,9,41,4.56,1,0,0,,0,0,0,,0,0,0,,0,1,6
26,1964,1964-11-29,12,25.048,BAL,@,SFO,W 14-3,4,6,1.50,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
27,1964,1964-12-06,13,25.055,BAL,,DET,L 14-31,2,0,0.00,1,1,13,13.00,0,2,34,17.00,0,0,0,,0,1,6
28,1964,1964-12-13,14,25.062,BAL,,WAS,W 45-17,8,90,11.25,1,2,12,6.00,0,0,0,,0,0,0,,0,1,6
29,1965,1965-09-19,1,25.342,BAL,,MIN,W 35-16,7,30,4.29,1,1,15,15.00,0,0,0,,0,0,0,,0,1,6
30,1965,1965-09-26,2,25.349,BAL,@,GNB,L 17-20,12,42,3.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
31,1965,1965-10-03,3,25.356,BAL,,SFO,W 27-24,5,21,4.20,0,2,6,3.00,0,0,0,,0,0,0,,0,0,0
32,1965,1965-10-10,4,25.363,BAL,,DET,W 31-7,8,31,3.88,1,1,15,15.00,0,0,0,,0,0,0,,0,1,6
33,1965,1965-10-17,5,26.005,BAL,@,WAS,W 38-7,12,36,3.00,1,1,-8,-8.00,0,0,0,,0,0,0,,0,1,6
34,1965,1965-10-24,6,26.012,BAL,,RAM,W 35-20,13,54,4.15,0,3,40,13.33,0,0,0,,0,0,0,,0,0,0
35,1965,1965-10-31,7,26.019,BAL,@,SFO,W 34-28,8,31,3.88,0,2,32,16.00,0,1,3,3.00,0,0,0,,0,0,0
36,1965,1965-11-07,8,26.026,BAL,@,CHI,W 26-21,7,19,2.71,0,2,13,6.50,0,0,0,,0,0,0,,0,0,0
37,1965,1965-11-14,9,26.033,BAL,@,MIN,W 41-21,11,38,3.45,0,2,-19,-9.50,0,0,0,,0,0,0,,0,0,0
38,1965,1965-11-21,10,26.040,BAL,,PHI,W 34-24,17,47,2.76,0,3,20,6.67,0,0,0,,0,0,0,,0,0,0
39,1965,1965-11-25,11,26.044,BAL,@,DET,T 24-24,17,60,3.53,0,0,0,,0,0,0,,0,0,0,,0,0,0
40,1965,1965-12-05,12,26.054,BAL,,CHI,L 0-13,5,27,5.40,0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0
41,1965,1965-12-12,13,26.061,BAL,,GNB,L 27-42,9,24,2.67,1,1,-1,-1.00,0,0,0,,0,0,0,,0,1,6
42,1965,1965-12-18,14,26.067,BAL,@,RAM,W 20-17,16,56,3.50,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
43,1966,1966-09-10,1,26.333,BAL,@,GNB,L 3-24,13,51,3.92,0,2,10,5.00,0,0,0,,0,0,0,,0,0,0
44,1966,1966-09-18,2,26.341,BAL,@,MIN,W 38-23,8,38,4.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
45,1966,1966-10-16,5,27.004,BAL,,DET,W 45-14,4,19,4.75,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
46,1966,1966-10-23,6,27.011,BAL,,MIN,W 20-17,6,25,4.17,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1966,1966-10-30,7,27.018,BAL,@,RAM,W 17-3,6,22,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
48,1966,1966-11-20,10,27.039,BAL,@,DET,L 14-20,5,18,3.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
49,1966,1966-11-27,11,27.046,BAL,,RAM,L 7-23,3,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
50,1966,1966-12-04,12,27.053,BAL,,CHI,W 21-16,19,80,4.21,0,2,6,3.00,0,0,0,,0,0,0,,0,0,0
51,1966,1966-12-10,13,27.059,BAL,,GNB,L 10-14,25,88,3.52,0,0,0,,0,0,0,,0,0,0,,0,0,0
52,1966,1966-12-18,14,27.067,BAL,@,SFO,W 30-14,15,54,3.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
53,1967,1967-09-17,1,27.340,BAL,,ATL,W 38-31,7,34,4.86,0,0,0,,0,0,0,,0,0,0,,0,0,0
54,1967,1967-09-24,2,27.347,BAL,@,PHI,W 38-6,4,14,3.50,1,1,1,1.00,0,0,0,,0,0,0,,0,1,6
55,1967,1967-10-01,3,27.354,BAL,,SFO,W 41-7,17,55,3.24,0,2,34,17.00,0,0,0,,0,0,0,,0,0,0
56,1967,1967-10-08,4,27.361,BAL,@,CHI,W 24-3,6,22,3.67,0,3,18,6.00,0,0,0,,0,0,0,,0,0,0
57,1967,1967-10-15,5,28.003,BAL,,RAM,T 24-24,7,18,2.57,0,0,0,,0,0,0,,0,0,0,,0,0,0
58,1967,1967-10-22,6,28.010,BAL,@,MIN,T 20-20,13,29,2.23,0,5,43,8.60,0,0,0,,0,0,0,,0,0,0
59,1967,1967-10-29,7,28.017,BAL,@,WAS,W 17-13,6,20,3.33,0,4,15,3.75,0,0,0,,0,0,0,,0,0,0
60,1967,1967-11-05,8,28.024,BAL,,GNB,W 13-10,11,48,4.36,0,2,0,0.00,0,0,0,,0,0,0,,0,0,0
61,1967,1967-11-19,10,28.038,BAL,,DET,W 41-7,4,5,1.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
62,1967,1967-11-26,11,28.045,BAL,@,SFO,W 26-9,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
63,1967,1967-12-03,12,28.052,BAL,,DAL,W 23-17,6,21,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
64,1967,1967-12-10,13,28.059,BAL,,NOR,W 30-10,6,20,3.33,1,1,33,33.00,0,0,0,,0,0,0,,0,1,6
65,1967,1967-12-17,14,28.066,BAL,@,RAM,L 10-34,2,20,10.00,0,1,12,12.00,0,0,0,,0,0,0,,0,0,0
66,1968,1968-09-15,1,28.339,BAL,,SFO,W 27-10,11,44,4.00,0,2,19,9.50,0,0,0,,0,0,0,,0,0,0
67,1968,1968-09-22,2,28.346,BAL,@,ATL,W 28-20,8,24,3.00,0,4,28,7.00,0,0,0,,0,0,0,,0,0,0
68,1968,1968-09-29,3,28.353,BAL,@,PIT,W 41-7,7,23,3.29,0,2,16,8.00,0,0,0,,0,0,0,,0,0,0
69,1968,1968-10-06,4,28.360,BAL,,CHI,W 28-7,18,90,5.00,0,2,31,15.50,0,0,0,,0,0,0,,0,0,0
70,1968,1968-10-13,5,29.001,BAL,@,SFO,W 42-14,9,47,5.22,0,1,15,15.00,1,0,0,,0,0,0,,0,1,6
71,1968,1968-10-20,6,29.008,BAL,,CLE,L 20-30,9,23,2.56,0,2,18,9.00,0,0,0,,0,0,0,,0,0,0
72,1968,1968-10-27,7,29.015,BAL,,RAM,W 27-10,14,52,3.71,1,0,0,,0,0,0,,0,0,0,,0,1,6
73,1968,1968-11-03,8,29.022,BAL,@,NYG,W 26-0,13,56,4.31,0,4,28,7.00,0,0,0,,0,0,0,,0,0,0
74,1968,1968-11-10,9,29.029,BAL,@,DET,W 27-10,2,1,0.50,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
75,1969,1969-09-28,2,29.351,BAL,@,MIN,L 14-52,1,4,4.00,0,4,27,6.75,0,0,0,,0,0,0,,0,0,0
76,1969,1969-10-05,3,29.358,BAL,@,ATL,W 21-14,8,21,2.63,0,3,6,2.00,0,0,0,,0,0,0,,0,0,0
77,1969,1969-10-13,4,30.001,BAL,,PHI,W 24-20,10,15,1.50,1,2,16,8.00,0,0,0,,0,0,0,,0,1,6
