ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1987,1987-09-13,1,23.087,GNB,,RAI,L 0-20,,,,,,,,
2,1987,1987-09-20,2,23.094,GNB,,DEN,T 17-17,,,,,,,,
3,1987,1987-10-25,6,23.129,GNB,@,DET,W 34-33,,,,,,,,
4,1987,1987-11-01,7,23.136,GNB,,TAM,L 17-23,,,,,,,,
5,1987,1987-11-08,8,23.143,GNB,,CHI,L 24-26,,,,,,,,
6,1987,1987-11-15,9,23.150,GNB,@,SEA,L 13-24,,,,,,,,
7,1987,1987-11-22,10,23.157,GNB,@,KAN,W 23-3,,,,,,,,
8,1987,1987-11-29,11,23.164,GNB,@,CHI,L 10-23,,,,,,,,
9,1988,1988-09-04,1,24.078,GNB,,RAM,L 7-34,,,,,,,,
10,1988,1988-09-11,2,24.085,GNB,,TAM,L 10-13,0,0,,0,1.0,0,0,0
11,1988,1988-09-18,3,24.092,GNB,@,MIA,L 17-24,,,,,,,,
12,1988,1988-09-25,4,24.099,GNB,,CHI,L 6-24,,,,,,,,
13,1988,1988-10-02,5,24.106,GNB,@,TAM,L 24-27,,,,,,,,
14,1988,1988-10-09,6,24.113,GNB,,NWE,W 45-3,,,,,,,,
15,1988,1988-10-16,7,24.120,GNB,@,MIN,W 34-14,,,,,,,,
16,1988,1988-10-23,8,24.127,GNB,,WAS,L 17-20,,,,,,,,
17,1988,1988-10-30,9,24.134,GNB,@,BUF,L 0-28,,,,,,,,
18,1988,1988-11-06,10,24.141,GNB,@,ATL,L 0-20,,,,,,,,
19,1988,1988-11-13,11,24.148,GNB,,IND,L 13-20,,,,,,,,
20,1988,1988-11-20,12,24.155,GNB,,DET,L 9-19,,,,,,,,
21,1988,1988-11-27,13,24.162,GNB,@,CHI,L 0-16,,,,,,,,
22,1988,1988-12-04,14,24.169,GNB,@,DET,L 14-30,,,,,,,,
23,1988,1988-12-11,15,24.176,GNB,,MIN,W 18-6,,,,,,,,
24,1988,1988-12-18,16,24.183,GNB,@,PHO,W 26-17,,,,,,,,
25,1989,1989-09-10,1,25.084,GNB,,TAM,L 21-23,0,0,,0,,,,
26,1989,1989-09-17,2,25.091,GNB,,NOR,W 35-34,0,0,,0,,,,
27,1989,1989-09-24,3,25.098,GNB,@,RAM,L 38-41,0,0,,0,,,,
28,1989,1989-10-01,4,25.105,GNB,,ATL,W 23-21,0,0,,0,,,,
29,1989,1989-10-08,5,25.112,GNB,,DAL,W 31-13,0,0,,0,,,,
30,1989,1989-10-15,6,25.119,GNB,@,MIN,L 14-26,0,0,,0,,,,
31,1989,1989-10-22,7,25.126,GNB,@,MIA,L 20-23,0,0,,0,,,,
32,1989,1989-10-29,8,25.133,GNB,,DET,W 23-20,0,0,,0,,,,
33,1989,1989-11-05,9,25.140,GNB,,CHI,W 14-13,0,0,,0,,,,
34,1989,1989-11-12,10,25.147,GNB,@,DET,L 22-31,0,0,,0,1.0,0,0,0
35,1989,1989-11-19,11,25.154,GNB,@,SFO,W 21-17,0,0,,0,,,,
36,1989,1989-11-26,12,25.161,GNB,,MIN,W 20-19,0,0,,0,,,,
37,1989,1989-12-03,13,25.168,GNB,@,TAM,W 17-16,0,0,,0,0.0,1,8,0
38,1989,1989-12-10,14,25.175,GNB,,KAN,L 3-21,0,0,,0,,,,
39,1989,1989-12-17,15,25.182,GNB,@,CHI,W 40-28,0,0,,0,0.0,1,8,0
40,1989,1989-12-24,16,25.189,GNB,@,DAL,W 20-10,0,0,,0,,,,
41,1990,1990-09-09,1,26.083,GNB,,RAM,W 36-24,,,,,,,,
42,1990,1990-09-16,2,26.090,GNB,,CHI,L 13-31,,,,,,,,
43,1990,1990-09-23,3,26.097,GNB,,KAN,L 3-17,,,,,,,,
44,1990,1990-09-30,4,26.104,GNB,@,DET,W 24-21,,,,,,,,
45,1990,1990-10-07,5,26.111,GNB,@,CHI,L 13-27,0,0,,0,0.0,1,0,0
46,1990,1990-10-14,6,26.118,GNB,@,TAM,L 14-26,,,,,,,,
47,1990,1990-10-28,7,26.132,GNB,,MIN,W 24-10,,,,,,,,
48,1990,1990-11-04,8,26.139,GNB,,SFO,L 20-24,,,,,,,,
49,1990,1990-11-11,9,26.146,GNB,@,RAI,W 29-16,,,,,,,,
50,1990,1990-11-18,10,26.153,GNB,@,PHO,W 24-21,,,,,,,,
51,1990,1990-11-25,11,26.160,GNB,,TAM,W 20-10,,,,,,,,
52,1990,1990-12-02,12,26.167,GNB,@,MIN,L 7-23,0,0,,0,1.0,0,0,0
53,1990,1990-12-09,13,26.174,GNB,,SEA,L 14-20,0,0,,0,0.0,1,26,0
54,1990,1990-12-16,14,26.181,GNB,@,PHI,L 0-31,,,,,,,,
55,1990,1990-12-22,15,26.187,GNB,,DET,L 17-24,,,,,,,,
56,1990,1990-12-30,16,26.195,GNB,@,DEN,L 13-22,,,,,,,,
57,1991,1991-09-01,1,27.075,GNB,,PHI,L 3-20,0,0,,0,0.0,1,23,0
58,1991,1991-09-08,2,27.082,GNB,@,DET,L 14-23,,,,,,,,
59,1991,1991-09-15,3,27.089,GNB,,TAM,W 15-13,,,,,,,,
60,1991,1991-09-22,4,27.096,GNB,@,MIA,L 13-16,,,,,,,,
61,1991,1991-09-29,5,27.103,GNB,@,RAM,L 21-23,,,,,,,,
62,1991,1991-10-06,6,27.110,GNB,,DAL,L 17-20,,,,,,,,
63,1991,1991-10-17,7,27.121,GNB,,CHI,L 0-10,,,,,,,,
64,1991,1991-10-27,8,27.131,GNB,@,TAM,W 27-0,0,0,,0,1.0,0,0,0
65,1991,1991-11-03,9,27.138,GNB,@,NYJ,L 16-19,,,,,,,,
66,1991,1991-11-10,10,27.145,GNB,,BUF,L 24-34,,,,,,,,
67,1991,1991-11-17,11,27.152,GNB,,MIN,L 21-35,,,,,,,,
68,1991,1991-11-24,12,27.159,GNB,,IND,W 14-10,,,,,,,,
69,1991,1991-12-01,13,27.166,GNB,@,ATL,L 31-35,,,,,,,,
70,1991,1991-12-08,14,27.173,GNB,@,CHI,L 13-27,,,,,,,,
71,1991,1991-12-15,15,27.180,GNB,,DET,L 17-21,0,0,,0,0.5,0,0,0
72,1991,1991-12-21,16,27.186,GNB,@,MIN,W 27-7,,,,,,,,
73,1992,1992-09-06,1,28.080,RAM,@,BUF,L 7-40,0,0,,0,,,,
74,1992,1992-09-13,2,28.087,RAM,,NWE,W 14-0,0,0,,0,,,,
75,1992,1992-09-20,3,28.094,RAM,@,MIA,L 10-26,0,0,,0,,,,
76,1992,1992-09-27,4,28.101,RAM,,NYJ,W 18-10,1,5,5.00,0,0.0,0,0,0
77,1992,1992-10-04,5,28.108,RAM,@,SFO,L 24-27,0,0,,0,,,,
78,1992,1992-10-11,6,28.115,RAM,@,NOR,L 10-13,0,0,,0,,,,
79,1992,1992-10-18,7,28.122,RAM,,NYG,W 38-17,0,0,,0,,,,
80,1992,1992-11-01,8,28.136,RAM,@,ATL,L 28-30,0,0,,0,,,,
81,1992,1992-11-08,9,28.143,RAM,,PHO,L 14-20,0,0,,0,,,,
82,1992,1992-11-15,10,28.150,RAM,@,DAL,W 27-23,0,0,,0,,,,
83,1992,1992-11-22,11,28.157,RAM,,SFO,L 10-27,0,0,,0,,,,
84,1992,1992-11-29,12,28.164,RAM,,MIN,L 17-31,1,7,7.00,0,0.0,0,0,0
85,1992,1992-12-06,13,28.171,RAM,@,TAM,W 31-27,0,0,,0,,,,
86,1992,1992-12-13,14,28.178,RAM,,NOR,L 14-37,0,0,,0,,,,
87,1992,1992-12-20,15,28.185,RAM,@,GNB,L 13-28,0,0,,0,,,,
88,1992,1992-12-27,16,28.192,RAM,,ATL,W 38-27,0,0,,0,,,,
