ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1952,1952-10-12,3,24.140,PHI,,PIT,W 26-21,1,10,10.00,0,0,0,,0
2,1952,1952-10-19,4,24.147,PHI,,CLE,L 7-49,1,36,36.00,0,0,0,,0
3,1952,1952-10-26,5,24.154,PHI,@,NYG,W 14-10,7,-6,-0.86,0,0,0,,0
4,1952,1952-11-02,6,24.161,PHI,@,GNB,L 10-12,5,0,0.00,0,2,19,9.50,0
5,1952,1952-11-09,7,24.168,PHI,,WAS,W 38-20,7,14,2.00,0,2,18,9.00,0
6,1952,1952-11-16,8,24.175,PHI,,CRD,W 10-7,5,17,3.40,0,1,39,39.00,0
7,1952,1952-11-23,9,24.182,PHI,@,CLE,W 28-20,4,10,2.50,0,0,0,,0
8,1952,1952-12-07,11,24.196,PHI,,DTX,W 38-21,3,14,4.67,0,0,0,,0
