ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
24,1995,1995-11-19,11,23.061,SDG,@,DEN,L 27-30,0,0,0,,0,0.0%,,0,0,,0,5,175,35.00,1,0,0,,0,1,6
25,1995,1995-12-03,13,23.075,SDG,,CLE,W 31-13,0,0,0,,0,0.0%,,0,0,,0,2,47,23.50,0,1,2,2.00,0,0,0
26,1995,1995-12-09,14,23.081,SDG,,ARI,W 28-25,0,0,0,,0,0.0%,,0,0,,0,4,144,36.00,1,3,30,10.00,0,1,6
27,1995,1995-12-17,15,23.089,SDG,@,IND,W 27-24,0,0,0,,0,0.0%,,0,0,,0,5,138,27.60,0,1,29,29.00,0,0,0
28,1995,1995-12-23,16,23.095,SDG,@,NYG,W 27-17,1,0,0,,0,0.0%,0.00,0,0,,0,3,40,13.33,0,2,9,4.50,0,0,0
29,1996,1996-09-01,1,23.348,SDG,,SEA,W 29-7,6,3,38,12.67,0,50.0%,6.33,0,0,,0,2,35,17.50,0,0,0,,0,0,0
30,1996,1996-09-08,2,23.355,SDG,,CIN,W 27-14,6,5,70,14.00,0,83.3%,11.67,0,0,,0,0,0,,0,0,0,,0,0,0
31,1996,1996-09-15,3,23.362,SDG,@,GNB,L 10-42,11,5,31,6.20,0,45.5%,2.82,0,0,,0,3,78,26.00,0,0,0,,0,0,0
32,1996,1996-09-22,4,24.003,SDG,@,OAK,W 40-34,2,2,25,12.50,0,100.0%,12.50,0,0,,0,2,48,24.00,0,0,0,,0,0,0
33,1996,1996-09-29,5,24.010,SDG,,KAN,W 22-19,8,3,41,13.67,0,37.5%,5.13,1,-7,-7.00,0,4,126,31.50,0,0,0,,0,0,0
34,1996,1996-10-06,6,24.017,SDG,@,DEN,L 17-28,3,2,39,19.50,0,66.7%,13.00,0,0,,0,4,78,19.50,0,0,0,,0,0,0
35,1996,1996-10-21,7,24.032,SDG,,OAK,L 14-23,3,2,17,8.50,0,66.7%,5.67,0,0,,0,3,71,23.67,0,0,0,,0,0,0
36,1996,1996-10-27,8,24.038,SDG,@,SEA,L 13-32,5,2,22,11.00,0,40.0%,4.40,0,0,,0,8,206,25.75,0,0,0,,0,0,0
37,1996,1996-11-03,9,24.045,SDG,@,IND,W 26-19,2,1,7,7.00,0,50.0%,3.50,0,0,,0,5,135,27.00,0,0,0,,0,0,0
38,1996,1996-11-11,10,24.053,SDG,,DET,W 27-21,6,3,63,21.00,1,50.0%,10.50,0,0,,0,3,65,21.67,0,0,0,,0,1,6
39,1996,1996-11-17,11,24.059,SDG,,TAM,L 17-25,2,1,9,9.00,0,50.0%,4.50,0,0,,0,5,107,21.40,0,0,0,,0,0,0
40,1996,1996-11-24,12,24.066,SDG,@,KAN,W 28-14,5,0,0,,0,0.0%,0.00,0,0,,0,1,15,15.00,0,0,0,,0,0,0
41,1996,1996-12-01,13,24.073,SDG,,NWE,L 7-45,3,1,8,8.00,0,33.3%,2.67,0,0,,0,5,108,21.60,0,0,0,,0,0,0
42,1996,1996-12-08,14,24.080,SDG,@,PIT,L 3-16,1,1,50,50.00,0,100.0%,50.00,0,0,,0,2,39,19.50,0,0,0,,0,0,0
43,1996,1996-12-14,15,24.086,SDG,@,CHI,L 14-27,7,4,61,15.25,1,57.1%,8.71,1,7,7.00,0,4,56,14.00,0,0,0,,0,1,6
44,1996,1996-12-22,16,24.094,SDG,,DEN,W 16-10,3,1,5,5.00,0,33.3%,1.67,0,0,,0,4,43,10.75,0,0,0,,0,0,0
45,1997,1997-09-21,4,25.002,SEA,,SDG,W 26-22,0,0,0,,0,0.0%,,0,0,,0,2,53,26.50,0,0,0,,0,0,0
46,1997,1997-09-28,5,25.009,SEA,@,KAN,L 17-20,0,0,0,,0,0.0%,,0,0,,0,1,12,12.00,0,0,0,,0,0,0
47,1997,1997-10-19,7,25.030,PIT,@,CIN,W 26-10,1,0,0,,0,0.0%,0.00,0,0,,0,3,68,22.67,0,2,-1,-0.50,0,0,0
48,1997,1997-10-26,8,25.037,PIT,,JAX,W 23-17,,0,0,,0,0.0%,,0,0,,0,5,101,20.20,0,2,3,1.50,0,0,0
49,1997,1997-11-03,9,25.045,PIT,@,KAN,L 10-13,0,0,0,,0,0.0%,,0,0,,0,4,83,20.75,0,1,3,3.00,0,0,0
50,1997,1997-11-23,12,25.065,PIT,@,PHI,L 20-23,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0,,0,0,0
51,1997,1997-11-30,13,25.072,PIT,@,ARI,W 26-20,0,0,0,,0,0.0%,,0,0,,0,2,51,25.50,0,0,0,,0,0,0
52,1997,1997-12-07,14,25.079,PIT,,DEN,W 35-24,0,0,0,,0,0.0%,,0,0,,0,2,34,17.00,0,0,0,,0,0,0
53,1997,1997-12-13,15,25.085,PIT,@,NWE,W 24-21,0,0,0,,0,0.0%,,0,0,,0,5,102,20.40,0,0,0,,0,0,0
54,1997,1997-12-21,16,25.093,PIT,@,TEN,L 6-16,0,0,0,,0,0.0%,,0,0,,0,2,31,15.50,0,0,0,,0,0,0
55,1998,1998-09-06,1,25.352,PIT,@,BAL,W 20-13,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,4,21,5.25,0,0,0
56,1998,1998-09-13,2,25.359,PIT,,CHI,W 17-12,5,2,23,11.50,1,40.0%,4.60,0,0,,0,0,0,,0,0,0,,0,1,6
57,1998,1998-09-20,3,26.001,PIT,@,MIA,L 0-21,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,6,32,5.33,0,0,0
58,1998,1998-09-27,4,26.008,PIT,,SEA,W 13-10,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0
