ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1989,1989-09-10,1,22.120,SEA,@,PHI,L 7-31
2,1989,1989-09-17,2,22.127,SEA,,PHO,L 24-34
3,1991,1991-09-08,2,24.118,SEA,,NYJ,W 20-13
4,1991,1991-09-15,3,24.125,SEA,@,DEN,L 10-16
5,1991,1991-09-22,4,24.132,SEA,@,KAN,L 13-20
6,1991,1991-09-29,5,24.139,SEA,,IND,W 31-3
7,1991,1991-10-06,6,24.146,SEA,@,CIN,W 13-7
8,1991,1991-10-13,7,24.153,SEA,,RAI,L 20-23
9,1991,1991-10-20,8,24.160,SEA,@,PIT,W 27-7
10,1991,1991-10-27,9,24.167,SEA,,SDG,W 20-9
11,1991,1991-11-17,11,24.188,SEA,@,RAI,L 7-31
12,1991,1991-11-24,12,24.195,SEA,,DEN,W 13-10
13,1991,1991-12-01,13,24.202,SEA,,KAN,L 6-19
14,1991,1991-12-08,14,24.209,SEA,,SFO,L 22-24
15,1991,1991-12-15,15,24.216,SEA,@,ATL,L 13-26
16,1991,1991-12-22,16,24.223,SEA,,RAM,W 23-9
