ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1985,1985-09-08,1,22.206,MIA,@,HOU,L 23-26,,,,,
2,1985,1985-09-15,2,22.213,MIA,,IND,W 30-13,,,,,
3,1985,1985-09-22,3,22.220,MIA,,KAN,W 31-0,,,,,
4,1985,1985-09-29,4,22.227,MIA,@,DEN,W 30-26,,,,,
5,1985,1985-11-03,9,22.262,MIA,@,NWE,L 13-17,,,,,
6,1985,1985-11-17,11,22.276,MIA,@,IND,W 34-20,,,,,
7,1985,1985-11-24,12,22.283,MIA,@,BUF,W 23-14,,,,,
8,1985,1985-12-02,13,22.291,MIA,,CHI,W 38-24,,,,,
9,1985,1985-12-08,14,22.297,MIA,@,GNB,W 34-24,,,,,
10,1985,1985-12-16,15,22.305,MIA,,NWE,W 30-27,,,,,
11,1985,1985-12-22,16,22.311,MIA,,BUF,W 28-0,,,,,
12,1986,1986-09-14,2,23.212,MIA,,IND,W 30-10,,,,,
13,1986,1986-09-28,4,23.226,MIA,,SFO,L 16-31,,,,,
14,1986,1986-10-05,5,23.233,MIA,@,NWE,L 7-34,,,,,
15,1986,1986-10-12,6,23.240,MIA,,BUF,W 27-14,,,,,
16,1986,1986-10-19,7,23.247,MIA,,RAI,L 28-30,,,,,
17,1986,1986-10-26,8,23.254,MIA,@,IND,W 17-13,,,,,
18,1986,1986-11-02,9,23.261,MIA,,HOU,W 28-7,,,,,
19,1986,1986-11-10,10,23.269,MIA,@,CLE,L 16-26,,,,,
20,1986,1986-11-16,11,23.275,MIA,@,BUF,W 34-24,,,,,
21,1986,1986-11-24,12,23.283,MIA,,NYJ,W 45-3,,,,,
22,1986,1986-12-07,14,23.296,MIA,@,NOR,W 31-27,,,,,
23,1986,1986-12-14,15,23.303,MIA,@,RAM,W 37-31,,,,,
24,1986,1986-12-22,16,23.311,MIA,,NWE,L 27-34,,,,,
25,1987,1987-09-13,1,24.211,MIA,@,NWE,L 21-28,,,,,
26,1987,1987-09-20,2,24.218,MIA,@,IND,W 23-10,,,,,
27,1987,1987-10-25,6,24.253,MIA,,BUF,L 31-34,,,,,
28,1987,1987-11-01,7,24.260,MIA,,PIT,W 35-24,,,,,
29,1987,1987-11-08,8,24.267,MIA,@,CIN,W 20-14,,,,,
30,1987,1987-11-15,9,24.274,MIA,,IND,L 21-40,,,,,
31,1987,1987-11-22,10,24.281,MIA,@,DAL,W 20-14,,,,,
32,1987,1987-12-07,12,24.296,MIA,,NYJ,W 37-28,,,,,
33,1987,1987-12-13,13,24.302,MIA,@,PHI,W 28-10,,,,,
34,1987,1987-12-20,14,24.309,MIA,,WAS,W 23-21,,,,,
35,1987,1987-12-28,15,24.317,MIA,,NWE,L 10-24,,,,,
36,1988,1988-09-04,1,25.203,MIA,@,CHI,L 7-34,,,,,
37,1988,1988-09-11,2,25.210,MIA,@,BUF,L 6-9,,,,,
38,1988,1988-09-18,3,25.217,MIA,,GNB,W 24-17,,,,,
39,1988,1988-09-25,4,25.224,MIA,@,IND,L 13-15,,,,,
40,1988,1988-10-02,5,25.231,MIA,,MIN,W 24-7,,,,,
41,1988,1988-10-09,6,25.238,MIA,@,RAI,W 24-14,,,,,
42,1988,1988-10-16,7,25.245,MIA,,SDG,W 31-28,,,,,
43,1988,1988-10-23,8,25.252,MIA,,NYJ,L 30-44,,,,,
44,1988,1988-10-30,9,25.259,MIA,@,TAM,W 17-14,,,,,
45,1988,1988-11-06,10,25.266,MIA,@,NWE,L 10-21,,,,,
46,1988,1988-11-14,11,25.274,MIA,,BUF,L 6-31,,,,,
47,1988,1988-11-20,12,25.280,MIA,,NWE,L 3-6,,,,,
48,1988,1988-11-27,13,25.287,MIA,@,NYJ,L 34-38,,,,,
49,1988,1988-12-04,14,25.294,MIA,,IND,L 28-31,,,,,
50,1988,1988-12-12,15,25.302,MIA,,CLE,W 38-31,,,,,
51,1988,1988-12-18,16,25.308,MIA,@,PIT,L 24-40,,,,,
52,1989,1989-09-10,1,26.208,MIA,,BUF,L 24-27,,,,,
53,1989,1989-09-17,2,26.215,MIA,@,NWE,W 24-10,,,,,
54,1989,1989-09-24,3,26.222,MIA,,NYJ,L 33-40,,,,,
55,1989,1989-10-01,4,26.229,MIA,@,HOU,L 7-39,,,,,
56,1989,1989-10-08,5,26.236,MIA,,CLE,W 13-10,,,,,
57,1989,1989-10-15,6,26.243,MIA,@,CIN,W 20-13,,,,,
58,1989,1989-10-22,7,26.250,MIA,,GNB,W 23-20,,,,,
59,1989,1989-10-29,8,26.257,MIA,@,BUF,L 17-31,,,,,
60,1989,1989-11-05,9,26.264,MIA,,IND,W 19-13,,,,,
61,1989,1989-11-12,10,26.271,MIA,@,NYJ,W 31-23,,,,,
62,1989,1989-11-19,11,26.278,MIA,@,DAL,W 17-14,,,,,
63,1989,1989-11-26,12,26.285,MIA,,PIT,L 14-34,,,,,
64,1989,1989-12-03,13,26.292,MIA,@,KAN,L 21-26,,,,,
65,1989,1989-12-10,14,26.299,MIA,,NWE,W 31-10,,,,,
66,1989,1989-12-17,15,26.306,MIA,@,IND,L 13-42,,,,,
67,1989,1989-12-24,16,26.313,MIA,,KAN,L 24-27,,,,,
68,1990,1990-09-09,1,27.207,MIA,@,NWE,W 27-24,,,,,
69,1990,1990-09-16,2,27.214,MIA,,BUF,W 30-7,,,,,
70,1990,1990-09-23,3,27.221,MIA,@,NYG,L 3-20,,,,,
71,1990,1990-09-30,4,27.228,MIA,@,PIT,W 28-6,,,,,
72,1990,1990-10-07,5,27.235,MIA,,NYJ,W 20-16,,,,,
73,1990,1990-10-18,6,27.246,MIA,,NWE,W 17-10,,,,,
