ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1987,1987-12-27,15,24.035,RAM,@,SFO,L 0-48,,1,1,100.00,0,0,0,79.2,1,6,0.00,0.00,0,0,,0,0,0
2,1988,1988-10-09,6,24.322,ATL,,RAM,L 0-33,,6,7,85.71,48,0,0,95.2,3,22,6.86,6.86,0,0,,0,0,0
3,1988,1988-10-23,8,24.336,ATL,,NYG,L 16-23,,5,9,55.56,89,0,1,50.0,0,0,9.89,4.89,0,0,,0,0,0
4,1988,1988-12-11,15,25.019,ATL,@,RAM,L 7-22,,6,15,40.00,78,0,1,29.3,1,7,5.20,2.20,1,7,7.00,0,0,0
5,1989,1989-09-24,3,25.306,ATL,@,IND,L 9-13,,3,7,42.86,33,0,1,17.9,2,14,4.71,-1.71,0,0,,0,0,0
6,1989,1989-10-01,4,25.313,ATL,@,GNB,L 21-23,*,20,29,68.97,294,1,1,98.9,5,36,10.14,9.28,1,0,0.00,0,0,0
7,1989,1989-11-12,10,25.355,ATL,@,SFO,L 3-45,,0,0,,0,0,0,,0,,,,0,0,,0,0,
8,1989,1989-12-10,14,26.018,ATL,@,MIN,L 17-43,,4,5,80.00,44,0,0,103.3,1,6,8.80,8.80,0,0,,0,0,0
9,1989,1989-12-17,15,26.025,ATL,,WAS,L 30-31,,4,9,44.44,61,0,0,67.4,1,9,6.78,6.78,0,0,,0,0,0
10,1990,1990-12-16,14,27.024,ATL,@,CLE,L 10-13,,11,27,40.74,168,1,0,74.3,5,13,6.22,6.96,0,0,,0,0,0
11,1990,1990-12-23,15,27.031,ATL,,RAM,W 20-13,*,13,21,61.90,178,0,0,89.0,2,8,8.48,8.48,5,-9,-1.80,0,0,0
12,1990,1990-12-30,16,27.038,ATL,,DAL,W 26-7,*,10,15,66.67,81,0,0,80.1,4,22,5.40,5.40,2,-3,-1.50,0,0,0
13,1991,1991-09-22,4,27.304,NWE,,HOU,W 24-20,*,22,33,66.67,244,1,3,60.7,5,23,7.39,3.91,1,1,1.00,0,0,0
14,1991,1991-09-29,5,27.311,NWE,@,PHO,L 10-24,*,12,21,57.14,115,0,0,72.5,3,16,5.48,5.48,3,10,3.33,0,0,0
15,1991,1991-10-06,6,27.318,NWE,,MIA,L 10-20,*,17,31,54.84,191,0,2,46.6,6,51,6.16,3.26,2,2,1.00,0,0,0
16,1991,1991-10-20,7,27.332,NWE,,MIN,W 26-23,*,22,32,68.75,326,1,1,99.2,4,24,10.19,9.41,1,0,0.00,0,0,0
17,1991,1991-10-27,8,27.339,NWE,,DEN,L 6-9,*,17,25,68.00,164,0,0,86.1,2,18,6.56,6.56,5,20,4.00,0,0,0
18,1991,1991-11-03,9,27.346,NWE,@,BUF,L 17-22,*,14,30,46.67,177,0,1,51.7,3,34,5.90,4.40,0,0,,0,0,0
19,1991,1991-11-10,10,27.353,NWE,@,MIA,L 20-30,*,20,26,76.92,257,2,1,117.0,2,18,9.88,9.69,1,8,8.00,0,0,0
20,1991,1991-11-17,11,27.360,NWE,,NYJ,L 21-28,*,30,43,69.77,372,1,1,94.3,3,21,8.65,8.07,2,14,7.00,0,0,0
21,1991,1991-11-24,12,28.002,NWE,,BUF,W 16-13,*,20,39,51.28,263,1,2,60.1,6,44,6.74,4.95,5,2,0.40,1,1,6
22,1991,1991-12-01,13,28.009,NWE,@,DEN,L 3-20,*,19,36,52.78,247,0,2,51.5,5,45,6.86,4.36,1,7,7.00,0,0,0
23,1991,1991-12-08,14,28.016,NWE,,IND,W 23-17,*,21,40,52.50,330,2,2,76.0,8,53,8.25,7.00,3,22,7.33,0,0,0
24,1991,1991-12-15,15,28.023,NWE,@,NYJ,W 6-3,*,11,20,55.00,116,0,1,51.2,3,16,5.80,3.55,5,8,1.60,0,0,0
25,1991,1991-12-22,16,28.030,NWE,@,CIN,L 7-29,*,21,33,63.64,271,1,2,74.2,4,16,8.21,6.09,2,-2,-1.00,0,0,0
26,1992,1992-09-13,1,28.296,NWE,@,RAM,L 0-14,*,18,32,56.25,145,0,4,28.3,7,36,4.53,-1.09,5,40,8.00,0,0,0
27,1992,1992-09-20,2,28.303,NWE,,SEA,L 6-10,*,17,27,62.96,185,1,1,80.0,6,39,6.85,5.93,1,11,11.00,0,0,0
28,1992,1992-09-27,3,28.310,NWE,,BUF,L 7-41,*,24,33,72.73,202,1,1,85.7,1,6,6.12,5.36,5,13,2.60,0,0,0
29,1992,1992-10-04,4,28.317,NWE,@,NYJ,L 21-30,*,23,33,69.70,259,3,2,97.9,7,52,7.85,6.94,4,37,9.25,0,0,0
30,1992,1992-10-11,5,28.324,NWE,,SFO,L 12-24,*,20,34,58.82,181,1,2,58.6,4,24,5.32,3.26,1,6,6.00,0,0,0
31,1992,1992-10-25,7,28.338,NWE,,CLE,L 17-19,*,17,33,51.52,194,2,0,89.7,5,18,5.88,7.09,0,0,,0,0,0
32,1992,1992-12-06,13,29.014,NWE,,IND,L 0-6,*,5,11,45.45,37,0,0,54.0,3,29,3.36,3.36,1,1,1.00,0,0,0
33,1994,1994-09-18,3,30.300,DEN,,RAI,L 16-48,,11,17,64.71,101,0,0,80.8,1,8,5.94,5.94,0,0,,0,0,0
34,1994,1994-12-04,13,31.012,DEN,@,KAN,W 20-17,,6,14,42.86,43,0,0,50.6,1,9,3.07,3.07,1,21,21.00,0,0,0
35,1994,1994-12-11,14,31.019,DEN,@,RAI,L 13-23,*,20,33,60.61,242,1,0,93.2,2,14,7.33,7.94,1,24,24.00,0,0,0
36,1994,1994-12-17,15,31.025,DEN,@,SFO,L 19-42,,19,23,82.61,217,0,0,106.0,1,0,9.43,9.43,2,4,2.00,0,0,0
37,1994,1994-12-24,16,31.032,DEN,,NOR,L 28-30,*,25,44,56.82,290,1,3,56.1,4,32,6.59,3.98,1,8,8.00,0,0,0
38,1995,1995-09-10,2,31.292,DEN,@,DAL,L 21-31,,6,11,54.55,70,1,0,104.4,1,2,6.36,8.18,1,7,7.00,0,0,0
39,1995,1995-10-08,6,31.320,DEN,@,NWE,W 37-3,,0,0,,0,0,0,,0,,,,0,0,,0,,
40,1995,1995-11-12,10,31.355,DEN,@,PHI,L 13-31,,20,29,68.97,127,0,0,77.8,3,33,4.38,4.38,2,1,0.50,0,0,0
