ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2000,2000-12-03,13,23.296,TAM,,DAL,W 27-7,,0,0,0,,0,0.0%,,2,24,12.00,0,0,0
2,2001,2001-10-07,3,24.238,TAM,,GNB,W 14-10,,,,,,,0.0%,,,,,,,
3,2001,2001-10-21,5,24.252,TAM,,PIT,L 10-17,,5,3,17,5.67,1,60.0%,3.40,1,34,34.00,0,1,6
4,2001,2001-10-28,6,24.259,TAM,,MIN,W 41-14,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0
5,2001,2001-11-04,7,24.266,TAM,@,GNB,L 20-21,,,,,,,0.0%,,,,,,,
6,2001,2001-11-11,8,24.273,TAM,@,DET,W 20-17,,,,,,,0.0%,,,,,,,
7,2001,2001-11-18,9,24.280,TAM,,CHI,L 24-27,,4,1,9,9.00,0,25.0%,2.25,4,115,28.75,0,0,0
8,2001,2001-11-26,10,24.288,TAM,@,STL,W 24-17,,0,0,0,,0,0.0%,,4,90,22.50,0,0,0
9,2001,2001-12-02,11,24.294,TAM,@,CIN,W 16-13,,2,0,0,,0,0.0%,0.00,2,20,10.00,0,0,0
10,2001,2001-12-09,12,24.301,TAM,,DET,W 15-12,,0,0,0,,0,0.0%,,4,79,19.75,0,0,0
11,2001,2001-12-16,13,24.308,TAM,@,CHI,L 3-27,,0,0,0,,0,0.0%,,3,73,24.33,0,0,0
12,2001,2002-01-06,16,24.329,TAM,,PHI,L 13-17,,5,3,25,8.33,0,60.0%,5.00,2,34,17.00,0,0,0
13,2002,2002-12-01,12,25.293,HOU,@,IND,L 3-19,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
14,2002,2002-12-08,13,25.300,HOU,@,PIT,W 24-6,,0,,,,,0.0%,,,,,,,
15,2002,2002-12-15,14,25.307,HOU,,BAL,L 19-23,,0,,,,,0.0%,,,,,,,
16,2002,2002-12-22,15,25.314,HOU,@,WAS,L 10-26,,,,,,,0.0%,,,,,,,
17,2002,2002-12-29,16,25.321,HOU,,TEN,L 3-13,,,,,,,0.0%,,,,,,,
18,2004,2004-09-12,1,27.214,TAM,@,WAS,L 10-16,,0,0,0,,0,0.0%,,4,125,31.25,0,0,0
19,2004,2004-09-19,2,27.221,TAM,,SEA,L 6-10,,0,0,0,,0,0.0%,,3,63,21.00,0,0,0
20,2004,2004-10-03,4,27.235,TAM,,DEN,L 13-16,,0,0,0,,0,0.0%,,1,20,20.00,0,0,0
