ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-02,1,23.267,BUF,,NWE,L 17-21,3,30,10.00,0,0,0,,0,0,0,,0,0,0
2,1984,1984-09-09,2,23.274,BUF,@,STL,L 7-37,2,8,4.00,0,0,0,,0,0,0,,0,0,0
3,1984,1984-09-17,3,23.282,BUF,,MIA,L 17-21,0,0,,0,0,0,,0,,,,,0,
4,1984,1984-09-23,4,23.288,BUF,,NYJ,L 26-28,3,64,21.33,0,1,16,16.00,0,0,0,,0,0,0
5,1984,1984-09-30,5,23.295,BUF,@,IND,L 17-31,2,32,16.00,0,0,0,,0,0,0,,0,0,0
6,1984,1984-10-07,6,23.302,BUF,,PHI,L 17-27,1,14,14.00,0,0,0,,0,0,0,,0,0,0
7,1984,1984-10-14,7,23.309,BUF,@,SEA,L 28-31,0,0,,0,0,0,,0,,,,,0,
8,1984,1984-10-21,8,23.316,BUF,,DEN,L 7-37,1,70,70.00,1,0,0,,0,0,0,,0,1,6
9,1984,1984-10-28,9,23.323,BUF,@,MIA,L 7-38,1,13,13.00,0,0,0,,0,0,0,,0,0,0
10,1984,1984-11-04,10,23.330,BUF,,CLE,L 10-13,0,0,,0,0,0,,0,,,,,0,
11,1984,1984-11-11,11,23.337,BUF,@,NWE,L 10-38,0,0,,0,0,0,,0,,,,,0,
12,1984,1984-11-18,12,23.344,BUF,,DAL,W 14-3,1,11,11.00,0,0,0,,0,0,0,,0,0,0
13,1984,1984-11-25,13,23.351,BUF,@,WAS,L 14-41,0,0,,0,0,0,,0,,,,,0,
14,1984,1984-12-02,14,23.358,BUF,,IND,W 21-15,0,0,,0,1,11,11.00,0,0,0,,0,0,0
15,1984,1984-12-08,15,23.364,BUF,@,NYJ,L 17-21,2,60,30.00,0,0,0,,0,0,0,,0,0,0
16,1984,1984-12-16,16,24.006,BUF,@,CIN,L 21-52,2,16,8.00,0,0,0,,0,0,0,,0,0,0
17,1985,1985-09-08,1,24.272,BUF,,SDG,L 9-14,1,46,46.00,0,0,0,,0,0,0,,0,0,0
18,1985,1985-09-15,2,24.279,BUF,@,NYJ,L 3-42,0,0,,0,0,0,,0,1,32,32.00,0,0,0
19,1985,1985-09-22,3,24.286,BUF,,NWE,L 14-17,2,25,12.50,0,0,0,,0,0,0,,0,0,0
20,1985,1985-09-29,4,24.293,BUF,,MIN,L 20-27,0,0,,0,0,0,,0,2,32,16.00,0,0,0
21,1985,1985-10-06,5,24.300,BUF,@,IND,L 17-49,0,0,,0,0,0,,0,3,88,29.33,0,0,0
