ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1967,1967-10-29,7,22.290,NOR,,PIT,L 10-14,1,17,17.00,0,2,15,7.50,0,0,0,0
2,1967,1967-12-03,12,22.325,NOR,@,STL,L 20-31,0,0,,0,0,0,,0,1,19,0
3,1968,1968-09-22,2,23.254,NOR,,WAS,W 37-17,1,10,10.00,0,0,0,,0,0,0,0
