ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1960,1960-09-11,1,25.182,NYT,,BUF,W 27-3,0,0,,0,0,0,,0,0,0,,0,2,17,8.50,0,0,0
2,1960,1960-09-17,2,25.188,NYT,,BOS,L 24-28,1,9,9.00,0,0,0,,0,2,38,19.00,0,0,0,,0,0,0
3,1960,1960-09-23,3,25.194,NYT,,DEN,W 28-24,0,0,,0,0,0,,0,2,97,48.50,1,1,4,4.00,0,1,6
4,1960,1960-10-02,4,25.203,NYT,@,DTX,W 37-35,0,0,,0,0,0,,0,3,101,33.67,0,1,4,4.00,0,0,0
5,1960,1960-10-09,5,25.210,NYT,@,HOU,L 21-27,0,0,,0,0,0,,0,0,0,,0,1,15,15.00,0,0,0
6,1960,1960-10-16,6,25.217,NYT,@,BUF,W 17-13,0,0,,0,1,2,2.00,0,3,104,34.67,0,0,0,,0,0,0
7,1960,1960-10-23,7,25.224,NYT,,HOU,L 28-42,0,0,,0,0,0,,0,2,61,30.50,0,2,11,5.50,0,0,0
8,1960,1960-10-28,8,25.229,NYT,,OAK,L 27-28,0,0,,0,0,0,,0,3,129,43.00,1,1,14,14.00,0,1,6
9,1960,1960-11-04,9,25.236,NYT,,LAC,L 7-21,2,18,9.00,0,0,0,,0,1,31,31.00,0,1,21,21.00,0,0,0
10,1960,1960-11-11,10,25.243,NYT,@,BOS,L 21-38,0,0,,0,0,0,,0,1,17,17.00,0,1,5,5.00,0,0,0
11,1960,1960-11-24,11,25.256,NYT,,DTX,W 41-35,1,2,2.00,0,1,8,8.00,0,5,118,23.60,0,1,2,2.00,0,0,0
12,1960,1960-12-04,12,25.266,NYT,@,DEN,W 30-27,0,0,,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
13,1960,1960-12-11,13,25.273,NYT,@,OAK,W 31-28,0,0,,0,1,-2,-2.00,0,1,25,25.00,0,0,0,,0,0,0
14,1960,1960-12-18,14,25.280,NYT,@,LAC,L 43-50,12,90,7.50,1,0,0,,0,6,119,19.83,0,1,0,0.00,0,1,6
