ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-12-13,13,22.014,IND,,BUF,L 3-27,,,,
2,1988,1988-09-04,1,22.280,IND,,HOU,L 14-17,0,0,,0
3,1988,1988-09-19,3,22.295,IND,@,CLE,L 17-23,1,10,10.00,0
4,1988,1988-09-25,4,22.301,IND,,MIA,W 15-13,0,0,,0
5,1988,1988-10-02,5,22.308,IND,@,NWE,L 17-21,0,0,,0
6,1988,1988-10-09,6,22.315,IND,@,BUF,L 23-34,1,11,11.00,0
7,1988,1988-10-23,8,22.329,IND,@,SDG,W 16-0,0,0,,0
8,1988,1988-10-31,9,22.337,IND,,DEN,W 55-23,0,0,,0
9,1988,1988-11-06,10,22.343,IND,,NYJ,W 38-14,0,0,,0
10,1988,1988-11-13,11,22.350,IND,@,GNB,W 20-13,0,0,,0
11,1988,1988-11-20,12,22.357,IND,@,MIN,L 3-12,2,35,17.50,0
12,1988,1988-11-27,13,22.364,IND,,NWE,W 24-21,0,0,,0
13,1988,1988-12-04,14,23.005,IND,@,MIA,W 31-28,0,0,,0
14,1988,1988-12-10,15,23.011,IND,@,NYJ,L 16-34,0,0,,0
15,1988,1988-12-18,16,23.019,IND,,BUF,W 17-14,0,0,,0
