ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2015,2015-09-20,2,23.012,BAL,@,OAK,L 33-37,,0,0,,0,0.0,1,0
2,2015,2015-09-27,3,23.019,BAL,,CIN,L 24-28,,0,0,,0,0.0,1,0
3,2015,2015-10-01,4,23.023,BAL,@,PIT,W 23-20,,0,0,,0,2.0,4,0
4,2015,2015-10-11,5,23.033,BAL,,CLE,L 30-33,,0,0,,0,0.0,2,2
5,2015,2015-10-18,6,23.040,BAL,@,SFO,L 20-25,,0,0,,0,0.0,2,0
6,2015,2015-10-26,7,23.048,BAL,@,ARI,L 18-26,,0,0,,0,0.0,0,1
7,2015,2015-11-01,8,23.054,BAL,,SDG,W 29-26,,0,0,,0,0.0,0,1
8,2015,2015-11-15,9,23.068,BAL,,JAX,L 20-22,,0,0,,0,0.0,1,0
9,2015,2015-11-22,10,23.075,BAL,,STL,W 16-13,,0,0,,0,0.0,0,0
10,2015,2015-11-30,11,23.083,BAL,@,CLE,W 33-27,,0,0,,0,0.0,1,0
11,2015,2015-12-06,12,23.089,BAL,@,MIA,L 13-15,,0,0,,0,0.0,1,0
12,2015,2015-12-13,13,23.096,BAL,,SEA,L 6-35,,0,0,,0,0.0,2,2
13,2015,2015-12-20,14,23.103,BAL,,KAN,L 14-34,,0,0,,0,2.0,3,1
14,2015,2015-12-27,15,23.110,BAL,,PIT,W 20-17,,1,15,15.00,0,1.0,2,1
15,2015,2016-01-03,16,23.117,BAL,@,CIN,L 16-24,,0,0,,0,0.5,0,2
16,2016,2016-09-11,1,24.003,BAL,,BUF,W 13-7,,0,0,,0,0.0,1,0
17,2016,2016-09-18,2,24.010,BAL,@,CLE,W 25-20,,0,0,,0,0.0,2,0
18,2016,2016-09-25,3,24.017,BAL,@,JAX,W 19-17,,0,0,,0,0.0,3,0
19,2016,2016-10-02,4,24.024,BAL,,OAK,L 27-28,,0,0,,0,0.0,0,0
20,2016,2016-10-09,5,24.031,BAL,,WAS,L 10-16,,0,0,,0,0.0,0,0
21,2016,2016-10-16,6,24.038,BAL,@,NYG,L 23-27,*,0,0,,0,0.0,1,1
22,2016,2016-10-23,7,24.045,BAL,@,NYJ,L 16-24,*,0,0,,0,0.0,0,3
23,2016,2016-11-06,8,24.059,BAL,,PIT,W 21-14,,0,0,,0,0.0,0,1
24,2016,2016-11-10,9,24.063,BAL,,CLE,W 28-7,*,0,0,,0,1.0,2,1
25,2016,2016-11-20,10,24.073,BAL,@,DAL,L 17-27,*,0,0,,0,0.0,0,2
26,2016,2016-12-04,12,24.087,BAL,,MIA,W 38-6,,0,0,,0,0.0,0,0
27,2016,2016-12-25,15,24.108,BAL,@,PIT,L 27-31,,0,0,,0,0.0,0,0
28,2016,2017-01-01,16,24.115,BAL,@,CIN,L 10-27,,0,0,,0,0.0,1,2
29,2017,2017-09-10,1,25.002,BAL,@,CIN,W 20-0,,0,0,,0,1.0,2,1
30,2017,2017-09-24,3,25.016,BAL,@,JAX,L 7-44,*,0,0,,0,0.0,0,0
31,2017,2017-10-01,4,25.023,BAL,,PIT,L 9-26,,0,0,,0,0.0,2,0
32,2017,2017-10-08,5,25.030,BAL,@,OAK,W 30-17,*,0,0,,0,0.0,1,3
33,2017,2017-10-15,6,25.037,BAL,,CHI,L 24-27,,0,0,,0,0.0,0,0
34,2017,2017-10-22,7,25.044,BAL,@,MIN,L 16-24,,0,0,,0,0.0,0,1
35,2017,2017-10-26,8,25.048,BAL,,MIA,W 40-0,,0,0,,0,0.5,0,1
36,2017,2017-11-05,9,25.058,BAL,@,TEN,L 20-23,,0,0,,0,0.0,2,0
37,2017,2017-11-19,10,25.072,BAL,@,GNB,W 23-0,*,0,0,,0,0.0,1,1
38,2017,2017-11-27,11,25.080,BAL,,HOU,W 23-16,,0,0,,0,0.0,2,0
39,2017,2017-12-03,12,25.086,BAL,,DET,W 44-20,,0,0,,0,0.0,0,0
40,2017,2017-12-17,14,25.100,BAL,@,CLE,W 27-10,,0,0,,0,1.0,1,0
41,2017,2017-12-23,15,25.106,BAL,,IND,W 23-16,,0,0,,0,1.0,3,1
42,2017,2017-12-31,16,25.114,BAL,,CIN,L 27-31,*,0,0,,0,0.0,1,1
43,2018,2018-09-09,1,26.001,BAL,,BUF,W 47-3,*,0,0,,0,1.0,4,1
44,2018,2018-09-13,2,26.005,BAL,@,CIN,L 23-34,,0,0,,0,0.0,1,0
45,2018,2018-09-23,3,26.015,BAL,,DEN,W 27-14,,0,0,,0,1.0,1,1
