ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-10-04,3,25.051,MIN,,GNB,L 16-23,1.0
2,1987,1987-10-11,4,25.058,MIN,@,CHI,L 7-27,1.0
3,1987,1987-10-18,5,25.065,MIN,@,TAM,L 10-20,
