ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1974,1974-09-22,2,21.313,NYG,,NWE,L 20-28,,,,
2,1974,1974-10-06,4,21.327,KAN,,DEN,L 14-17,,,,
3,1974,1974-10-13,5,21.334,KAN,,PIT,L 24-34,,,,
4,1974,1974-10-20,6,21.341,KAN,@,MIA,L 3-9,,,,
5,1974,1974-10-27,7,21.348,KAN,@,SDG,W 24-14,,,,
6,1974,1974-11-03,8,21.355,KAN,,NYG,L 27-33,,,,
7,1974,1974-11-10,9,21.362,KAN,,SDG,L 7-14,,,,
8,1974,1974-11-18,10,22.005,KAN,@,DEN,W 42-34,,,,
9,1974,1974-11-24,11,22.011,KAN,@,CIN,L 6-33,,,,
10,1974,1974-12-01,12,22.018,KAN,@,STL,W 17-13,1,16,16.00,0
11,1974,1974-12-08,13,22.025,KAN,,OAK,L 6-7,,,,
12,1974,1974-12-14,14,22.031,KAN,,MIN,L 15-35,,,,
