ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
87,2000,2000-12-24,16,28.302,SDG,,PIT,L 21-34,,,,,,,,,,,
88,2001,2001-12-09,13,29.286,SDG,@,PHI,L 14-24,,,,,,,,,,,
89,2001,2001-12-15,14,29.292,SDG,,OAK,L 6-13,,,,,,,,,,,
90,2001,2001-12-23,15,29.300,SDG,@,KAN,L 17-20,,,,,,,,,,,
91,2001,2001-12-30,16,29.307,SDG,,SEA,L 22-25,*,,,,,,,,,,
92,2003,2003-10-26,8,31.242,DEN,@,BAL,L 6-26,,,,,,,,,,,
93,2003,2003-11-03,9,31.250,DEN,,NWE,L 26-30,,,,,,,,,,,
94,2003,2003-11-16,10,31.263,DEN,,SDG,W 37-8,,,,,,,,,,,
95,2003,2003-11-23,11,31.270,DEN,,CHI,L 10-19,,,,,,,,,,,
96,2003,2003-11-30,12,31.277,DEN,@,OAK,W 22-8,,,,,,,,,,,
97,2003,2003-12-07,13,31.284,DEN,,KAN,W 45-27,,,,,,,,,,,
98,2003,2003-12-14,14,31.291,DEN,,CLE,W 23-20,,,,,,,,,,,
99,2003,2003-12-21,15,31.298,DEN,@,IND,W 31-17,,,,,,,,,,,
100,2003,2003-12-28,16,31.305,DEN,@,GNB,L 3-31,,,,,,,,,,,
