ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2009,2009-11-12,9,22.235,CHI,@,SFO,L 6-10,,,,,,,,,,,,,
2,2009,2009-12-28,15,22.281,CHI,,MIN,W 36-30,,,,,,,,,,,,,
3,2009,2010-01-03,16,22.287,CHI,@,DET,W 37-23,,,,,,,,,,,,,
4,2010,2010-09-12,1,23.174,CHI,,DET,W 19-14,,0,0,,0,0,0,0.0,2,1,0,0,0
5,2010,2010-09-19,2,23.181,CHI,@,DAL,W 27-20,,0,0,,0,0,0,0.0,0,0,2,38,0
6,2010,2010-09-27,3,23.189,CHI,,GNB,W 20-17,,0,0,,0,0,0,0.0,4,1,0,0,0
7,2010,2010-10-03,4,23.195,CHI,@,NYG,L 3-17,,0,0,,0,0,0,0.0,3,0,0,0,0
8,2010,2010-10-10,5,23.202,CHI,@,CAR,W 23-6,,0,0,,0,0,0,0.0,1,0,0,0,0
9,2010,2010-10-17,6,23.209,CHI,,SEA,L 20-23,,0,0,,0,0,0,0.0,3,0,0,0,0
10,2010,2010-10-24,7,23.216,CHI,,WAS,L 14-17,,0,0,,0,1,6,0.0,1,0,1,54,1
11,2010,2010-11-07,8,23.230,CHI,@,BUF,W 22-19,,0,0,,0,0,0,0.0,4,0,0,0,0
12,2010,2010-11-14,9,23.237,CHI,,MIN,W 27-13,,0,0,,0,0,0,0.0,1,0,1,3,0
13,2010,2010-11-18,10,23.241,CHI,@,MIA,W 16-0,,0,0,,0,0,0,0.0,1,0,0,0,0
14,2010,2010-11-28,11,23.251,CHI,,PHI,W 31-26,,0,0,,0,0,0,0.0,6,0,0,0,0
15,2010,2010-12-05,12,23.258,CHI,@,DET,W 24-20,,0,0,,0,0,0,1.0,4,2,0,0,0
16,2010,2010-12-12,13,23.265,CHI,,NWE,L 7-36,,0,0,,0,0,0,0.0,1,0,0,0,0
17,2010,2010-12-20,14,23.273,CHI,@,MIN,W 40-14,,0,0,,0,0,0,0.0,1,0,0,0,0
18,2010,2010-12-26,15,23.279,CHI,,NYJ,W 38-34,,0,0,,0,0,0,0.0,1,1,0,0,0
19,2010,2011-01-02,16,23.286,CHI,@,GNB,L 3-10,,0,0,,0,0,0,0.0,4,0,0,0,0
20,2011,2011-09-11,1,24.173,CHI,,ATL,W 30-12,,0,0,,0,0,0,0.0,3,2,0,0,0
21,2011,2011-09-18,2,24.180,CHI,@,NOR,L 13-30,,0,0,,0,0,0,0.0,1,1,0,0,0
22,2011,2011-09-25,3,24.187,CHI,,GNB,L 17-27,,0,0,,0,0,0,0.0,5,3,0,0,0
23,2011,2011-10-02,4,24.194,CHI,,CAR,W 34-29,,0,0,,0,0,6,0.0,2,1,1,20,1
24,2011,2011-10-10,5,24.202,CHI,@,DET,L 13-24,*,0,0,,0,0,0,0.0,3,2,1,0,0
25,2011,2011-10-16,6,24.208,CHI,,MIN,W 39-10,,0,0,,0,0,0,0.0,5,0,0,0,0
26,2011,2011-10-23,7,24.215,CHI,@,TAM,W 24-18,,0,0,,0,0,0,0.0,1,2,1,10,0
27,2011,2011-11-07,8,24.230,CHI,@,PHI,W 30-24,,0,0,,0,0,0,0.0,3,1,0,0,0
28,2011,2011-11-13,9,24.236,CHI,,DET,W 37-13,,0,0,,0,0,0,0.0,1,1,0,0,0
29,2011,2011-12-11,13,24.264,CHI,@,DEN,L 10-13,,0,0,,0,0,0,0.0,2,0,0,0,0
30,2011,2011-12-18,14,24.271,CHI,,SEA,L 14-38,,0,0,,0,0,0,0.0,3,0,0,0,0
31,2011,2011-12-25,15,24.278,CHI,@,GNB,L 21-35,,0,0,,0,0,0,0.0,1,0,0,0,0
32,2011,2012-01-01,16,24.285,CHI,@,MIN,W 17-13,,0,0,,0,0,0,0.0,1,0,1,1,0
33,2012,2012-09-09,1,25.171,CHI,,IND,W 41-21,,0,0,,0,0,0,0.0,2,0,0,0,0
34,2012,2012-09-13,2,25.175,CHI,@,GNB,L 10-23,,0,0,,0,0,0,0.0,2,0,0,0,0
35,2012,2012-09-23,3,25.185,CHI,,STL,W 23-6,*,0,0,,0,0,0,0.0,4,0,0,0,0
36,2012,2012-10-01,4,25.193,CHI,@,DAL,W 34-18,,0,0,,0,0,0,0.0,9,1,1,0,0
37,2012,2012-10-07,5,25.199,CHI,@,JAX,W 41-3,*,0,0,,0,0,0,0.0,3,0,0,0,0
38,2012,2012-10-22,6,25.214,CHI,,DET,W 13-7,,0,0,,0,0,0,0.0,0,0,1,2,0
39,2012,2012-10-28,7,25.220,CHI,,CAR,W 23-22,,0,0,,0,0,0,0.0,0,2,0,0,0
40,2012,2012-11-04,8,25.227,CHI,@,TEN,W 51-20,,0,0,,0,0,0,0.0,2,0,0,0,0
41,2012,2012-11-25,11,25.248,CHI,,MIN,W 28-10,,,,,,,,,,,,,
42,2012,2012-12-09,13,25.262,CHI,@,MIN,L 14-21,,,,,,,,,,,,,
43,2012,2012-12-16,14,25.269,CHI,,GNB,L 13-21,,0,0,,0,0,0,0.0,2,2,0,0,0
44,2012,2012-12-23,15,25.276,CHI,@,ARI,W 28-13,,1,0,0.00,0,0,0,0.0,0,0,0,0,0
45,2012,2012-12-30,16,25.283,CHI,@,DET,W 26-24,,0,0,,0,0,0,0.0,1,0,0,0,0
46,2013,2013-09-08,1,26.170,CAR,,SEA,L 7-12,,0,0,,0,0,0,0.0,1,1,0,0,0
47,2013,2013-09-15,2,26.177,CAR,@,BUF,L 23-24,,0,0,,0,0,0,0.0,3,0,0,0,0
