ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1975,1975-09-22,1,22.228,OAK,@,MIA,W 31-21,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
2,1975,1975-09-28,2,22.234,OAK,@,BAL,W 31-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0
3,1975,1975-10-05,3,22.241,OAK,@,SDG,W 6-0,,,,,,,,,,,,,,,,,,,,,,,,,
4,1975,1975-10-12,4,22.248,OAK,@,KAN,L 10-42,0,0,,0,1,17,17.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
5,1975,1975-10-19,5,22.255,OAK,@,CIN,L 10-14,,,,,,,,,,,,,,,,,,,,,,,,,
6,1975,1975-10-26,6,22.262,OAK,,SDG,W 25-0,4,12,3.00,0,1,22,22.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
7,1975,1975-11-02,7,22.269,OAK,@,DEN,W 42-17,4,15,3.75,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
8,1975,1975-11-09,8,22.276,OAK,,NOR,W 48-10,2,-1,-0.50,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
9,1976,1976-09-12,1,23.219,TAM,@,HOU,L 0-20,12,7,0.58,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
10,1976,1976-09-19,2,23.226,TAM,,SDG,L 0-23,3,8,2.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
11,1976,1976-09-26,3,23.233,TAM,,BUF,L 9-14,12,72,6.00,0,1,8,8.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,17,17.00,0,0,0
12,1976,1976-10-03,4,23.240,TAM,@,BAL,L 17-42,12,35,2.92,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,72,18.00,0,0,0
13,1976,1976-10-10,5,23.247,TAM,@,CIN,L 0-21,7,35,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0
14,1976,1976-10-17,6,23.254,TAM,,SEA,L 10-13,15,66,4.40,0,3,28,9.33,0,1,1,100.00,1,1,0,118.7,0,0,1.00,21.00,0,0,,0,0,0
15,1976,1976-10-24,7,23.261,TAM,,MIA,L 20-23,15,51,3.40,0,1,19,19.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
16,1976,1976-10-31,8,23.268,TAM,,KAN,L 19-28,10,6,0.60,0,2,24,12.00,0,0,0,,0,0,0,,0,0,,,1,11,11.00,0,0,0
17,1976,1976-11-07,9,23.275,TAM,@,DEN,L 13-48,16,39,2.44,1,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
18,1976,1976-11-14,10,23.282,TAM,@,NYJ,L 0-34,19,79,4.16,0,6,37,6.17,0,0,0,,0,0,0,,0,0,,,3,73,24.33,0,0,0
19,1976,1976-11-21,11,23.289,TAM,,CLE,L 7-24,12,25,2.08,0,2,7,3.50,0,0,0,,0,0,0,,0,0,,,3,69,23.00,0,0,0
20,1976,1976-11-28,12,23.296,TAM,@,OAK,L 16-49,13,40,3.08,0,3,9,3.00,0,1,1,100.00,23,0,0,118.7,0,0,23.00,23.00,2,33,16.50,0,0,0
21,1976,1976-12-05,13,23.303,TAM,@,PIT,L 0-42,11,26,2.36,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
22,1976,1976-12-12,14,23.310,TAM,,NWE,L 14-31,14,32,2.29,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
23,1977,1977-09-18,1,24.224,TAM,@,PHI,L 3-13,1,3,3.00,0,2,1,0.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
24,1977,1977-09-24,2,24.230,TAM,,MIN,L 3-9,2,-1,-0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1977,1977-10-02,3,24.238,TAM,@,DAL,L 7-23,6,16,2.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
26,1977,1977-10-09,4,24.245,TAM,,WAS,L 0-10,0,0,,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1977,1977-10-16,5,24.252,TAM,@,SEA,L 23-30,3,8,2.67,0,2,4,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
28,1977,1977-10-23,6,24.259,TAM,,GNB,L 0-13,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
29,1977,1977-10-30,7,24.266,TAM,@,SFO,L 10-20,2,10,5.00,1,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6
30,1977,1977-11-06,8,24.273,TAM,@,RAM,L 0-31,0,0,,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
31,1977,1977-11-13,9,24.280,TAM,,NYG,L 0-10,0,0,,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1977,1977-11-20,10,24.287,TAM,@,DET,L 7-16,1,5,5.00,0,1,19,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
33,1977,1977-11-27,11,24.294,TAM,,ATL,L 0-17,7,22,3.14,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
34,1977,1977-12-04,12,24.301,TAM,,CHI,L 0-10,5,-6,-1.20,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
35,1977,1977-12-11,13,24.308,TAM,@,NOR,W 33-14,11,16,1.45,0,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
36,1977,1977-12-18,14,24.315,TAM,,STL,W 17-7,20,45,2.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
37,1978,1978-09-02,1,25.208,TAM,,NYG,L 13-19,5,19,3.80,0,2,5,2.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
38,1978,1978-09-09,2,25.215,TAM,,DET,L 7-15,5,9,1.80,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
39,1978,1978-09-17,3,25.223,TAM,@,MIN,W 16-10,,,,,,,,,,,,,,,,,,,,,,,,,
40,1978,1978-09-24,4,25.230,TAM,,ATL,W 14-9,0,0,,0,0,0,,0,1,1,100.00,21,0,0,118.7,0,0,21.00,21.00,0,0,,0,0,0
41,1978,1978-10-01,5,25.237,TAM,,MIN,L 7-24,1,11,11.00,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,1,12,12.00,0,0,0
42,1978,1978-10-08,6,25.244,TAM,@,KAN,W 30-13,9,19,2.11,1,2,4,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
43,1978,1978-10-15,7,25.251,TAM,@,NYG,L 14-17,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
44,1978,1978-10-22,8,25.258,TAM,,CHI,W 33-19,3,2,0.67,0,1,6,6.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
45,1978,1978-10-29,9,25.265,TAM,@,GNB,L 7-9,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0
46,1978,1978-11-05,10,25.272,TAM,@,RAM,L 23-26,2,1,0.50,0,0,0,,0,1,1,100.00,66,0,0,118.7,0,0,66.00,66.00,1,21,21.00,0,0,0
47,1978,1978-11-12,11,25.279,TAM,@,DET,L 23-34,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0
48,1978,1978-11-19,12,25.286,TAM,,BUF,W 31-10,8,34,4.25,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
49,1978,1978-11-26,13,25.293,TAM,@,CHI,L 3-14,12,56,4.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,0,0
50,1978,1978-12-03,14,25.300,TAM,,GNB,L 7-17,12,29,2.42,0,6,66,11.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
51,1978,1978-12-10,15,25.307,TAM,@,SFO,L 3-6,15,60,4.00,0,4,32,8.00,0,0,0,,0,0,0,,0,0,,,1,10,10.00,0,0,0
52,1978,1978-12-17,16,25.314,TAM,,NOR,L 10-17,7,31,4.43,0,1,11,11.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
