ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1970,1970-12-20,14,22.242,NOR,,CHI,L 3-24,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
2,1971,1971-09-26,2,23.157,DEN,@,GNB,L 13-34,,7,8,87.50,69,1,0,142.2,0,0,8.63,11.13,0,0,,0,0,0
3,1971,1971-10-10,4,23.171,DEN,,OAK,L 16-27,,6,16,37.50,98,1,2,40.1,0,0,6.13,1.75,0,0,,0,0,0
4,1971,1971-10-24,6,23.185,DEN,@,CLE,W 27-0,,,,,,,,,,,,,,,,,,
5,1971,1971-11-14,9,23.206,DEN,,CIN,L 10-24,,6,13,46.15,106,1,1,68.1,0,0,8.15,6.23,0,0,,0,0,0
6,1971,1971-11-21,10,23.213,DEN,@,KAN,L 10-28,*,17,37,45.95,231,0,3,32.6,0,0,6.24,2.59,0,0,,0,0,0
7,1971,1971-11-28,11,23.220,DEN,@,PIT,W 22-10,*,14,25,56.00,161,0,1,58.9,0,0,6.44,4.64,0,0,,0,0,0
8,1971,1971-12-05,12,23.227,DEN,,CHI,W 6-3,*,8,16,50.00,81,0,2,25.3,0,0,5.06,-0.56,2,0,0.00,0,0,0
9,1971,1971-12-12,13,23.234,DEN,@,SDG,L 17-45,*,10,25,40.00,169,1,3,37.3,0,0,6.76,2.16,0,0,,0,0,0
10,1971,1971-12-19,14,23.241,DEN,@,OAK,L 13-21,*,16,38,42.11,205,1,1,57.5,0,0,5.39,4.74,1,6,6.00,0,0,0
11,1972,1972-09-17,1,24.148,DEN,,HOU,W 30-17,*,11,24,45.83,261,1,1,82.1,0,0,10.88,9.83,1,3,3.00,1,1,6
12,1972,1972-09-24,2,24.155,DEN,@,SDG,L 14-37,*,14,25,56.00,192,0,3,41.2,0,0,7.68,2.28,1,8,8.00,1,1,6
13,1972,1972-10-01,3,24.162,DEN,,KAN,L 24-45,*,13,35,37.14,247,1,3,36.3,0,0,7.06,3.77,1,1,1.00,0,0,0
14,1972,1972-10-08,4,24.169,DEN,@,CIN,L 10-21,*,6,14,42.86,86,0,0,63.4,0,0,6.14,6.14,1,0,0.00,0,0,0
15,1972,1972-10-15,5,24.176,DEN,,MIN,L 20-23,*,3,5,60.00,11,0,1,25.0,0,0,2.20,-6.80,1,3,3.00,0,0,0
16,1972,1972-11-05,8,24.197,DEN,@,NYG,L 17-29,,2,4,50.00,24,0,0,68.7,0,0,6.00,6.00,0,0,,0,0,0
17,1972,1972-11-26,11,24.218,DEN,@,ATL,L 20-23,,9,18,50.00,116,1,0,89.1,0,0,6.44,7.56,0,0,,0,0,0
18,1972,1972-12-10,13,24.232,DEN,,SDG,W 38-13,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,1,0,0.00,0,0,0
19,1972,1972-12-17,14,24.239,DEN,,NWE,W 45-21,,7,10,70.00,113,0,0,107.5,0,0,11.30,11.30,0,0,,0,0,0
20,1973,1973-10-14,5,25.175,DEN,@,HOU,W 48-20,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
21,1973,1973-10-28,7,25.189,DEN,@,NYJ,W 40-28,,3,5,60.00,115,1,0,143.7,0,0,23.00,27.00,0,0,,0,0,0
22,1973,1973-12-02,12,25.224,DEN,,DAL,L 10-22,,1,3,33.33,15,0,0,50.7,0,0,5.00,5.00,0,0,,0,0,0
23,1973,1973-12-09,13,25.231,DEN,@,SDG,W 42-28,,2,2,100.00,10,0,0,87.5,0,0,5.00,5.00,0,0,,0,0,0
24,1973,1973-12-16,14,25.238,DEN,@,OAK,L 17-21,,4,16,25.00,54,1,2,22.4,0,0,3.38,-1.00,0,0,,0,0,0
