ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
63,2013,2013-12-08,13,26.064,CIN,,IND,W 42-28,,0,0,0,,0,0.0%,,0,0,,0,3,86,28.67,0,4,73,18.25,0,0,0,0.0,0,0
64,2013,2013-12-15,14,26.071,CIN,@,PIT,L 20-30,,0,0,0,,0,0.0%,,0,0,,0,4,131,32.75,0,0,0,,0,0,0,0.0,0,0
65,2013,2013-12-22,15,26.078,CIN,,MIN,W 42-14,,0,0,0,,0,0.0%,,0,0,,0,1,3,3.00,0,2,27,13.50,0,0,0,0.0,0,0
66,2013,2013-12-29,16,26.085,CIN,,BAL,W 34-17,,0,0,0,,0,0.0%,,0,0,,0,3,79,26.33,0,5,35,7.00,0,0,0,0.0,0,0
67,2014,2014-09-07,1,26.337,CIN,@,BAL,W 23-16,,6,4,19,4.75,0,66.7%,3.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2014,2014-09-14,2,26.344,CIN,,ATL,W 24-10,,3,1,50,50.00,0,33.3%,16.67,0,0,,0,1,29,29.00,0,0,0,,0,0,0,0.0,0,0
69,2014,2014-09-21,3,26.351,CIN,,TEN,W 33-7,,1,1,5,5.00,0,100.0%,5.00,1,12,12.00,0,1,18,18.00,0,0,0,,0,0,0,0.0,0,0
70,2014,2014-10-05,4,27.000,CIN,@,NWE,L 17-43,,0,0,0,,0,0.0%,,1,0,0.00,0,7,141,20.14,0,1,6,6.00,0,0,0,0.0,0,0
71,2014,2014-10-12,5,27.007,CIN,,CAR,T 37-37,*,5,4,38,9.50,1,80.0%,7.60,1,9,9.00,0,1,29,29.00,0,0,0,,0,1,6,0.0,1,0
72,2014,2014-10-19,6,27.014,CIN,@,IND,L 0-27,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,1,20,20.00,0,1,6,6.00,0,0,0,0.0,0,0
73,2014,2014-10-26,7,27.021,CIN,,BAL,W 27-24,*,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,1,6,6.00,0,0,0,0.0,0,0
74,2014,2014-11-02,8,27.028,CIN,,JAX,W 33-23,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,1,20,20.00,0,1,3,3.00,0,0,0,0.0,0,0
75,2014,2014-11-06,9,27.032,CIN,,CLE,L 3-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,21,7.00,0,0,0,0.0,0,0
76,2014,2014-11-16,10,27.042,CIN,@,NOR,W 27-10,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
77,2014,2014-11-23,11,27.049,CIN,@,HOU,W 22-13,,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,0,0,,0,0,0,0.0,0,0
78,2014,2014-11-30,12,27.056,CIN,@,TAM,W 14-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0
79,2014,2014-12-07,13,27.063,CIN,,PIT,L 21-42,,1,0,0,,0,0.0%,0.00,0,0,,0,4,91,22.75,0,3,29,9.67,0,0,0,0.0,0,0
80,2014,2014-12-14,14,27.070,CIN,@,CLE,W 30-0,,1,0,0,,0,0.0%,0.00,0,0,,0,1,24,24.00,0,5,49,9.80,0,0,0,0.0,0,0
81,2014,2014-12-22,15,27.078,CIN,,DEN,W 37-28,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,1,49,49.00,0,0,0,0.0,0,0
82,2014,2014-12-28,16,27.084,CIN,@,PIT,L 17-27,*,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,1,6,6.00,0,0,0,0.0,1,0
83,2015,2015-09-13,1,27.343,CIN,@,OAK,W 33-13,,0,0,0,,0,0.0%,,0,0,,0,2,14,7.00,0,0,0,,0,0,0,0.0,0,0
84,2015,2015-09-20,2,27.350,CIN,,SDG,W 24-19,,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,2,29,14.50,0,0,0,0.0,0,0
85,2015,2015-09-27,3,27.357,CIN,@,BAL,W 28-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,25,8.33,0,0,0,0.0,0,0
86,2015,2015-10-04,4,27.364,CIN,,KAN,W 36-21,,1,1,55,55.00,1,100.0%,55.00,0,0,,0,0,0,,0,1,7,7.00,0,1,6,0.0,0,0
87,2015,2015-10-11,5,28.006,CIN,,SEA,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,4,87,21.75,0,2,27,13.50,0,0,0,0.0,0,0
88,2015,2015-10-18,6,28.013,CIN,@,BUF,W 34-21,,0,0,0,,0,0.0%,,0,0,,0,1,8,8.00,0,1,5,5.00,0,0,0,0.0,0,0
89,2015,2015-11-01,7,28.027,CIN,@,PIT,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,2,52,26.00,0,1,5,5.00,0,0,0,0.0,0,0
90,2015,2015-11-05,8,28.031,CIN,,CLE,W 31-10,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,2,4,2.00,0,0,0,0.0,0,0
91,2015,2015-11-16,9,28.042,CIN,,HOU,L 6-10,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,3,27,9.00,0,0,0,0.0,0,0
92,2015,2015-11-22,10,28.048,CIN,@,ARI,L 31-34,,0,0,0,,0,0.0%,,0,0,,0,1,58,58.00,0,2,5,2.50,0,0,0,0.0,0,0
93,2015,2015-11-29,11,28.055,CIN,,STL,W 31-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,16,8.00,0,0,0,0.0,0,0
94,2015,2015-12-06,12,28.062,CIN,@,CLE,W 37-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,18,9.00,0,0,0,0.0,0,0
95,2015,2015-12-13,13,28.069,CIN,,PIT,L 20-33,,0,0,0,,0,0.0%,,0,0,,0,3,68,22.67,0,0,0,,0,0,0,0.0,0,0
96,2015,2015-12-20,14,28.076,CIN,@,SFO,W 24-14,,0,0,0,,0,0.0%,,0,0,,0,2,46,23.00,0,2,-5,-2.50,0,0,0,0.0,0,0
97,2015,2015-12-28,15,28.084,CIN,@,DEN,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,4,8,2.00,0,0,0,0.0,0,0
98,2015,2016-01-03,16,28.090,CIN,,BAL,W 24-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
99,2016,2016-09-11,1,28.342,BUF,@,BAL,L 7-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,21,21.00,0,0,0,0.0,0,0
100,2016,2016-09-15,2,28.346,BUF,,NYJ,L 31-37,,0,0,0,,0,0.0%,,0,0,,0,5,125,25.00,0,1,8,8.00,0,0,0,0.0,0,0
101,2016,2016-09-25,3,28.356,BUF,,ARI,W 33-18,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,2,39,19.50,0,0,0,0.0,0,0
102,2016,2016-10-02,4,28.363,BUF,@,NWE,W 16-0,,0,0,0,,0,0.0%,,1,4,4.00,0,0,0,,0,3,18,6.00,0,0,0,0.0,0,0
103,2016,2016-10-09,5,29.004,BUF,@,LAR,W 30-19,,0,0,0,,0,0.0%,,0,0,,0,4,90,22.50,0,2,-2,-1.00,0,0,0,0.0,0,0
104,2016,2016-10-16,6,29.011,BUF,,SFO,W 45-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,16,8.00,0,0,0,0.0,0,0
105,2016,2016-10-23,7,29.018,BUF,@,MIA,L 25-28,,2,2,31,15.50,0,100.0%,15.50,0,0,,0,2,41,20.50,0,1,30,30.00,0,0,0,0.0,0,0
106,2016,2016-10-30,8,29.025,BUF,,NWE,L 25-41,*,3,2,17,8.50,0,66.7%,5.67,1,14,14.00,0,0,0,,0,1,2,2.00,0,0,0,0.0,0,0
107,2016,2016-11-20,10,29.046,BUF,@,CIN,W 16-12,,3,2,48,24.00,0,66.7%,16.00,0,0,,0,2,66,33.00,0,3,33,11.00,0,0,0,0.0,0,0
108,2016,2016-11-27,11,29.053,BUF,,JAX,W 28-21,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,1,25,25.00,0,2,43,21.50,0,0,0,0.0,0,0
109,2016,2016-12-04,12,29.060,BUF,@,OAK,L 24-38,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,4,83,20.75,0,0,0,,0,0,0,0.0,0,0
110,2016,2016-12-11,13,29.067,BUF,,PIT,L 20-27,,0,0,0,,0,0.0%,,0,0,,0,3,48,16.00,0,1,0,0.00,0,0,0,0.0,0,0
111,2016,2016-12-18,14,29.074,BUF,,CLE,W 33-13,,0,0,0,,0,0.0%,,1,30,30.00,0,3,62,20.67,0,4,46,11.50,0,0,0,0.0,0,0
112,2016,2016-12-24,15,29.080,BUF,,MIA,L 31-34,,0,0,0,,0,0.0%,,0,0,,0,2,35,17.50,0,1,23,23.00,0,0,0,0.0,0,0
113,2016,2017-01-01,16,29.088,BUF,@,NYJ,L 10-30,,1,0,0,,0,0.0%,0.00,0,0,,0,2,67,33.50,0,2,24,12.00,0,0,0,0.0,0,0
114,2017,2017-09-10,1,29.340,BUF,,NYJ,W 21-12,,0,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,4,35,8.75,0,0,0,0.0,0,0
115,2017,2017-09-24,3,29.354,BUF,,DEN,W 26-16,,0,0,0,,0,0.0%,,0,0,,0,2,41,20.50,0,2,20,10.00,0,0,0,0.0,0,0
116,2017,2017-10-08,5,30.003,BUF,@,CIN,L 16-20,*,4,2,25,12.50,1,50.0%,6.25,0,0,,0,1,17,17.00,0,2,41,20.50,0,1,6,0.0,0,0
117,2017,2017-10-22,6,30.017,BUF,,TAM,W 30-27,,0,0,0,,0,0.0%,,0,0,,0,2,49,24.50,0,0,0,,0,0,0,0.0,0,0
118,2017,2017-10-29,7,30.024,BUF,,OAK,W 34-14,,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,2,17,8.50,0,0,0,0.0,0,0
119,2017,2017-11-12,9,30.038,BUF,,NOR,L 10-47,,0,0,0,,0,0.0%,,0,0,,0,3,63,21.00,0,0,0,,0,0,0,0.0,0,0
120,2017,2017-11-19,10,30.045,BUF,@,LAC,L 24-54,,5,1,7,7.00,0,20.0%,1.40,0,0,,0,7,144,20.57,0,1,3,3.00,0,0,0,0.0,0,0
121,2017,2017-11-26,11,30.052,BUF,@,KAN,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,6,61,10.17,0,0,0,0.0,0,0
122,2017,2017-12-03,12,30.059,BUF,,NWE,L 3-23,,0,0,0,,0,0.0%,,0,0,,0,3,68,22.67,0,0,0,,0,0,0,0.0,0,0
123,2017,2017-12-10,13,30.066,BUF,,IND,W 13-7,,0,0,0,,0,0.0%,,0,0,,0,3,52,17.33,0,0,0,,0,0,0,0.0,0,0
124,2017,2017-12-17,14,30.073,BUF,,MIA,W 24-16,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,3,38,12.67,0,1,2,2.00,0,0,0,0.0,0,0
125,2017,2017-12-24,15,30.080,BUF,@,NWE,L 16-37,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,2,32,16.00,0,0,0,,0,0,0,0.0,0,0
126,2017,2017-12-31,16,30.087,BUF,@,MIA,W 22-16,,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,2,14,7.00,0,0,0,0.0,0,0
