ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
71,2009,2009-12-06,12,27.279,PHI,@,ATL,W 34-7,*,0,0,,0,0.0,2,1,1,37,0
72,2009,2009-12-13,13,27.286,PHI,@,NYG,W 45-38,*,0,0,,0,0.0,6,4,0,0,0
73,2009,2009-12-20,14,27.293,PHI,,SFO,W 27-13,*,0,0,,0,0.0,0,2,0,0,0
74,2009,2009-12-27,15,27.300,PHI,,DEN,W 30-27,*,,,,,,,,,,
75,2009,2010-01-03,16,27.307,PHI,@,DAL,L 0-24,,0,0,,0,0.0,3,0,0,0,0
76,2010,2010-09-12,1,28.194,TAM,,CLE,W 17-14,*,0,0,,0,0.0,3,0,0,0,0
77,2010,2010-09-19,2,28.201,TAM,@,CAR,W 20-7,*,0,0,,0,0.0,5,1,0,0,0
78,2010,2010-09-26,3,28.208,TAM,,PIT,L 13-38,*,0,0,,0,0.0,4,1,0,0,0
79,2010,2010-10-10,4,28.222,TAM,@,CIN,W 24-21,*,,,,,,,,,,
80,2010,2010-10-17,5,28.229,TAM,,NOR,L 6-31,*,0,0,,0,0.0,8,0,0,14,0
81,2010,2010-10-24,6,28.236,TAM,,STL,W 18-17,*,0,0,,0,0.0,1,1,0,0,0
82,2010,2010-10-31,7,28.243,TAM,@,ARI,W 38-35,*,0,0,,0,0.0,1,2,0,0,0
83,2010,2010-11-07,8,28.250,TAM,@,ATL,L 21-27,*,0,0,,0,0.0,4,2,0,0,0
84,2010,2010-11-14,9,28.257,TAM,,CAR,W 31-16,*,0,0,,0,0.0,3,0,0,0,0
85,2010,2010-11-21,10,28.264,TAM,@,SFO,W 21-0,*,0,0,,0,0.0,3,1,0,0,0
86,2010,2010-11-28,11,28.271,TAM,@,BAL,L 10-17,*,0,0,,0,1.0,3,3,0,0,0
87,2010,2010-12-05,12,28.278,TAM,,ATL,L 24-28,*,0,0,,0,0.0,6,2,1,31,0
88,2010,2010-12-12,13,28.285,TAM,@,WAS,W 17-16,*,0,0,,0,0.0,3,2,0,0,0
89,2010,2010-12-19,14,28.292,TAM,,DET,L 20-23,*,0,0,,0,0.0,4,2,0,0,0
90,2010,2010-12-26,15,28.299,TAM,,SEA,W 38-15,*,0,0,,0,0.0,5,1,0,0,0
91,2010,2011-01-02,16,28.306,TAM,@,NOR,W 23-13,*,0,0,,0,0.0,2,1,0,0,0
92,2011,2011-09-11,1,29.193,TAM,,DET,L 20-27,*,0,0,,0,0.0,8,0,0,0,0
93,2011,2011-09-18,2,29.200,TAM,@,MIN,W 24-20,*,0,0,,0,1.0,5,2,0,0,0
94,2011,2011-09-25,3,29.207,TAM,,ATL,W 16-13,*,0,0,,0,0.0,5,1,0,0,0
95,2011,2011-10-03,4,29.215,TAM,,IND,W 24-17,*,0,0,,0,0.0,1,1,0,0,0
96,2011,2011-10-09,5,29.221,TAM,@,SFO,L 3-48,*,0,0,,0,0.0,8,0,0,0,0
97,2011,2011-10-16,6,29.228,TAM,,NOR,W 26-20,*,0,0,,0,0.0,4,0,0,0,0
98,2011,2011-10-23,7,29.235,TAM,,CHI,L 18-24,*,0,0,,0,0.0,6,1,0,0,0
99,2011,2011-11-06,8,29.249,TAM,@,NOR,L 16-27,*,0,0,,0,0.0,2,1,0,0,0
100,2011,2011-11-13,9,29.256,TAM,,HOU,L 9-37,*,0,0,,0,0.0,3,1,0,0,0
101,2011,2011-11-20,10,29.263,TAM,@,GNB,L 26-35,*,0,0,,0,0.0,7,1,0,0,0
102,2011,2011-11-27,11,29.270,TAM,@,TEN,L 17-23,*,0,0,,0,0.0,4,1,0,0,0
103,2011,2011-12-04,12,29.277,TAM,,CAR,L 19-38,*,0,0,,0,0.0,9,1,0,0,0
104,2011,2011-12-11,13,29.284,TAM,@,JAX,L 14-41,*,0,0,,0,0.0,3,1,0,0,0
105,2011,2011-12-17,14,29.290,TAM,,DAL,L 15-31,*,0,0,,0,0.0,4,1,0,0,0
106,2011,2011-12-24,15,29.297,TAM,@,CAR,L 16-48,*,0,0,,0,0.0,2,1,0,0,0
107,2011,2012-01-01,16,29.305,TAM,@,ATL,L 24-45,*,0,0,,0,0.0,0,3,0,0,0
