ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1954,1954-09-26,1,24.306,SFO,,WAS,W 41-7,1,8,8.00,1,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,1,
2,1954,1954-10-03,2,24.313,SFO,@,RAM,T 24-24,9,60,6.67,1,2,10,5.00,0,0,0,,0,0,,,,,,,,,,,1,
3,1954,1954-10-10,3,24.320,SFO,@,GNB,W 23-17,14,79,5.64,0,4,6,1.50,0,0,0,,0,0,,,,,,,,,,,0,
4,1954,1954-10-17,4,24.327,SFO,@,CHI,W 31-24,13,54,4.15,1,3,26,8.67,0,0,0,,0,0,,,,,,,,,,,1,
5,1954,1954-10-24,5,24.334,SFO,,DET,W 37-31,11,83,7.55,2,3,45,15.00,0,0,0,,0,0,,,,,,,,,,,2,
6,1954,1954-10-31,6,24.341,SFO,,CHI,L 27-31,8,49,6.13,1,3,28,9.33,0,0,0,,0,0,,,,,,,,,,,1,
7,1954,1954-11-07,7,24.348,SFO,,RAM,L 34-42,13,81,6.23,2,5,25,5.00,0,0,0,,0,0,,,,,,,,,,,2,
8,1954,1954-11-14,8,24.355,SFO,@,DET,L 7-48,20,14,0.70,0,1,8,8.00,0,1,1,100.00,10,1,0,147.9,0,0,10.00,30.00,,,,,0,
9,1954,1954-11-20,9,24.361,SFO,@,PIT,W 31-3,17,124,7.29,1,6,32,5.33,0,0,0,,0,0,,,,,,,,,,,1,
10,1954,1954-11-28,10,25.004,SFO,@,BAL,L 13-17,18,82,4.56,0,1,3,3.00,0,0,0,,0,0,,,,,,,,,,,0,
11,1954,1954-12-05,11,25.011,SFO,,GNB,W 35-0,2,32,16.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
12,1954,1954-12-11,12,25.017,SFO,,BAL,W 10-7,3,15,5.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
13,1955,1955-09-25,1,25.305,SFO,,RAM,L 14-23,11,56,5.09,1,0,0,,0,0,0,,0,0,,,,,,,,,,,1,
14,1955,1955-10-02,2,25.312,SFO,,CLE,L 3-38,4,3,0.75,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
15,1955,1955-10-09,3,25.319,SFO,@,CHI,W 20-19,1,12,12.00,0,2,6,3.00,0,0,0,,0,0,,,,,,,,,,,0,
16,1955,1955-10-30,6,25.340,SFO,,DET,W 38-21,3,-2,-0.67,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
17,1956,1956-10-07,2,26.318,SFO,,RAM,W 33-30,12,49,4.08,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
18,1956,1956-10-14,3,26.325,SFO,@,CHI,L 7-31,7,6,0.86,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
19,1956,1956-10-21,4,26.332,SFO,@,DET,L 17-20,8,34,4.25,2,0,0,,0,0,0,,0,0,,,,,,,,,,,2,
20,1956,1956-10-28,5,26.339,SFO,,CHI,L 21-38,8,20,2.50,0,1,4,4.00,0,0,0,,0,0,,,,,,,,,,,0,
21,1956,1956-11-04,6,26.346,SFO,,DET,L 13-17,15,92,6.13,0,3,22,7.33,0,0,0,,0,0,,,,,,,,,,,0,
22,1956,1956-11-11,7,26.353,SFO,@,RAM,L 6-30,11,21,1.91,0,2,37,18.50,0,0,0,,0,0,,,,,,,,,,,0,
23,1956,1956-11-18,8,26.360,SFO,@,GNB,W 17-16,7,31,4.43,0,1,16,16.00,0,0,0,,0,0,,,,,,,,,,,0,
24,1956,1956-12-02,10,27.008,SFO,@,BAL,W 20-17,9,29,3.22,0,1,11,11.00,0,0,0,,0,0,,,,,,,,,,,0,
25,1956,1956-12-08,11,27.014,SFO,,GNB,W 38-20,2,16,8.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
26,1956,1956-12-16,12,27.022,SFO,,BAL,W 30-17,1,3,3.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
27,1957,1957-09-29,1,27.309,DET,@,BAL,L 14-34,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
28,1957,1957-10-06,2,27.316,DET,@,GNB,W 24-14,18,109,6.06,0,2,11,5.50,0,0,0,,0,0,,,,,,,,,,,0,
29,1957,1957-10-13,3,27.323,DET,,RAM,W 10-7,8,26,3.25,0,1,-12,-12.00,0,0,0,,0,0,,,,,,,,,,,0,
30,1957,1957-10-20,4,27.330,DET,,BAL,W 31-27,9,36,4.00,1,0,0,,0,0,0,,0,0,,,,,,,,,,,1,
31,1957,1957-10-27,5,27.337,DET,@,RAM,L 17-35,7,25,3.57,0,5,41,8.20,0,0,0,,0,0,,,,,,,,,,,0,
32,1957,1957-11-03,6,27.344,DET,@,SFO,L 31-35,9,47,5.22,0,1,10,10.00,0,0,0,,0,0,,,,,,,,,,,0,
33,1957,1957-11-10,7,27.351,DET,@,PHI,W 27-16,19,99,5.21,0,1,11,11.00,0,0,0,,0,0,,,,,,,,,,,0,
34,1957,1957-11-17,8,27.358,DET,,SFO,W 31-10,15,54,3.60,1,5,50,10.00,0,0,0,,0,0,,,,,,,,,,,1,
35,1957,1957-11-24,9,28.000,DET,,CHI,L 7-27,7,29,4.14,0,1,5,5.00,0,0,0,,0,0,,,,,,,,,,,0,
36,1957,1957-11-28,10,28.004,DET,,GNB,W 18-6,8,105,13.13,1,1,9,9.00,0,0,0,,0,0,,,,,,,,,,,1,
