ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
20,2012,2012-09-30,4,23.247,NWE,@,BUF,W 52-28,*,22,106,4.82,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0.0,1,0
21,2012,2012-10-07,5,23.254,NWE,,DEN,W 31-21,,28,151,5.39,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
22,2012,2012-10-14,6,23.261,NWE,@,SEA,L 23-24,,16,34,2.13,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,0.0,0,0
23,2012,2012-10-21,7,23.268,NWE,,NYJ,W 29-26,,17,65,3.82,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
24,2012,2012-10-28,8,23.275,NWE,@,STL,W 45-7,*,15,127,8.47,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
25,2012,2012-11-11,9,23.289,NWE,,BUF,W 37-31,*,22,98,4.45,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0
26,2012,2012-11-18,10,23.296,NWE,,IND,W 59-24,*,13,28,2.15,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
27,2012,2012-11-22,11,23.300,NWE,@,NYJ,W 49-19,*,21,97,4.62,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
28,2012,2012-12-02,12,23.310,NWE,@,MIA,W 23-16,*,19,71,3.74,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
29,2012,2012-12-10,13,23.318,NWE,,HOU,W 42-14,*,18,72,4.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
30,2012,2012-12-16,14,23.324,NWE,,SFO,L 34-41,*,9,23,2.56,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
31,2012,2012-12-23,15,23.331,NWE,@,JAX,W 23-16,*,18,84,4.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
32,2012,2012-12-30,16,23.338,NWE,,MIA,W 28-0,,20,74,3.70,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0.0,0,0
33,2013,2013-09-08,1,24.224,NWE,@,BUF,W 23-21,*,9,46,5.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
34,2013,2013-09-12,2,24.228,NWE,,NYJ,W 13-10,*,16,40,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
35,2013,2013-09-22,3,24.238,NWE,,TAM,W 23-3,,11,35,3.18,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
36,2013,2013-09-29,4,24.245,NWE,@,ATL,W 30-23,*,11,53,4.82,0,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
37,2013,2013-10-13,6,24.259,NWE,,NOR,W 30-27,,20,96,4.80,2,1,1,14,14.00,0,100.0%,14.00,0,0,,0,2,12,0.0,0,0
38,2013,2013-10-20,7,24.266,NWE,@,NYJ,L 27-30,,11,50,4.55,1,2,2,3,1.50,0,100.0%,1.50,0,0,,0,1,6,0.0,0,0
39,2013,2013-10-27,8,24.273,NWE,,MIA,W 27-17,,14,79,5.64,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
40,2013,2013-11-03,9,24.280,NWE,,PIT,W 55-31,*,26,115,4.42,2,4,3,9,3.00,0,75.0%,2.25,0,0,,0,2,12,0.0,0,0
41,2013,2013-11-18,10,24.295,NWE,@,CAR,L 20-24,*,13,48,3.69,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
42,2013,2013-11-24,11,24.301,NWE,,DEN,W 34-31,*,4,14,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
43,2013,2013-12-08,13,24.315,NWE,,CLE,W 27-26,,8,35,4.38,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
44,2013,2013-12-15,14,24.322,NWE,@,MIA,L 20-24,,8,34,4.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
45,2013,2013-12-22,15,24.329,NWE,@,BAL,W 41-7,,15,54,3.60,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
46,2013,2013-12-29,16,24.336,NWE,,BUF,W 34-20,,12,74,6.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
47,2014,2014-09-07,1,25.223,NWE,@,MIA,L 20-33,*,8,21,2.63,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,0.0,0,0
48,2014,2014-09-14,2,25.230,NWE,@,MIN,W 30-7,*,25,101,4.04,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
49,2014,2014-09-21,3,25.237,NWE,,OAK,W 16-9,*,19,54,2.84,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
50,2014,2014-09-29,4,25.245,NWE,@,KAN,L 14-41,,5,28,5.60,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
51,2014,2014-10-05,5,25.251,NWE,,CIN,W 43-17,*,27,113,4.19,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
52,2014,2014-10-12,6,25.258,NWE,@,BUF,W 37-22,*,10,23,2.30,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
53,2015,2015-11-01,7,26.278,NYJ,@,OAK,L 20-34,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
54,2015,2015-11-12,9,26.289,NYJ,,BUF,L 17-22,,3,-1,-0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
55,2015,2015-11-22,10,26.299,NYJ,@,HOU,L 17-24,,4,0,0.00,0,1,1,-5,-5.00,0,100.0%,-5.00,0,0,,0,0,0,0.0,0,0
56,2015,2015-11-29,11,26.306,NYJ,,MIA,W 38-20,,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
57,2015,2015-12-06,12,26.313,NYJ,@,NYG,W 23-20,,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
58,2015,2015-12-13,13,26.320,NYJ,,TEN,W 30-8,,6,23,3.83,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
59,2015,2015-12-19,14,26.326,NYJ,@,DAL,W 19-16,,2,-2,-1.00,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0
60,2015,2015-12-27,15,26.334,NYJ,,NWE,W 26-20,,7,36,5.14,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
61,2015,2016-01-03,16,26.341,NYJ,@,BUF,L 17-22,*,9,29,3.22,0,2,2,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
62,2016,2016-11-03,9,27.281,ATL,@,TAM,W 43-28,,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
63,2017,2017-12-25,15,28.332,PIT,@,HOU,W 34-6,,9,28,3.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
64,2017,2017-12-31,16,28.338,PIT,,CLE,W 28-24,*,17,80,4.71,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
65,2018,2018-09-09,1,29.225,PIT,@,CLE,T 21-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
66,2018,2018-09-16,2,29.232,PIT,,KAN,L 37-42,,1,2,2.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
67,2018,2018-09-24,3,29.240,PIT,@,TAM,W 30-27,,3,18,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
