ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1987,1987-10-04,3,22.028,TAM,@,DET,W 31-27,1,5,0
2,1987,1987-10-11,4,22.035,TAM,,SDG,L 13-17,,,
3,1987,1987-10-18,5,22.042,TAM,,MIN,W 20-10,,,
4,1987,1987-11-01,7,22.056,TAM,@,GNB,W 23-17,,,
5,1987,1987-11-08,8,22.063,TAM,@,STL,L 28-31,,,
6,1987,1987-11-22,10,22.077,TAM,,SFO,L 10-24,,,
7,1987,1987-11-29,11,22.084,TAM,@,RAM,L 3-35,,,
8,1987,1987-12-06,12,22.091,TAM,@,NOR,L 34-44,,,
9,1987,1987-12-13,13,22.098,TAM,,DET,L 10-20,,,
10,1987,1987-12-20,14,22.105,TAM,,STL,L 14-31,,,
11,1987,1987-12-27,15,22.112,TAM,@,IND,L 6-24,,,
