ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1966,1966-09-09,1,24.072,NYJ,@,MIA,W 19-14,2,35,17.50,0,3,48,16.00,0
2,1966,1966-09-18,2,24.081,NYJ,,HOU,W 52-13,0,0,,0,1,7,7.00,0
3,1966,1966-09-25,3,24.088,NYJ,@,DEN,W 16-7,1,46,46.00,0,2,12,6.00,0
4,1966,1966-10-02,4,24.095,NYJ,@,BOS,T 24-24,1,13,13.00,0,1,9,9.00,0
5,1966,1966-10-08,5,24.101,NYJ,,SDG,W 17-16,1,27,27.00,0,0,0,,0
6,1967,1967-09-10,1,25.073,NYJ,@,BUF,L 17-20,0,0,,0,2,9,4.50,0
7,1967,1967-09-24,2,25.087,NYJ,@,DEN,W 38-24,1,22,22.00,0,0,0,,0
8,1967,1967-10-01,3,25.094,NYJ,,MIA,W 29-7,0,0,,0,2,15,7.50,0
9,1967,1967-10-07,4,25.100,NYJ,,OAK,W 27-14,0,0,,0,3,0,0.00,0
