ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2012,2012-12-16,14,23.161,ATL,,NYG,W 34-0,,,,
2,2013,2013-09-08,1,24.062,ATL,@,NOR,L 17-23,*,0.0,1,0
3,2013,2013-09-15,2,24.069,ATL,,STL,W 31-24,*,,,
4,2013,2013-09-22,3,24.076,ATL,@,MIA,L 23-27,*,,,
5,2013,2013-09-29,4,24.083,ATL,,NWE,L 23-30,,,,
6,2013,2013-10-07,5,24.091,ATL,,NYJ,L 28-30,*,,,
7,2013,2013-10-20,6,24.104,ATL,,TAM,W 31-23,*,,,
8,2013,2013-10-27,7,24.111,ATL,@,ARI,L 13-27,*,,,
9,2013,2013-11-03,8,24.118,ATL,@,CAR,L 10-34,*,0.0,1,0
10,2013,2013-11-10,9,24.125,ATL,,SEA,L 10-33,*,,,
11,2013,2013-11-17,10,24.132,ATL,@,TAM,L 28-41,*,,,
12,2013,2013-11-21,11,24.136,ATL,,NOR,L 13-17,*,,,
13,2013,2013-12-01,12,24.146,ATL,@,BUF,W 34-31,*,,,
14,2013,2013-12-08,13,24.153,ATL,@,GNB,L 21-22,*,,,
15,2013,2013-12-15,14,24.160,ATL,,WAS,W 27-26,*,0.0,1,0
16,2013,2013-12-23,15,24.168,ATL,@,SFO,L 24-34,*,,,
17,2013,2013-12-29,16,24.174,ATL,,CAR,L 20-21,*,,,
18,2014,2014-09-07,1,25.061,ATL,,NOR,W 37-34,*,,,
19,2014,2014-09-14,2,25.068,ATL,@,CIN,L 10-24,*,,,
20,2014,2014-09-18,3,25.072,ATL,,TAM,W 56-14,*,,,
21,2014,2014-09-28,4,25.082,ATL,@,MIN,L 28-41,*,,,
