ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
1,1950,1950-09-22,2,32.239,NYY,@,RAM,L 28-45,,1,2,50.00,29,0,0,95.8,0,0,14.50,14.50
2,1950,1950-11-23,10,32.301,NYY,@,DET,L 14-49,,1,1,100.00,29,0,0,118.7,0,0,29.00,29.00
