ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1975,1975-09-21,1,23.339,CLE,@,CIN,L 17-24,6,69,11.50,0,0,0
2,1975,1975-09-28,2,23.346,CLE,,MIN,L 10-42,4,56,14.00,0,0,0
3,1975,1975-10-05,3,23.353,CLE,,PIT,L 6-42,1,31,31.00,0,0,0
4,1975,1975-10-12,4,23.360,CLE,,HOU,L 10-40,2,19,9.50,0,0,0
5,1975,1975-10-19,5,24.002,CLE,@,DEN,L 15-16,5,52,10.40,0,0,0
6,1975,1975-10-26,6,24.009,CLE,,WAS,L 7-23,5,71,14.20,1,1,6
7,1975,1975-11-02,7,24.016,CLE,@,BAL,L 7-21,3,25,8.33,0,0,0
8,1975,1975-11-09,8,24.023,CLE,@,DET,L 10-21,3,23,7.67,1,1,6
9,1975,1975-11-16,9,24.030,CLE,@,OAK,L 17-38,3,32,10.67,0,0,0
10,1975,1975-11-23,10,24.037,CLE,,CIN,W 35-23,3,25,8.33,1,1,6
11,1975,1975-11-30,11,24.044,CLE,,NOR,W 17-16,1,16,16.00,0,0,0
12,1975,1975-12-07,12,24.051,CLE,@,PIT,L 17-31,,,,,,
13,1975,1975-12-14,13,24.058,CLE,,KAN,W 40-14,,,,,,
14,1975,1975-12-21,14,24.065,CLE,@,HOU,L 10-21,5,44,8.80,0,0,0
15,1976,1976-09-12,1,24.331,CLE,,NYJ,W 38-17,1,17,17.00,0,0,0
16,1976,1976-09-19,2,24.338,CLE,@,PIT,L 14-31,3,31,10.33,1,1,6
17,1976,1976-09-26,3,24.345,CLE,@,DEN,L 13-44,3,22,7.33,1,1,6
18,1976,1976-10-03,4,24.352,CLE,,CIN,L 24-45,3,31,10.33,0,0,0
19,1976,1976-10-10,5,24.359,CLE,,PIT,W 18-16,,,,,,
20,1976,1976-10-17,6,25.000,CLE,@,ATL,W 20-17,1,11,11.00,0,0,0
21,1976,1976-10-24,7,25.007,CLE,,SDG,W 21-17,1,10,10.00,1,1,6
22,1976,1976-10-31,8,25.014,CLE,@,CIN,L 6-21,2,29,14.50,0,0,0
23,1976,1976-11-07,9,25.021,CLE,@,HOU,W 21-7,1,23,23.00,1,1,6
24,1976,1976-11-14,10,25.028,CLE,,PHI,W 24-3,,,,,,
25,1976,1976-12-12,14,25.056,CLE,@,KAN,L 14-39,,,,,,
26,1977,1977-09-18,1,25.336,CLE,@,CIN,W 13-3,2,16,8.00,0,0,0
27,1977,1977-09-26,2,25.344,CLE,,NWE,W 30-27,2,18,9.00,0,0,0
28,1977,1977-10-02,3,25.350,CLE,,PIT,L 14-28,3,43,14.33,0,0,0
29,1977,1977-10-09,4,25.357,CLE,,OAK,L 10-26,1,10,10.00,0,0,0
30,1977,1977-10-16,5,25.364,CLE,@,HOU,W 24-23,2,16,8.00,1,1,6
31,1977,1977-10-30,7,26.013,CLE,,KAN,W 44-7,,,,,,
32,1977,1977-11-06,8,26.020,CLE,,CIN,L 7-10,2,25,12.50,1,1,6
33,1977,1977-11-13,9,26.027,CLE,@,PIT,L 31-35,,,,,,
34,1977,1977-11-20,10,26.034,CLE,@,NYG,W 21-7,,,,,,
35,1977,1977-11-27,11,26.041,CLE,,RAM,L 0-9,1,8,8.00,0,0,0
36,1978,1978-09-03,1,26.321,CLE,,SFO,W 24-7,,,,,,
37,1978,1978-09-17,3,26.335,CLE,@,ATL,W 24-16,,,,,,
38,1978,1978-09-24,4,26.342,CLE,@,PIT,L 9-15,,,,,,
39,1978,1978-10-01,5,26.349,CLE,,HOU,L 13-16,,,,,,
40,1978,1978-10-15,7,26.363,CLE,,PIT,L 14-34,,,,,,
41,1978,1978-10-22,8,27.005,CLE,@,KAN,L 3-17,,,,,,
42,1978,1978-10-29,9,27.012,CLE,,BUF,W 41-20,,,,,,
43,1978,1978-11-05,10,27.019,CLE,@,HOU,L 10-14,,,,,,
44,1978,1978-11-12,11,27.026,CLE,,DEN,L 7-19,,,,,,
45,1978,1978-11-19,12,27.033,CLE,@,BAL,W 45-24,,,,,,
46,1978,1978-11-26,13,27.040,CLE,,RAM,W 30-19,,,,,,
47,1978,1978-12-03,14,27.047,CLE,@,SEA,L 24-47,,,,,,
48,1978,1978-12-10,15,27.054,CLE,,NYJ,W 37-34,,,,,,
49,1978,1978-12-17,16,27.061,CLE,@,CIN,L 16-48,,,,,,
