ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1987,1987-11-29,11,23.167,CHI,,GNB,W 23-10,,,,,
2,1987,1987-12-06,12,23.174,CHI,@,MIN,W 30-24,,,,,
3,1988,1988-09-04,1,24.081,CHI,,MIA,W 34-7,0,0,,0,0.5
4,1988,1988-09-18,3,24.095,CHI,,MIN,L 7-31,,,,,
5,1988,1988-09-25,4,24.102,CHI,@,GNB,W 24-6,,,,,
6,1988,1988-10-02,5,24.109,CHI,,BUF,W 24-3,0,0,,0,1.0
7,1988,1988-10-09,6,24.116,CHI,@,DET,W 24-7,0,0,,0,0.5
8,1988,1988-10-16,7,24.123,CHI,,DAL,W 17-7,,,,,
9,1988,1988-10-24,8,24.131,CHI,,SFO,W 10-9,,,,,
10,1988,1988-10-30,9,24.137,CHI,@,NWE,L 7-30,,,,,
11,1988,1988-11-06,10,24.144,CHI,,TAM,W 28-10,,,,,
12,1988,1988-11-13,11,24.151,CHI,@,WAS,W 34-14,,,,,
13,1988,1988-11-20,12,24.158,CHI,@,TAM,W 27-15,,,,,
14,1988,1988-11-27,13,24.165,CHI,,GNB,W 16-0,,,,,
15,1988,1988-12-05,14,24.173,CHI,@,RAM,L 3-23,,,,,
16,1988,1988-12-11,15,24.179,CHI,,DET,W 13-12,,,,,
17,1988,1988-12-19,16,24.187,CHI,@,MIN,L 27-28,,,,,
18,1989,1989-09-10,1,25.087,CHI,,CIN,W 17-14,0,0,,0,
19,1989,1989-09-17,2,25.094,CHI,,MIN,W 38-7,0,0,,0,
20,1989,1989-09-24,3,25.101,CHI,@,DET,W 47-27,0,0,,0,
21,1989,1989-10-02,4,25.109,CHI,,PHI,W 27-13,0,0,,0,
22,1989,1989-10-08,5,25.115,CHI,@,TAM,L 35-42,0,0,,0,
23,1989,1989-10-15,6,25.122,CHI,,HOU,L 28-33,0,0,,0,
24,1989,1989-10-23,7,25.130,CHI,@,CLE,L 7-27,0,0,,0,
25,1989,1989-10-29,8,25.136,CHI,,RAM,W 20-10,0,0,,0,
26,1989,1989-11-05,9,25.143,CHI,@,GNB,L 13-14,0,0,,0,1.0
27,1989,1989-11-12,10,25.150,CHI,@,PIT,W 20-0,0,0,,0,1.0
28,1989,1989-11-19,11,25.157,CHI,,TAM,L 31-32,1,8,8.00,0,0.0
29,1989,1989-11-26,12,25.164,CHI,@,WAS,L 14-38,0,0,,0,
30,1989,1989-12-03,13,25.171,CHI,@,MIN,L 16-27,0,0,,0,
31,1989,1989-12-10,14,25.178,CHI,,DET,L 17-27,0,0,,0,
32,1989,1989-12-17,15,25.185,CHI,,GNB,L 28-40,0,0,,0,
33,1989,1989-12-24,16,25.192,CHI,@,SFO,L 0-26,0,0,,0,1.0
34,1990,1990-09-16,2,26.093,PHO,@,PHI,W 23-21,,,,,
35,1990,1990-09-23,3,26.100,PHO,@,NOR,L 7-28,,,,,
36,1990,1990-09-30,4,26.107,PHO,,WAS,L 10-38,,,,,
37,1990,1990-11-04,8,26.142,PHI,,NWE,W 48-20,,,,,
38,1990,1990-11-12,9,26.150,PHI,,WAS,W 28-14,,,,,
39,1990,1990-11-18,10,26.156,PHI,@,ATL,W 24-23,,,,,
40,1990,1990-12-09,13,26.177,PHI,@,MIA,L 20-23,,,,,
41,1990,1990-12-16,14,26.184,PHI,,GNB,W 31-0,0,0,,0,1.0
42,1990,1990-12-23,15,26.191,PHI,,DAL,W 17-3,,,,,
43,1990,1990-12-29,16,26.197,PHI,@,PHO,W 23-21,,,,,
