ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2004,2004-11-21,10,23.319,GNB,@,HOU,W 16-13,,,,
2,2004,2004-12-05,12,23.333,GNB,@,PHI,L 17-47,,,,
3,2004,2004-12-12,13,23.340,GNB,,DET,W 16-13,*,,,
4,2004,2004-12-19,14,23.347,GNB,,JAX,L 25-28,*,,,
5,2004,2005-01-02,16,23.361,GNB,@,CHI,W 31-14,,,,
6,2005,2005-09-11,1,24.247,GNB,@,DET,L 3-17,,,,
7,2005,2005-09-18,2,24.254,GNB,,CLE,L 24-26,,,,
8,2005,2005-09-25,3,24.261,GNB,,TAM,L 16-17,,,,
9,2005,2005-10-03,4,24.269,GNB,@,CAR,L 29-32,,,,
10,2005,2005-10-09,5,24.275,GNB,,NOR,W 52-3,*,,,
11,2005,2005-10-23,6,24.289,GNB,@,MIN,L 20-23,*,,,
12,2005,2005-10-30,7,24.296,GNB,@,CIN,L 14-21,,,,
13,2005,2005-11-06,8,24.303,GNB,,PIT,L 10-20,,,,
14,2005,2005-11-13,9,24.310,GNB,@,ATL,W 33-25,*,,,
15,2005,2005-11-21,10,24.318,GNB,,MIN,L 17-20,*,,,
16,2005,2005-11-27,11,24.324,GNB,@,PHI,L 14-19,*,,,
17,2005,2005-12-04,12,24.331,GNB,@,CHI,L 7-19,*,,,
18,2005,2005-12-11,13,24.338,GNB,,DET,W 16-13,*,,,
19,2005,2005-12-19,14,24.346,GNB,@,BAL,L 3-48,*,,,
20,2005,2005-12-25,15,24.352,GNB,,CHI,L 17-24,*,,,
21,2005,2006-01-01,16,24.359,GNB,,SEA,W 23-17,*,,,
22,2006,2006-09-10,1,25.246,GNB,,CHI,L 0-26,*,,,
23,2006,2006-09-17,2,25.253,GNB,,NOR,L 27-34,*,,,
24,2006,2006-09-24,3,25.260,GNB,@,DET,W 31-24,*,,,
25,2006,2006-10-02,4,25.268,GNB,@,PHI,L 9-31,*,,,
26,2006,2006-10-08,5,25.274,GNB,,STL,L 20-23,*,,,
27,2006,2006-10-22,6,25.288,GNB,@,MIA,W 34-24,*,,,
28,2006,2006-10-29,7,25.295,GNB,,ARI,W 31-14,*,,,
29,2006,2006-11-05,8,25.302,GNB,@,BUF,L 10-24,*,,,
30,2006,2006-11-12,9,25.309,GNB,@,MIN,W 23-17,*,,,
31,2006,2006-11-19,10,25.316,GNB,,NWE,L 0-35,*,,,
32,2006,2006-11-27,11,25.324,GNB,@,SEA,L 24-34,*,,,
33,2006,2006-12-03,12,25.330,GNB,,NYJ,L 10-38,*,,,
34,2006,2006-12-10,13,25.337,GNB,@,SFO,W 30-19,*,,,
35,2006,2006-12-17,14,25.344,GNB,,DET,W 17-9,*,,,
36,2006,2006-12-21,15,25.348,GNB,,MIN,W 9-7,*,,,
37,2006,2006-12-31,16,25.358,GNB,@,CHI,W 26-7,*,,,
38,2007,2007-09-09,1,26.245,GNB,,PHI,W 16-13,*,,,
39,2007,2007-09-16,2,26.252,GNB,@,NYG,W 35-13,*,,,
40,2007,2007-09-23,3,26.259,GNB,,SDG,W 31-24,*,,,
41,2007,2007-09-30,4,26.266,GNB,@,MIN,W 23-16,*,,,
42,2007,2007-10-07,5,26.273,GNB,,CHI,L 20-27,*,,,
43,2007,2007-11-04,8,26.301,GNB,@,KAN,W 33-22,,,,
44,2007,2007-11-11,9,26.308,GNB,,MIN,W 34-0,*,,,
45,2007,2007-11-18,10,26.315,GNB,,CAR,W 31-17,*,,,
46,2007,2007-11-22,11,26.319,GNB,@,DET,W 37-26,*,,,
47,2007,2007-11-29,12,26.326,GNB,@,DAL,L 27-37,*,,,
48,2007,2007-12-09,13,26.336,GNB,,OAK,W 38-7,*,,,
49,2007,2007-12-16,14,26.343,GNB,@,STL,W 33-14,*,,,
