ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1999,1999-10-03,3,23.314,DAL,,ARI,W 35-7,*,1,1,2,2.00,0,100.0%,2.00,0,0
2,1999,1999-10-10,4,23.321,DAL,@,PHI,L 10-13,,,,,,,0.0%,,,
3,1999,1999-10-18,5,23.329,DAL,@,NYG,L 10-13,*,,,,,,0.0%,,,
4,1999,1999-10-24,6,23.335,DAL,,WAS,W 38-20,,1,1,5,5.00,0,100.0%,5.00,0,0
5,1999,1999-10-31,7,23.342,DAL,@,IND,L 24-34,*,0,,,,,0.0%,,,
6,1999,1999-11-08,8,23.350,DAL,@,MIN,L 17-27,,,,,,,0.0%,,,
7,1999,1999-11-14,9,23.356,DAL,,GNB,W 27-13,,,,,,,0.0%,,,
8,1999,1999-11-21,10,23.363,DAL,@,ARI,L 9-13,,,,,,,0.0%,,,
9,1999,1999-11-25,11,24.002,DAL,,MIA,W 20-0,,2,2,15,7.50,0,100.0%,7.50,0,0
10,1999,1999-12-05,12,24.012,DAL,@,NWE,L 6-13,,,,,,,0.0%,,,
11,1999,1999-12-12,13,24.019,DAL,,PHI,W 20-10,,,,,,,0.0%,,,
12,1999,1999-12-19,14,24.026,DAL,,NYJ,L 21-22,,,,,,,0.0%,,,
13,1999,1999-12-24,15,24.031,DAL,@,NOR,L 24-31,,,,,,,0.0%,,,
14,1999,2000-01-02,16,24.040,DAL,,NYG,W 26-18,*,1,1,3,3.00,0,100.0%,3.00,0,0
15,2001,2001-09-09,1,25.290,DAL,,TAM,L 6-10,,,,,,,0.0%,,,
16,2001,2001-09-23,2,25.304,DAL,,SDG,L 21-32,,2,1,7,7.00,1,50.0%,3.50,1,6
17,2001,2001-09-30,3,25.311,DAL,@,PHI,L 18-40,*,4,2,8,4.00,0,50.0%,2.00,0,0
18,2001,2001-10-07,4,25.318,DAL,@,OAK,L 21-28,*,2,1,4,4.00,0,50.0%,2.00,0,0
19,2001,2001-10-15,5,25.326,DAL,,WAS,W 9-7,,,,,,,0.0%,,,
20,2001,2001-10-28,6,25.339,DAL,,ARI,W 17-3,,,,,,,0.0%,,,
21,2001,2001-11-04,7,25.346,DAL,@,NYG,L 24-27,,2,2,18,9.00,0,100.0%,9.00,0,0
22,2001,2001-11-11,8,25.353,DAL,@,ATL,L 13-20,,1,1,-2,-2.00,0,100.0%,-2.00,0,0
23,2001,2001-11-18,9,25.360,DAL,,PHI,L 3-36,,2,1,9,9.00,0,50.0%,4.50,0,0
24,2001,2001-11-22,10,25.364,DAL,,DEN,L 24-26,*,2,1,9,9.00,0,50.0%,4.50,0,0
25,2001,2001-12-02,11,26.009,DAL,@,WAS,W 20-14,,1,1,7,7.00,0,100.0%,7.00,0,0
26,2001,2001-12-09,12,26.016,DAL,,NYG,W 20-13,,,,,,,0.0%,,,
27,2001,2001-12-16,13,26.023,DAL,@,SEA,L 3-29,*,,,,,,0.0%,,,
28,2001,2001-12-23,14,26.030,DAL,@,ARI,L 10-17,,2,2,29,14.50,0,100.0%,14.50,0,0
29,2001,2001-12-30,15,26.037,DAL,,SFO,W 27-21,*,3,1,7,7.00,0,33.3%,2.33,0,0
30,2001,2002-01-06,16,26.044,DAL,@,DET,L 10-15,,,,,,,0.0%,,,
31,2002,2002-09-08,1,26.289,DAL,@,HOU,L 10-19,,1,,,,,0.0%,,,
32,2002,2002-09-15,2,26.296,DAL,,TEN,W 21-13,,,,,,,0.0%,,,
33,2002,2002-09-22,3,26.303,DAL,@,PHI,L 13-44,,,,,,,0.0%,,,
34,2002,2002-09-29,4,26.310,DAL,@,STL,W 13-10,,,,,,,0.0%,,,
35,2002,2002-10-06,5,26.317,DAL,,NYG,L 17-21,,,,,,,0.0%,,,
36,2002,2002-10-13,6,26.324,DAL,,CAR,W 14-13,,,,,,,0.0%,,,
37,2002,2002-10-20,7,26.331,DAL,@,ARI,L 6-9,,,,,,,0.0%,,,
38,2002,2002-10-27,8,26.338,DAL,,SEA,L 14-17,,,,,,,0.0%,,,
39,2002,2002-11-03,9,26.345,DAL,@,DET,L 7-9,,,,,,,0.0%,,,
40,2002,2002-11-17,10,26.359,DAL,@,IND,L 3-20,,,,,,,0.0%,,,
41,2002,2002-11-24,11,27.001,DAL,,JAX,W 21-19,,1,1,22,22.00,0,100.0%,22.00,0,0
42,2002,2002-11-28,12,27.005,DAL,,WAS,W 27-20,,,,,,,0.0%,,,
43,2002,2002-12-08,13,27.015,DAL,,SFO,L 27-31,,1,,,,,0.0%,,,
44,2002,2002-12-15,14,27.022,DAL,@,NYG,L 7-37,,,,,,,0.0%,,,
45,2002,2002-12-21,15,27.028,DAL,,PHI,L 3-27,,,,,,,0.0%,,,
46,2002,2002-12-29,16,27.036,DAL,@,WAS,L 14-20,,,,,,,0.0%,,,
