ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1969,1969-11-09,8,22.136,NOR,@,DAL,L 17-33,,5,6,83.33,42,0,0,95.8,0,0,7.00,7.00,0,0,,0,0,0
2,1969,1969-11-23,10,22.150,NOR,,SFO,W 43-38,,1,2,50.00,17,0,0,79.2,0,0,8.50,8.50,0,0,,0,0,0
3,1969,1969-11-30,11,22.157,NOR,,PHI,W 26-17,,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,0,0
4,1969,1969-12-07,12,22.164,NOR,@,ATL,L 17-45,,12,20,60.00,151,0,0,83.5,0,0,7.55,7.55,1,1,1.00,0,0,0
5,1969,1969-12-14,13,22.171,NOR,@,WAS,L 14-17,,9,17,52.94,123,0,0,76.3,0,0,7.24,7.24,2,4,2.00,0,0,0
6,1969,1969-12-21,14,22.178,NOR,,PIT,W 27-24,,4,7,57.14,70,0,0,91.4,0,0,10.00,10.00,1,11,11.00,0,0,0
7,1970,1970-09-20,1,23.086,NOR,,ATL,L 3-14,,3,5,60.00,44,0,0,88.7,0,0,8.80,8.80,0,0,,0,0,0
8,1970,1970-09-27,2,23.093,NOR,@,MIN,L 0-26,,9,15,60.00,55,0,0,67.4,0,0,3.67,3.67,0,0,,0,0,0
9,1970,1970-10-04,3,23.100,NOR,,NYG,W 14-10,,8,13,61.54,91,1,1,76.1,0,0,7.00,5.08,0,0,,0,0,0
10,1970,1970-10-11,4,23.107,NOR,@,STL,L 17-24,*,13,38,34.21,220,1,2,41.6,0,0,5.79,3.95,1,2,2.00,0,0,0
11,1970,1970-10-18,5,23.114,NOR,@,SFO,T 20-20,*,7,21,33.33,101,0,1,30.1,0,0,4.81,2.67,2,-2,-1.00,0,0,0
12,1970,1970-10-25,6,23.121,NOR,@,ATL,L 14-32,*,6,14,42.86,87,1,0,87.5,0,0,6.21,7.64,0,0,,0,0,0
13,1970,1970-11-01,7,23.128,NOR,,RAM,L 17-30,*,6,14,42.86,104,1,0,92.6,0,0,7.43,8.86,0,0,,0,0,0
14,1970,1970-11-29,11,23.156,NOR,@,CIN,L 6-26,,12,21,57.14,229,0,0,95.1,0,0,10.90,10.90,1,7,7.00,0,0,0
15,1970,1970-12-06,12,23.163,NOR,@,RAM,L 16-34,,7,16,43.75,90,1,0,82.8,0,0,5.63,6.88,0,0,,0,0,0
16,1970,1970-12-20,14,23.177,NOR,,CHI,L 3-24,,7,18,38.89,112,0,1,37.3,0,0,6.22,3.72,0,0,,0,0,0
17,1971,1971-09-26,2,24.092,NOR,,SFO,L 20-38,,6,16,37.50,67,1,1,45.6,0,0,4.19,2.63,0,0,,0,0,0
18,1971,1971-10-10,4,24.106,NOR,@,CHI,L 14-35,,14,25,56.00,179,0,1,61.9,0,0,7.16,5.36,0,0,,0,0,0
19,1971,1971-10-24,6,24.120,NOR,@,ATL,L 6-28,,2,11,18.18,25,0,0,39.6,0,0,2.27,2.27,0,0,,0,0,0
20,1971,1971-10-31,7,24.127,NOR,@,WAS,L 14-24,,9,21,42.86,134,0,1,44.5,0,0,6.38,4.24,0,0,,0,0,0
21,1971,1971-11-07,8,24.134,NOR,,OAK,T 21-21,,14,27,51.85,170,1,0,83.9,0,0,6.30,7.04,2,2,1.00,0,0,0
22,1971,1971-11-14,9,24.141,NOR,@,SFO,W 26-20,*,13,21,61.90,225,3,0,137.9,0,0,10.71,13.57,3,9,3.00,0,0,0
23,1971,1971-11-21,10,24.148,NOR,,MIN,L 10-23,*,10,23,43.48,95,0,1,37.4,0,0,4.13,2.17,0,0,,0,0,0
24,1971,1971-11-28,11,24.155,NOR,@,GNB,W 29-21,,8,18,44.44,73,0,0,56.0,0,0,4.06,4.06,2,1,0.50,0,0,0
25,1971,1971-12-05,12,24.162,NOR,@,RAM,L 28-45,*,19,36,52.78,213,1,1,68.4,0,0,5.92,5.22,1,1,1.00,1,1,6
26,1971,1971-12-12,13,24.169,NOR,,CLE,L 17-21,*,1,12,8.33,10,0,0,39.6,0,0,0.83,0.83,1,11,11.00,0,0,0
