ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-11,1,23.189,OAK,,SDG,L 0-27,*,,,,,,,,,,
2,2006,2006-09-17,2,23.195,OAK,@,BAL,L 6-28,*,,,,,,,,,,
3,2006,2006-10-01,3,23.209,OAK,,CLE,L 21-24,*,,,,,,,,,,
4,2006,2006-10-08,4,23.216,OAK,@,SFO,L 20-34,*,,,,,,,,,,
5,2006,2006-10-15,5,23.223,OAK,@,DEN,L 3-13,*,,,,,,,,,,
6,2006,2006-10-22,6,23.230,OAK,,ARI,W 22-9,*,,,,,,,,,,
7,2006,2006-10-29,7,23.237,OAK,,PIT,W 20-13,*,,,,,,,,,,
8,2006,2006-11-06,8,23.245,OAK,@,SEA,L 0-16,*,,,,,,,,,,
9,2006,2006-11-12,9,23.251,OAK,,DEN,L 13-17,*,,,,,,,,,,
10,2006,2006-11-19,10,23.258,OAK,@,KAN,L 13-17,*,,,,,,,,,,
11,2006,2006-11-26,11,23.265,OAK,@,SDG,L 14-21,*,,,,,,,,,,
12,2006,2006-12-03,12,23.272,OAK,,HOU,L 14-23,*,,,,,,,,,,
13,2006,2006-12-10,13,23.279,OAK,@,CIN,L 10-27,*,,,,,,,,,,
14,2006,2006-12-17,14,23.286,OAK,,STL,L 0-20,*,,,,,,,,,,
15,2006,2006-12-23,15,23.292,OAK,,KAN,L 9-20,*,,,,,,,,,,
16,2006,2006-12-31,16,23.300,OAK,@,NYJ,L 3-23,*,,,,,,,,,,
17,2007,2007-09-09,1,24.187,OAK,,DET,L 21-36,*,,,,,,,,,,
18,2007,2007-09-16,2,24.194,OAK,@,DEN,L 20-23,*,0,0,,0,1.0,,,0,0,0
19,2007,2007-09-23,3,24.201,OAK,,CLE,W 26-24,*,,,,,,,,,,
20,2007,2007-09-30,4,24.208,OAK,@,MIA,W 35-17,*,,,,,,,,,,
21,2007,2007-10-14,5,24.222,OAK,@,SDG,L 14-28,*,,,,,,,,,,
22,2007,2007-10-21,6,24.229,OAK,,KAN,L 10-12,*,,,,,,,,,,
23,2007,2007-10-28,7,24.236,OAK,@,TEN,L 9-13,*,,,,,,,,,,
24,2007,2007-11-04,8,24.243,OAK,,HOU,L 17-24,*,,,,,,,,,,
25,2007,2007-11-11,9,24.250,OAK,,CHI,L 6-17,*,,,,,,,,,,
26,2007,2007-11-18,10,24.257,OAK,@,MIN,L 22-29,*,,,,,,,,,,
27,2007,2007-11-25,11,24.264,OAK,@,KAN,W 20-17,*,0,0,,0,0.0,,,1,4,0
28,2007,2007-12-02,12,24.271,OAK,,DEN,W 34-20,*,,,,,,,,,,
29,2007,2007-12-09,13,24.278,OAK,@,GNB,L 7-38,*,,,,,,,,,,
30,2007,2007-12-16,14,24.285,OAK,,IND,L 14-21,*,,,,,,,,,,
31,2007,2007-12-23,15,24.292,OAK,@,JAX,L 11-49,*,,,,,,,,,,
32,2007,2007-12-30,16,24.299,OAK,,SDG,L 17-30,*,,,,,,,,,,
33,2008,2008-09-08,1,25.186,OAK,,DEN,L 14-41,*,0,0,,0,0.0,1,1,0,0,0
34,2008,2008-09-14,2,25.192,OAK,@,KAN,W 23-8,*,0,0,,0,0.0,4,0,0,0,0
35,2008,2008-09-21,3,25.199,OAK,@,BUF,L 23-24,*,0,0,,0,0.0,2,1,0,0,0
36,2008,2008-09-28,4,25.206,OAK,,SDG,L 18-28,*,,,,,,,,,,
37,2008,2008-10-12,5,25.220,OAK,@,NOR,L 3-34,*,0,0,,0,0.0,3,0,0,0,0
38,2008,2008-10-19,6,25.227,OAK,,NYJ,W 16-13,,0,0,,0,0.0,2,0,0,0,0
39,2008,2008-10-26,7,25.234,OAK,@,BAL,L 10-29,,0,0,,0,0.0,2,0,0,0,0
