ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1974,1974-09-15,1,23.221,BAL,@,PIT,L 0-30,,,,,,
2,1974,1974-09-22,2,23.228,BAL,,GNB,L 13-20,,,,,,
3,1974,1974-09-29,3,23.235,BAL,@,PHI,L 10-30,,,,,,
4,1974,1974-10-06,4,23.242,BAL,@,NWE,L 3-42,,,,,,
5,1974,1974-10-13,5,23.249,BAL,,BUF,L 14-27,,,,,,
6,1974,1974-10-20,6,23.256,BAL,@,NYJ,W 35-20,,,,,,
7,1974,1974-10-27,7,23.263,BAL,@,MIA,L 7-17,,,,,,
8,1974,1974-11-03,8,23.270,BAL,,CIN,L 14-24,,,,,,
9,1974,1974-11-10,9,23.277,BAL,,DEN,L 6-17,,,,,,
10,1974,1974-11-17,10,23.284,BAL,@,ATL,W 17-7,,,,,,
11,1974,1974-11-24,11,23.291,BAL,,NWE,L 17-27,,,,,,
12,1974,1974-12-01,12,23.298,BAL,@,BUF,L 0-6,,,,,,
13,1974,1974-12-08,13,23.305,BAL,,MIA,L 16-17,,,,,,
14,1974,1974-12-15,14,23.312,BAL,,NYJ,L 38-45,,,,,,
15,1975,1975-09-21,1,24.227,BAL,@,CHI,W 35-7,,,,,,
16,1975,1975-09-28,2,24.234,BAL,,OAK,L 20-31,,,,,,
17,1975,1975-10-05,3,24.241,BAL,@,RAM,L 13-24,,,,,,
18,1975,1975-10-12,4,24.248,BAL,,BUF,L 31-38,,,,,,
19,1975,1975-10-19,5,24.255,BAL,@,NWE,L 10-21,,,,,,
20,1975,1975-10-26,6,24.262,BAL,@,NYJ,W 45-28,,,,,,
21,1975,1975-11-02,7,24.269,BAL,,CLE,W 21-7,,,,,,
22,1975,1975-11-09,8,24.276,BAL,@,BUF,W 42-35,,,,,,
23,1975,1975-11-16,9,24.283,BAL,,NYJ,W 52-19,,,,,,
24,1975,1975-11-23,10,24.290,BAL,@,MIA,W 33-17,,,,,,
25,1975,1975-11-30,11,24.297,BAL,,KAN,W 28-14,,,,,,
26,1975,1975-12-07,12,24.304,BAL,@,NYG,W 21-0,,,,,,
27,1975,1975-12-14,13,24.311,BAL,,MIA,W 10-7,,,,,,
28,1975,1975-12-21,14,24.318,BAL,,NWE,W 34-21,,,,,,
29,1976,1976-09-12,1,25.219,BAL,@,NWE,W 27-13,,,,,,
30,1976,1976-09-19,2,25.226,BAL,,CIN,W 28-27,,,,,,
31,1976,1976-09-26,3,25.233,BAL,@,DAL,L 27-30,,,,,,
32,1976,1976-10-03,4,25.240,BAL,,TAM,W 42-17,,,,,,
33,1976,1976-10-10,5,25.247,BAL,,MIA,W 28-14,,,,,,
34,1976,1976-10-17,6,25.254,BAL,@,BUF,W 31-13,,,,,,
35,1976,1976-10-24,7,25.261,BAL,@,NYJ,W 20-0,,,,,,
36,1976,1976-11-01,8,25.269,BAL,,HOU,W 38-14,,,,,,
37,1976,1976-11-07,9,25.275,BAL,@,SDG,W 37-21,,,,,,
38,1976,1976-11-14,10,25.282,BAL,,NWE,L 14-21,,,,,,
39,1976,1976-11-22,11,25.290,BAL,@,MIA,W 17-16,,,,,,
40,1976,1976-11-28,12,25.296,BAL,,NYJ,W 33-16,,,,,,
41,1976,1976-12-04,13,25.302,BAL,@,STL,L 17-24,,,,,,
42,1976,1976-12-12,14,25.310,BAL,,BUF,W 58-20,,,,,,
43,1977,1977-10-02,3,26.238,BAL,,BUF,W 17-14,,,,,,
44,1977,1977-10-09,4,26.245,BAL,,MIA,W 45-28,,,,,,
45,1977,1977-10-16,5,26.252,BAL,@,KAN,W 17-6,,,,,,
46,1977,1977-10-23,6,26.259,BAL,@,NWE,L 3-17,,,,,,
47,1977,1977-10-30,7,26.266,BAL,,PIT,W 31-21,,,,,,
48,1977,1977-11-07,8,26.274,BAL,,WAS,W 10-3,,,,,,
49,1977,1977-11-13,9,26.280,BAL,@,BUF,W 31-13,,,,,,
50,1977,1977-11-20,10,26.287,BAL,,NYJ,W 33-12,,,,,,
51,1977,1977-11-27,11,26.294,BAL,@,DEN,L 13-27,,,,,,
52,1977,1977-12-05,12,26.302,BAL,@,MIA,L 6-17,,,,,,
53,1977,1977-12-11,13,26.308,BAL,,DET,L 10-13,,,,,,
54,1977,1977-12-18,14,26.315,BAL,,NWE,W 30-24,,,,,,
55,1978,1978-09-04,1,27.210,BAL,@,DAL,L 0-38,,,,,,
56,1978,1978-09-10,2,27.216,BAL,,MIA,L 0-42,,,,,,
57,1978,1978-09-18,3,27.224,BAL,@,NWE,W 34-27,,,,,,
58,1978,1978-09-24,4,27.230,BAL,@,BUF,L 17-24,,,,,,
59,1978,1978-10-01,5,27.237,BAL,,PHI,L 14-17,,,,,,
60,1978,1978-10-08,6,27.244,BAL,@,STL,W 30-17,,,,,,
61,1978,1978-10-15,7,27.251,BAL,,NYJ,L 10-33,,,,,,
62,1978,1978-10-22,8,27.258,BAL,,DEN,W 7-6,,,,,,
63,1978,1978-10-29,9,27.265,BAL,@,MIA,L 8-26,,,,,,
64,1978,1978-11-06,10,27.273,BAL,,WAS,W 21-17,,,,,,
65,1978,1978-11-12,11,27.279,BAL,@,SEA,W 17-14,,,,,,
66,1978,1978-11-19,12,27.286,BAL,,CLE,L 24-45,,,,,,
