ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1955,1955-10-01,2,23.108,BAL,,DET,W 28-13,1,5,5.00,0
2,1955,1955-10-08,3,23.115,BAL,@,GNB,W 24-20,3,8,2.67,0
