ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,22.024,MIA,@,NYJ,L 20-33,,,,,
2,1978,1978-09-10,2,22.031,MIA,@,BAL,W 42-0,,,,,
3,1978,1978-09-17,3,22.038,MIA,,BUF,W 31-24,,,,,
4,1978,1978-09-24,4,22.045,MIA,@,PHI,L 3-17,,,,,
5,1978,1978-10-01,5,22.052,MIA,,STL,W 24-10,,,,,
6,1978,1978-10-09,6,22.060,MIA,,CIN,W 21-0,,,,,
7,1978,1978-10-15,7,22.066,MIA,@,SDG,W 28-21,,,,,
8,1978,1978-10-22,8,22.073,MIA,@,NWE,L 24-33,,,,,
9,1978,1978-10-29,9,22.080,MIA,,BAL,W 26-8,,,,,
10,1978,1978-11-05,10,22.087,MIA,,DAL,W 23-16,,,,,
11,1978,1978-11-12,11,22.094,MIA,@,BUF,W 25-24,,,,,
12,1978,1978-11-20,12,22.102,MIA,@,HOU,L 30-35,,,,,
13,1978,1978-11-26,13,22.108,MIA,,NYJ,L 13-24,,,,,
14,1978,1978-12-03,14,22.115,MIA,@,WAS,W 16-0,0,0,1,32,0
15,1978,1978-12-10,15,22.122,MIA,,OAK,W 23-6,1,6,2,85,1
16,1978,1978-12-18,16,22.130,MIA,,NWE,W 23-3,0,0,1,40,0
17,1979,1979-09-02,1,23.023,MIA,@,BUF,W 9-7,,,,,
18,1979,1979-09-09,2,23.030,MIA,,SEA,W 19-10,0,0,1,2,0
19,1979,1979-09-16,3,23.037,MIA,@,MIN,W 27-12,0,0,1,0,0
20,1979,1979-09-23,4,23.044,MIA,,CHI,W 31-16,,,,,
21,1979,1979-09-30,5,23.051,MIA,@,NYJ,L 27-33,0,0,1,40,0
22,1979,1979-10-08,6,23.059,MIA,@,OAK,L 3-13,,,,,
23,1979,1979-10-14,7,23.065,MIA,,BUF,W 17-7,,,,,
24,1979,1979-10-21,8,23.072,MIA,@,NWE,L 13-28,,,,,
25,1979,1979-10-28,9,23.079,MIA,,GNB,W 27-7,,,,,
26,1979,1979-11-05,10,23.087,MIA,,HOU,L 6-9,,,,,
27,1979,1979-11-11,11,23.093,MIA,,BAL,W 19-0,0,0,1,0,0
28,1979,1979-11-18,12,23.100,MIA,@,CLE,L 24-30,,,,,
29,1979,1979-11-25,13,23.107,MIA,@,BAL,W 28-24,,,,,
