ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,24.196,CAR,@,NOR,L 10-19,,,,,
2,1999,1999-09-19,2,24.203,CAR,,JAX,L 20-22,,,,,
3,1999,1999-09-26,3,24.210,CAR,,CIN,W 27-3,,1.0,0,0,0
4,1999,1999-10-03,4,24.217,CAR,@,WAS,L 36-38,,1.0,0,0,0
5,1999,1999-10-17,5,24.231,CAR,@,SFO,W 31-29,,,,,
6,1999,1999-10-24,6,24.238,CAR,,DET,L 9-24,,,,,
7,1999,1999-10-31,7,24.245,CAR,@,ATL,L 20-27,,,,,
8,1999,1999-11-07,8,24.252,CAR,,PHI,W 33-7,,,,,
9,1999,1999-11-14,9,24.259,CAR,@,STL,L 10-35,,,,,
10,1999,1999-11-21,10,24.266,CAR,@,CLE,W 31-17,,,,,
11,1999,1999-11-28,11,24.273,CAR,,ATL,W 34-28,,,,,
12,1999,1999-12-05,12,24.280,CAR,,STL,L 21-34,,1.0,0,0,0
13,1999,1999-12-12,13,24.287,CAR,@,GNB,W 33-31,,,,,
14,1999,1999-12-18,14,24.293,CAR,,SFO,W 41-24,,,,,
15,1999,1999-12-26,15,24.301,CAR,@,PIT,L 20-30,,,,,
16,1999,2000-01-02,16,24.308,CAR,,NOR,W 45-13,,,,,
17,2000,2000-09-03,1,25.188,CAR,@,WAS,L 17-20,,,,,
18,2000,2000-09-10,2,25.195,CAR,@,SFO,W 38-22,,0.5,0,0,0
19,2000,2000-09-17,3,25.202,CAR,,ATL,L 10-15,,,,,
20,2000,2000-10-01,4,25.216,CAR,,DAL,L 13-16,,,,,
21,2000,2000-10-08,5,25.223,CAR,,SEA,W 26-3,,,,,
22,2000,2000-10-15,6,25.230,CAR,@,NOR,L 6-24,,,,,
23,2000,2000-10-22,7,25.237,CAR,,SFO,W 34-16,,1.0,0,0,0
24,2000,2000-10-29,8,25.244,CAR,@,ATL,L 12-13,,,,,
25,2000,2000-11-05,9,25.251,CAR,@,STL,W 27-24,*,,,,
26,2000,2000-11-12,10,25.258,CAR,,NOR,L 10-20,,,,,
27,2000,2000-11-19,11,25.265,CAR,@,MIN,L 17-31,,1.0,0,0,0
28,2000,2000-11-27,12,25.273,CAR,,GNB,W 31-14,,,,,
