ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,23.057,JAX,@,MIN,L 23-26,,0,0,0.0,1,0
2,2012,2012-09-16,2,23.064,JAX,,HOU,L 7-27,*,0,0,0.0,3,1
3,2012,2012-09-23,3,23.071,JAX,@,IND,W 22-17,*,0,0,0.0,0,0
4,2012,2012-09-30,4,23.078,JAX,,CIN,L 10-27,*,0,0,0.0,1,0
5,2012,2012-10-07,5,23.085,JAX,,CHI,L 3-41,,,,,,
6,2012,2012-10-21,6,23.099,JAX,@,OAK,L 23-26,,0,0,0.0,1,0
7,2012,2012-10-28,7,23.106,JAX,@,GNB,L 15-24,,0,0,1.0,1,0
8,2012,2012-11-04,8,23.113,JAX,,DET,L 14-31,,,,,,
9,2012,2012-11-08,9,23.117,JAX,,IND,L 10-27,,0,0,0.0,2,0
10,2012,2012-11-18,10,23.127,JAX,@,HOU,L 37-43,,0,0,0.0,0,0
11,2012,2012-11-25,11,23.134,JAX,,TEN,W 24-19,,,,,,
12,2012,2012-12-02,12,23.141,JAX,@,BUF,L 18-34,,0,0,0.0,0,1
13,2012,2012-12-09,13,23.148,JAX,,NYJ,L 10-17,,,,,,
14,2013,2013-09-08,1,24.056,JAX,,KAN,L 2-28,,,,,,
15,2013,2013-09-15,2,24.063,JAX,@,OAK,L 9-19,,,,,,
16,2013,2013-09-22,3,24.070,JAX,@,SEA,L 17-45,,0,0,0.0,0,2
17,2013,2013-09-29,4,24.077,JAX,,IND,L 3-37,,0,0,0.0,1,0
18,2013,2013-10-06,5,24.084,JAX,@,STL,L 20-34,,0,0,1.0,3,0
19,2013,2013-10-13,6,24.091,JAX,@,DEN,L 19-35,,0,0,0.0,4,0
20,2013,2013-10-20,7,24.098,JAX,,SDG,L 6-24,,0,0,0.0,2,0
21,2013,2013-10-27,8,24.105,JAX,,SFO,L 10-42,,0,0,0.0,1,1
22,2013,2013-11-10,9,24.119,JAX,@,TEN,W 29-27,,0,0,0.0,3,0
23,2013,2013-11-17,10,24.126,JAX,,ARI,L 14-27,,0,0,1.0,2,0
24,2013,2013-11-24,11,24.133,JAX,@,HOU,W 13-6,,0,0,1.0,2,0
25,2013,2013-12-01,12,24.140,JAX,@,CLE,W 32-28,,0,0,0.0,2,1
26,2013,2013-12-05,13,24.144,JAX,,HOU,W 27-20,,0,0,1.0,3,1
27,2013,2013-12-15,14,24.154,JAX,,BUF,L 20-27,,0,0,1.0,4,1
28,2013,2013-12-22,15,24.161,JAX,,TEN,L 16-20,,0,0,1.0,3,1
29,2013,2013-12-29,16,24.168,JAX,@,IND,L 10-30,,0,0,0.0,0,0
30,2014,2014-09-07,1,25.055,JAX,@,PHI,L 17-34,,0,0,2.0,3,0
31,2014,2014-09-14,2,25.062,JAX,@,WAS,L 10-41,,0,0,0.0,2,0
32,2014,2014-09-21,3,25.069,JAX,,IND,L 17-44,,0,0,1.0,2,0
33,2014,2014-09-28,4,25.076,JAX,@,SDG,L 14-33,,0,0,0.0,0,0
34,2014,2014-10-05,5,25.083,JAX,,PIT,L 9-17,,0,0,0.0,1,0
35,2014,2014-10-12,6,25.090,JAX,@,TEN,L 14-16,,0,0,0.0,0,1
36,2014,2014-10-19,7,25.097,JAX,,CLE,W 24-6,,0,0,0.0,2,2
37,2014,2014-11-30,12,25.139,JAX,,NYG,W 25-24,,0,0,0.0,1,0
38,2014,2014-12-28,16,25.167,JAX,@,HOU,L 17-23,,0,0,0.0,1,3
39,2015,2015-10-04,4,26.082,JAX,@,IND,L 13-16,,0,0,0.0,0,0
40,2015,2015-10-11,5,26.089,JAX,@,TAM,L 31-38,*,0,0,0.0,0,0
41,2015,2015-10-18,6,26.096,JAX,,HOU,L 20-31,,0,0,0.0,2,0
42,2015,2015-10-25,7,26.103,JAX,,BUF,W 34-31,,0,0,1.0,2,0
43,2015,2015-11-08,8,26.117,JAX,@,NYJ,L 23-28,*,0,0,0.0,2,0
44,2015,2015-11-15,9,26.124,JAX,@,BAL,W 22-20,*,0,0,0.0,1,0
