ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-09-07,1,22.202,KAN,@,NWE,L 10-17,*,0,0,0.0,5,1,0,0,0
2,2008,2008-09-14,2,22.209,KAN,,OAK,L 8-23,*,0,0,0.0,3,0,0,0,0
3,2008,2008-09-21,3,22.216,KAN,@,ATL,L 14-38,*,0,0,0.0,3,0,0,0,0
4,2008,2008-09-28,4,22.223,KAN,,DEN,W 33-19,*,0,0,0.0,7,0,0,0,0
5,2008,2008-10-05,5,22.230,KAN,@,CAR,L 0-34,*,0,0,0.0,4,0,0,0,0
6,2008,2008-10-19,6,22.244,KAN,,TEN,L 10-34,,0,0,0.0,2,0,0,0,0
7,2008,2008-10-26,7,22.251,KAN,@,NYJ,L 24-28,*,1,6,0.0,5,3,2,118,1
8,2008,2008-11-02,8,22.258,KAN,,TAM,L 27-30,*,0,0,0.0,2,2,0,0,0
9,2008,2008-11-23,11,22.279,KAN,,BUF,L 31-54,*,0,0,0.0,2,0,0,0,0
10,2008,2008-11-30,12,22.286,KAN,@,OAK,W 20-13,*,0,0,0.0,2,0,0,0,0
11,2008,2008-12-07,13,22.293,KAN,@,DEN,L 17-24,*,0,0,0.0,7,0,0,0,0
12,2008,2008-12-14,14,22.300,KAN,,SDG,L 21-22,*,0,0,0.0,10,0,0,0,0
13,2008,2008-12-21,15,22.307,KAN,,MIA,L 31-38,*,0,0,0.0,6,1,0,0,0
14,2008,2008-12-28,16,22.314,KAN,@,CIN,L 6-16,*,0,0,0.0,4,0,0,0,0
15,2009,2009-09-20,2,23.214,KAN,,OAK,L 10-13,*,0,0,0.0,2,0,0,0,0
16,2009,2009-09-27,3,23.221,KAN,@,PHI,L 14-34,*,0,0,0.0,6,1,0,0,0
17,2009,2009-10-04,4,23.228,KAN,,NYG,L 16-27,*,0,0,0.0,4,1,1,5,0
18,2009,2009-10-11,5,23.235,KAN,,DAL,L 20-26,*,0,0,0.0,2,0,0,0,0
19,2009,2009-10-18,6,23.242,KAN,@,WAS,W 14-6,*,0,0,0.0,2,0,1,33,0
20,2009,2009-10-25,7,23.249,KAN,,SDG,L 7-37,*,0,0,0.0,3,0,0,0,0
21,2009,2009-11-08,8,23.263,KAN,@,JAX,L 21-24,*,0,0,0.0,5,0,0,0,0
22,2009,2009-11-15,9,23.270,KAN,@,OAK,W 16-10,*,0,0,0.0,5,0,0,0,0
23,2009,2009-11-22,10,23.277,KAN,,PIT,W 27-24,*,0,0,0.0,5,1,0,0,0
24,2009,2009-11-29,11,23.284,KAN,@,SDG,L 14-43,*,0,0,0.0,5,0,0,0,0
25,2009,2009-12-06,12,23.291,KAN,,DEN,L 13-44,*,0,0,0.0,4,1,0,0,0
26,2009,2009-12-13,13,23.298,KAN,,BUF,L 10-16,*,0,0,0.0,3,3,1,0,0
27,2009,2009-12-20,14,23.305,KAN,,CLE,L 34-41,*,0,0,0.0,3,0,1,0,0
28,2009,2009-12-27,15,23.312,KAN,@,CIN,L 10-17,*,0,0,0.0,5,0,0,0,0
29,2009,2010-01-03,16,23.319,KAN,@,DEN,W 44-24,*,0,0,0.0,4,0,1,0,0
30,2010,2010-09-13,1,24.207,KAN,,SDG,W 21-14,*,0,0,0.0,4,0,0,0,0
31,2010,2010-09-19,2,24.213,KAN,@,CLE,W 16-14,*,1,6,0.0,3,0,1,33,1
32,2010,2010-09-26,3,24.220,KAN,,SFO,W 31-10,*,0,0,0.0,2,0,1,0,0
33,2010,2010-10-10,4,24.234,KAN,@,IND,L 9-19,*,0,0,0.0,3,3,0,0,0
34,2010,2010-10-17,5,24.241,KAN,@,HOU,L 31-35,*,0,0,0.0,5,1,0,0,0
35,2010,2010-10-24,6,24.248,KAN,,JAX,W 42-20,*,0,0,0.0,3,0,0,0,0
36,2010,2010-10-31,7,24.255,KAN,,BUF,W 13-10,*,0,0,0.0,5,1,0,0,0
37,2010,2010-11-07,8,24.262,KAN,@,OAK,L 20-23,*,0,0,0.0,6,1,0,0,0
38,2010,2010-11-14,9,24.269,KAN,@,DEN,L 29-49,*,0,0,0.0,2,0,0,0,0
39,2010,2010-11-21,10,24.276,KAN,,ARI,W 31-13,*,0,0,0.0,5,2,0,0,0
40,2010,2010-12-05,12,24.290,KAN,,DEN,W 10-6,*,0,0,0.0,2,1,0,0,0
41,2010,2010-12-12,13,24.297,KAN,@,SDG,L 0-31,*,0,0,0.0,2,0,0,0,0
42,2010,2010-12-19,14,24.304,KAN,@,STL,W 27-13,*,0,0,0.0,3,0,0,0,0
43,2010,2010-12-26,15,24.311,KAN,,TEN,W 34-14,*,0,0,0.0,7,0,0,0,0
44,2010,2011-01-02,16,24.318,KAN,,OAK,L 10-31,*,0,0,0.0,4,0,0,0,0
45,2011,2011-09-11,1,25.205,KAN,,BUF,L 7-41,*,0,0,0.0,2,0,1,0,0
46,2011,2011-09-18,2,25.212,KAN,@,DET,L 3-48,*,0,0,0.0,4,1,0,0,0
47,2011,2011-09-25,3,25.219,KAN,@,SDG,L 17-20,*,0,0,0.0,6,2,1,43,0
48,2011,2011-10-02,4,25.226,KAN,,MIN,W 22-17,*,0,0,0.0,3,1,0,0,0
49,2011,2011-10-09,5,25.233,KAN,@,IND,W 28-24,*,0,0,0.0,2,2,0,0,0
50,2011,2011-10-23,6,25.247,KAN,@,OAK,W 28-0,*,0,6,0.0,3,0,2,52,1
51,2011,2011-10-31,7,25.255,KAN,,SDG,W 23-20,*,0,0,0.0,4,1,0,0,0
52,2011,2011-11-06,8,25.261,KAN,,MIA,L 3-31,*,0,0,0.0,6,0,0,0,0
53,2011,2011-11-13,9,25.268,KAN,,DEN,L 10-17,*,0,0,0.0,3,1,0,0,0
54,2011,2011-11-21,10,25.276,KAN,@,NWE,L 3-34,*,0,0,0.0,1,0,0,0,0
55,2011,2011-11-27,11,25.282,KAN,,PIT,L 9-13,*,0,0,0.0,2,1,0,0,0
56,2011,2011-12-04,12,25.289,KAN,@,CHI,W 10-3,*,0,0,0.0,3,0,0,0,0
57,2011,2011-12-11,13,25.296,KAN,@,NYJ,L 10-37,*,0,0,0.0,1,3,0,0,0
