ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
34,2007,2007-09-16,2,24.346,TEN,,IND,L 20-22,*,,,,,,0.0%,,,,
35,2007,2007-09-24,3,24.354,TEN,@,NOR,W 31-14,*,,,,,,0.0%,,,,
36,2007,2007-10-07,4,25.002,TEN,,ATL,W 20-13,*,,,,,,0.0%,,,,
37,2007,2007-10-14,5,25.009,TEN,@,TAM,L 10-13,*,,,,,,0.0%,,,,
38,2007,2007-10-21,6,25.016,TEN,@,HOU,W 38-36,*,,,,,,0.0%,,,,
39,2007,2007-10-28,7,25.023,TEN,,OAK,W 13-9,*,,,,,,0.0%,,,,
40,2007,2007-11-04,8,25.030,TEN,,CAR,W 20-7,*,,,,,,0.0%,,,,
41,2007,2007-11-11,9,25.037,TEN,,JAX,L 13-28,*,0,,,,,0.0%,,,,
42,2007,2007-11-19,10,25.045,TEN,@,DEN,L 20-34,*,0,,,,,0.0%,,,,
43,2007,2007-11-25,11,25.051,TEN,@,CIN,L 6-35,*,,,,,,0.0%,,,,
44,2007,2007-12-02,12,25.058,TEN,,HOU,W 28-20,*,,,,,,0.0%,,,,
45,2007,2007-12-09,13,25.065,TEN,,SDG,L 17-23,*,0,,,,,0.0%,,,,
46,2007,2007-12-16,14,25.072,TEN,@,KAN,W 26-17,*,0,,,,,0.0%,,,,
47,2007,2007-12-23,15,25.079,TEN,,NYJ,W 10-6,*,,,,,,0.0%,,,,
48,2007,2007-12-30,16,25.086,TEN,@,IND,W 16-10,*,,,,,,0.0%,,,,
49,2008,2008-09-07,1,25.338,TEN,,JAX,W 17-10,*,,,,,,0.0%,,,,
50,2008,2008-09-14,2,25.345,TEN,@,CIN,W 24-7,*,,0,0,,0,0.0%,,0.0,0,0
51,2008,2008-09-21,3,25.352,TEN,,HOU,W 31-12,*,0,,,,,0.0%,,,,
52,2008,2008-09-28,4,25.359,TEN,,MIN,W 30-17,*,,,,,,0.0%,,,,
53,2008,2008-10-05,5,26.000,TEN,@,BAL,W 13-10,*,,,,,,0.0%,,,,
54,2008,2008-10-19,6,26.014,TEN,@,KAN,W 34-10,*,,,,,,0.0%,,,,
55,2008,2008-10-27,7,26.022,TEN,,IND,W 31-21,*,,,,,,0.0%,,,,
56,2008,2008-11-02,8,26.028,TEN,,GNB,W 19-16,*,,,,,,0.0%,,,,
57,2008,2008-11-09,9,26.035,TEN,@,CHI,W 21-14,*,0,,,,,0.0%,,,,
58,2008,2008-11-16,10,26.042,TEN,@,JAX,W 24-14,*,,,,,,0.0%,,,,
59,2008,2008-11-23,11,26.049,TEN,,NYJ,L 13-34,*,,,,,,0.0%,,,,
60,2008,2008-11-27,12,26.053,TEN,@,DET,W 47-10,*,,,,,,0.0%,,,,
61,2008,2008-12-07,13,26.063,TEN,,CLE,W 28-9,*,,,,,,0.0%,,,,
62,2008,2008-12-14,14,26.070,TEN,@,HOU,L 12-13,*,0,,,,,0.0%,,,,
63,2008,2008-12-21,15,26.077,TEN,,PIT,W 31-14,*,,,,,,0.0%,,,,
64,2008,2008-12-28,16,26.084,TEN,@,IND,L 0-23,*,,,,,,0.0%,,,,
65,2009,2009-09-10,1,26.340,TEN,@,PIT,L 10-13,*,,0,0,,0,0.0%,,0.0,1,0
66,2009,2009-09-20,2,26.350,TEN,,HOU,L 31-34,*,0,,,,,0.0%,,,,
67,2009,2009-09-27,3,26.357,TEN,@,NYJ,L 17-24,*,0,,,,,0.0%,,,,
68,2009,2009-10-04,4,26.364,TEN,@,JAX,L 17-37,*,0,,,,,0.0%,,,,
69,2009,2009-10-11,5,27.006,TEN,,IND,L 9-31,*,,,,,,0.0%,,,,
70,2009,2009-10-18,6,27.013,TEN,@,NWE,L 0-59,*,,,,,,0.0%,,,,
71,2009,2009-11-01,7,27.027,TEN,,JAX,W 30-13,*,,,,,,0.0%,,,,
72,2009,2009-11-08,8,27.034,TEN,@,SFO,W 34-27,*,,,,,,0.0%,,,,
73,2009,2009-11-15,9,27.041,TEN,,BUF,W 41-17,*,,0,0,,0,0.0%,,0.0,0,1
74,2009,2009-11-23,10,27.049,TEN,@,HOU,W 20-17,*,0,,,,,0.0%,,,,
75,2009,2009-11-29,11,27.055,TEN,,ARI,W 20-17,*,0,,,,,0.0%,,,,
76,2009,2009-12-06,12,27.062,TEN,@,IND,L 17-27,*,,0,0,,0,0.0%,,0.0,1,0
77,2009,2009-12-13,13,27.069,TEN,,STL,W 47-7,*,,,,,,0.0%,,,,
78,2009,2009-12-20,14,27.076,TEN,,MIA,W 27-24,*,,,,,,0.0%,,,,
79,2009,2009-12-25,15,27.081,TEN,,SDG,L 17-42,*,,0,0,,0,0.0%,,0.0,1,0
80,2009,2010-01-03,16,27.090,TEN,@,SEA,W 17-13,*,,,,,,0.0%,,,,
81,2010,2010-09-12,1,27.342,TEN,,OAK,W 38-13,*,,,,,,0.0%,,,,
82,2010,2010-09-19,2,27.349,TEN,,PIT,L 11-19,*,,0,0,,0,0.0%,,0.0,1,0
83,2010,2010-09-26,3,27.356,TEN,@,NYG,W 29-10,*,,,,,,0.0%,,,,
84,2010,2010-10-03,4,27.363,TEN,,DEN,L 20-26,*,,,,,,0.0%,,,,
85,2010,2010-10-10,5,28.005,TEN,@,DAL,W 34-27,*,,,,,,0.0%,,,,
86,2010,2010-10-18,6,28.013,TEN,@,JAX,W 30-3,*,,,,,,0.0%,,,,
87,2010,2010-10-24,7,28.019,TEN,,PHI,W 37-19,*,,,,,,0.0%,,,,
88,2010,2010-10-31,8,28.026,TEN,@,SDG,L 25-33,*,,,,,,0.0%,,,,
89,2010,2010-11-14,9,28.040,TEN,@,MIA,L 17-29,*,,,,,,0.0%,,,,
90,2010,2010-11-21,10,28.047,TEN,,WAS,L 16-19,*,,,,,,0.0%,,,,
91,2010,2010-11-28,11,28.054,TEN,@,HOU,L 0-20,*,0,,,,,0.0%,,,,
92,2010,2010-12-05,12,28.061,TEN,,JAX,L 6-17,*,,,,,,0.0%,,,,
93,2010,2010-12-09,13,28.065,TEN,,IND,L 28-30,*,,,,,,0.0%,,,,
94,2010,2010-12-19,14,28.075,TEN,,HOU,W 31-17,*,,,,,,0.0%,,,,
95,2010,2010-12-26,15,28.082,TEN,@,KAN,L 14-34,*,0,,,,,0.0%,,,,
96,2010,2011-01-02,16,28.089,TEN,@,IND,L 20-23,*,,,,,,0.0%,,,,
97,2011,2011-09-11,1,28.341,TEN,@,JAX,L 14-16,*,,,,,,0.0%,,,,
98,2011,2011-09-18,2,28.348,TEN,,BAL,W 26-13,*,,,,,,0.0%,,,,
99,2011,2011-09-25,3,28.355,TEN,,DEN,W 17-14,*,,,,,,0.0%,,,,
100,2011,2011-10-02,4,28.362,TEN,@,CLE,W 31-13,*,,,,,,0.0%,,,,
101,2011,2011-10-09,5,29.004,TEN,@,PIT,L 17-38,*,0,,,,,0.0%,,,,
102,2011,2011-10-23,6,29.018,TEN,,HOU,L 7-41,*,,,,,,0.0%,,,,
103,2011,2011-10-30,7,29.025,TEN,,IND,W 27-10,*,,,,,,0.0%,,,,
104,2011,2011-11-06,8,29.032,TEN,,CIN,L 17-24,*,,,,,,0.0%,,,,
105,2011,2011-11-13,9,29.039,TEN,@,CAR,W 30-3,*,,,,,,0.0%,,,,
106,2011,2011-11-20,10,29.046,TEN,@,ATL,L 17-23,*,,0,0,,0,0.0%,,0.0,1,0
107,2011,2011-11-27,11,29.053,TEN,,TAM,W 23-17,*,,0,0,,0,0.0%,,0.0,0,1
108,2011,2011-12-04,12,29.060,TEN,@,BUF,W 23-17,*,0,,,,,0.0%,,,,
109,2011,2011-12-11,13,29.067,TEN,,NOR,L 17-22,*,0,,,,,0.0%,,,,
110,2011,2011-12-18,14,29.074,TEN,@,IND,L 13-27,*,0,,,,,0.0%,,,,
111,2011,2011-12-24,15,29.080,TEN,,JAX,W 23-17,*,,0,0,,0,0.0%,,0.0,1,0
112,2011,2012-01-01,16,29.088,TEN,@,HOU,W 23-22,*,,0,0,,0,0.0%,,0.0,1,0
113,2012,2012-09-09,1,29.340,TEN,,NWE,L 13-34,*,,,,,,0.0%,,,,
114,2012,2012-09-16,2,29.347,TEN,@,SDG,L 10-38,*,0,,,,,0.0%,,,,
115,2012,2012-09-23,3,29.354,TEN,,DET,W 44-41,*,,0,0,,0,0.0%,,0.0,0,0
116,2012,2012-09-30,4,29.361,TEN,@,HOU,L 14-38,*,,,,,,0.0%,,,,
117,2012,2012-10-07,5,30.002,TEN,@,MIN,L 7-30,*,0,,,,,0.0%,,,,
118,2012,2012-10-11,6,30.006,TEN,,PIT,W 26-23,*,,,,,,0.0%,,,,
119,2012,2012-10-21,7,30.016,TEN,@,BUF,W 35-34,*,,,,,,0.0%,,,,
120,2012,2012-11-04,9,30.030,TEN,,CHI,L 20-51,*,,,,,,0.0%,,,,
121,2012,2012-11-11,10,30.037,TEN,@,MIA,W 37-3,*,0,,,,,0.0%,,,,
122,2012,2012-11-25,11,30.051,TEN,@,JAX,L 19-24,*,0,,,,,0.0%,,,,
123,2012,2012-12-02,12,30.058,TEN,,HOU,L 10-24,*,,,,,,0.0%,,,,
124,2012,2012-12-09,13,30.065,TEN,@,IND,L 23-27,*,,0,0,,0,0.0%,,0.0,0,0
125,2012,2012-12-17,14,30.073,TEN,,NYJ,W 14-10,*,,,,,,0.0%,,,,
126,2012,2012-12-23,15,30.079,TEN,@,GNB,L 7-55,*,,,,,,0.0%,,,,
127,2012,2012-12-30,16,30.086,TEN,,JAX,W 38-20,*,,,,,,0.0%,,,,
128,2013,2013-09-08,1,30.338,TEN,@,PIT,W 16-9,*,,,,,,0.0%,,,,
129,2013,2013-09-15,2,30.345,TEN,@,HOU,L 24-30,*,,,,,,0.0%,,,,
130,2013,2013-09-22,3,30.352,TEN,,SDG,W 20-17,*,,,,,,0.0%,,,,
131,2013,2013-09-29,4,30.359,TEN,,NYJ,W 38-13,*,,,,,,0.0%,,,,
132,2013,2013-10-06,5,31.001,TEN,,KAN,L 17-26,*,0,0,0,,0,0.0%,,0.0,0,0
133,2013,2013-10-13,6,31.008,TEN,@,SEA,L 13-20,*,,,,,,0.0%,,,,
134,2013,2013-10-20,7,31.015,TEN,,SFO,L 17-31,*,,,,,,0.0%,,,,
135,2013,2013-11-03,8,31.029,TEN,@,STL,W 28-21,*,,,,,,0.0%,,,,
136,2013,2013-11-10,9,31.036,TEN,,JAX,L 27-29,*,,0,0,,0,0.0%,,0.0,1,0
137,2013,2013-11-14,10,31.040,TEN,,IND,L 27-30,*,,,,,,0.0%,,,,
138,2013,2013-11-24,11,31.050,TEN,@,OAK,W 23-19,*,0,,,,,0.0%,,,,
139,2013,2013-12-01,12,31.057,TEN,@,IND,L 14-22,*,,,,,,0.0%,,,,
140,2013,2013-12-08,13,31.064,TEN,@,DEN,L 28-51,*,0,,,,,0.0%,,,,
141,2013,2013-12-15,14,31.071,TEN,,ARI,L 34-37,*,,,,,,0.0%,,,,
142,2013,2013-12-22,15,31.078,TEN,@,JAX,W 20-16,*,,,,,,0.0%,,,,
143,2013,2013-12-29,16,31.085,TEN,,HOU,W 16-10,*,,,,,,0.0%,,,,
144,2014,2014-09-07,1,31.337,TEN,@,KAN,W 26-10,*,0,,,,,0.0%,,,,
145,2014,2014-09-14,2,31.344,TEN,,DAL,L 10-26,*,,,,,,0.0%,,,,
146,2014,2014-09-21,3,31.351,TEN,@,CIN,L 7-33,*,0,,,,,0.0%,,,,
147,2014,2014-09-28,4,31.358,TEN,@,IND,L 17-41,*,,,,,,0.0%,,,,
148,2014,2014-10-05,5,32.000,TEN,,CLE,L 28-29,*,,,,,,0.0%,,,,
