ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
37,2006,2006-10-23,6,24.015,DAL,,NYG,L 22-36,,,,,,,,,,,,,
38,2006,2006-10-29,7,24.021,DAL,@,CAR,W 35-14,,,,,,,,,,,,,
39,2006,2006-11-05,8,24.028,DAL,@,WAS,L 19-22,,,,,,,,,,,,,
40,2006,2006-11-12,9,24.035,DAL,@,ARI,W 27-10,,,,,,,,,,,,,
41,2006,2006-11-19,10,24.042,DAL,,IND,W 21-14,,,,,,,,,,,,,
42,2006,2006-11-23,11,24.046,DAL,,TAM,W 38-10,,,,,,,,,,,,,
43,2006,2006-12-03,12,24.056,DAL,@,NYG,W 23-20,,,,,,,,,,,,,
44,2006,2006-12-16,14,24.069,DAL,@,ATL,W 38-28,,,,,,,,,,,,,
45,2007,2007-09-09,1,24.336,DAL,,NYG,W 45-35,*,0,0,,0,0,0,0.0,,,1,18,0
46,2007,2007-09-16,2,24.343,DAL,@,MIA,W 37-20,*,,,,,,,,,,,,
47,2007,2007-09-23,3,24.350,DAL,@,CHI,W 34-10,*,,,,,,,,,,,,
48,2007,2007-09-30,4,24.357,DAL,,STL,W 35-7,*,,,,,,,,,,,,
49,2007,2007-10-08,5,25.000,DAL,@,BUF,W 25-24,*,,,,,,,,,,,,
50,2007,2007-10-14,6,25.006,DAL,,NWE,L 27-48,*,,,,,,,,,,,,
51,2007,2007-10-21,7,25.013,DAL,,MIN,W 24-14,*,,,,,,,,,,,,
52,2007,2007-11-04,8,25.027,DAL,@,PHI,W 38-17,*,,,,,,,,,,,,
53,2007,2007-11-11,9,25.034,DAL,@,NYG,W 31-20,*,,,,,,,,,,,,
54,2007,2007-11-18,10,25.041,DAL,,WAS,W 28-23,*,,,,,,,,,,,,
55,2007,2007-11-22,11,25.045,DAL,,NYJ,W 34-3,*,,,,,,,,,,,,
56,2007,2007-11-29,12,25.052,DAL,,GNB,W 37-27,*,,,,,,,,,,,,
57,2007,2007-12-09,13,25.062,DAL,@,DET,W 28-27,,,,,,,,,,,,,
58,2007,2007-12-16,14,25.069,DAL,,PHI,L 6-10,,,,,,,,,,,,,
59,2007,2007-12-22,15,25.075,DAL,@,CAR,W 20-13,,,,,,,,,,,,,
60,2007,2007-12-30,16,25.083,DAL,@,WAS,L 6-27,*,,,,,,,,,,,,
61,2008,2008-09-07,1,25.335,HOU,@,PIT,L 17-38,*,0,0,,0,0,0,0.0,1,1,0,0,0
62,2008,2008-09-21,2,25.349,HOU,@,TEN,L 12-31,*,0,0,,0,0,0,0.0,3,1,1,33,0
63,2008,2008-09-28,3,25.356,HOU,@,JAX,L 27-30,*,0,0,,0,0,0,0.0,6,0,0,0,0
64,2008,2008-10-05,4,25.363,HOU,,IND,L 27-31,*,0,0,,0,0,0,0.0,1,0,0,0,0
65,2008,2008-10-12,5,26.004,HOU,,MIA,W 29-28,*,0,0,,0,0,0,0.0,2,0,0,0,0
66,2008,2008-10-19,6,26.011,HOU,,DET,W 28-21,*,0,0,,0,0,0,0.0,1,1,0,0,0
67,2008,2008-10-26,7,26.018,HOU,,CIN,W 35-6,*,0,0,,0,0,0,0.0,3,0,0,0,0
68,2008,2008-11-02,8,26.025,HOU,@,MIN,L 21-28,*,0,0,,0,1,6,0.0,2,1,1,44,1
69,2008,2008-11-09,9,26.032,HOU,,BAL,L 13-41,*,0,0,,0,0,0,0.0,2,0,0,0,0
70,2008,2008-11-16,10,26.039,HOU,@,IND,L 27-33,*,0,0,,0,0,0,0.0,2,0,0,0,0
71,2008,2008-11-23,11,26.046,HOU,@,CLE,W 16-6,*,0,0,,0,0,0,0.0,5,0,1,18,0
72,2008,2008-12-01,12,26.054,HOU,,JAX,W 30-17,*,0,0,,0,0,0,0.0,6,0,1,13,0
73,2008,2008-12-07,13,26.060,HOU,@,GNB,W 24-21,*,0,0,,0,0,0,0.0,3,0,0,0,0
74,2008,2008-12-14,14,26.067,HOU,,TEN,W 13-12,*,0,0,,0,0,0,0.0,4,0,0,0,0
75,2008,2008-12-21,15,26.074,HOU,@,OAK,L 16-27,*,0,0,,0,0,0,0.0,2,0,0,0,0
76,2008,2008-12-28,16,26.081,HOU,,CHI,W 31-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
77,2009,2009-10-11,5,27.003,HOU,@,ARI,L 21-28,,0,0,,0,0,0,0.0,1,0,0,0,0
78,2009,2009-10-18,6,27.010,HOU,@,CIN,W 28-17,,0,0,,0,0,0,0.0,0,0,0,0,0
79,2009,2009-10-25,7,27.017,HOU,,SFO,W 24-21,,0,0,,0,0,0,0.0,6,1,0,0,0
80,2009,2009-11-01,8,27.024,HOU,@,BUF,W 31-10,*,0,0,,0,0,0,0.0,1,1,1,19,0
81,2009,2009-11-08,9,27.031,HOU,@,IND,L 17-20,*,0,0,,0,0,0,0.0,3,2,0,0,0
82,2009,2009-11-23,10,27.046,HOU,,TEN,L 17-20,,0,0,,0,0,0,0.0,0,1,0,0,0
83,2009,2009-11-29,11,27.052,HOU,,IND,L 27-35,*,0,0,,0,0,0,0.0,3,0,0,0,0
84,2009,2009-12-06,12,27.059,HOU,@,JAX,L 18-23,*,0,0,,0,0,0,0.0,3,1,0,0,0
85,2009,2009-12-13,13,27.066,HOU,,SEA,W 34-7,,0,0,,0,0,0,0.0,1,0,0,0,0
86,2009,2009-12-20,14,27.073,HOU,@,STL,W 16-13,,0,0,,0,0,0,0.0,0,0,0,0,0
87,2009,2009-12-27,15,27.080,HOU,@,MIA,W 27-20,,0,0,,0,0,0,0.0,3,0,0,0,0
88,2009,2010-01-03,16,27.087,HOU,,NWE,W 34-27,*,0,0,,0,0,0,0.0,2,0,0,0,0
89,2012,2012-09-09,1,29.337,KAN,,ATL,L 24-40,*,0,0,,0,0,0,0.0,4,0,0,0,0
90,2012,2012-09-16,2,29.344,KAN,@,BUF,L 17-35,,,,,,,,,,,,,
