ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1996,1996-09-01,1,22.291,PHI,@,WAS,W 17-14,,3,1,54,54.00,0,33.3%,18.00,0,0,,0,0,0,,0,0,0
2,1996,1996-09-09,2,22.299,PHI,@,GNB,L 13-39,,4,1,18,18.00,0,25.0%,4.50,0,0,,0,0,0,,0,0,0
3,1996,1996-09-15,3,22.305,PHI,,DET,W 24-17,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
4,1996,1996-09-22,4,22.312,PHI,@,ATL,W 33-18,,3,1,58,58.00,0,33.3%,19.33,0,0,,0,0,0,,0,0,0
5,1996,1996-09-30,5,22.320,PHI,,DAL,L 19-23,,2,1,34,34.00,0,50.0%,17.00,0,0,,0,0,0,,0,0,0
6,1996,1996-10-13,6,22.333,PHI,@,NYG,W 19-10,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
7,1996,1996-10-20,7,22.340,PHI,,MIA,W 35-28,,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0,,0,0,0
8,1996,1996-10-27,8,22.347,PHI,,CAR,W 20-9,,3,3,26,8.67,1,100.0%,8.67,0,0,,0,0,0,,0,1,6
9,1996,1996-11-03,9,22.354,PHI,@,DAL,W 31-21,,2,0,0,,0,0.0%,0.00,,,,,,,,,,
10,1996,1996-11-10,10,22.361,PHI,,BUF,L 17-24,,3,1,24,24.00,0,33.3%,8.00,0,0,,0,0,0,,0,0,0
11,1996,1996-11-17,11,23.002,PHI,,WAS,L 21-26,,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,0,0
12,1996,1996-11-24,12,23.009,PHI,@,ARI,L 30-36,,1,1,32,32.00,0,100.0%,32.00,0,0,,0,0,0,,0,0,0
13,1996,1996-12-01,13,23.016,PHI,,NYG,W 24-0,,3,3,33,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,1,6
14,1996,1996-12-05,14,23.020,PHI,@,IND,L 10-37,,0,0,0,,0,0.0%,,,,,,,,,,,
15,1996,1996-12-14,15,23.029,PHI,@,NYJ,W 21-20,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
16,1996,1996-12-22,16,23.037,PHI,,ARI,W 29-19,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
17,1997,1997-08-31,1,23.289,PHI,@,NYG,L 17-31,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0
18,1997,1997-09-07,2,23.296,PHI,,GNB,W 10-9,,,0,0,,0,0.0%,,,,,,0,0,,0,,
19,1997,1997-09-15,3,23.304,PHI,@,DAL,L 20-21,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
20,1997,1997-09-28,4,23.317,PHI,@,MIN,L 19-28,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
21,1997,1997-10-05,5,23.324,PHI,,WAS,W 24-10,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
22,1997,1997-10-12,6,23.331,PHI,@,JAX,L 21-38,,,0,0,,0,0.0%,,,,,,0,0,,0,,
23,1997,1997-10-26,8,23.345,PHI,,DAL,W 13-12,,,0,0,,0,0.0%,,,,,,0,0,,0,,
24,1997,1997-11-02,9,23.352,PHI,@,ARI,L 21-31,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
25,1997,1997-11-10,10,23.360,PHI,,SFO,L 12-24,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
26,1997,1997-11-16,11,24.001,PHI,@,BAL,T 10-10,,,0,0,,0,0.0%,,,,,,0,0,,0,,
27,1997,1997-11-23,12,24.008,PHI,,PIT,W 23-20,,2,1,31,31.00,1,50.0%,15.50,0,0,,0,0,0,,0,1,6
28,1997,1997-11-30,13,24.015,PHI,,CIN,W 44-42,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
29,1997,1997-12-07,14,24.022,PHI,,NYG,L 21-31,,,0,0,,0,0.0%,,,,,,0,0,,0,,
30,1997,1997-12-14,15,24.029,PHI,@,ATL,L 17-20,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0
31,1997,1997-12-21,16,24.036,PHI,@,WAS,L 32-35,,1,1,31,31.00,1,100.0%,31.00,0,0,,0,2,32,16.00,0,1,6
32,1998,1998-09-20,3,24.309,PHI,@,ARI,L 3-17,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
33,1998,1998-09-27,4,24.316,PHI,,KAN,L 21-24,,,,,,,0.0%,,,,,,,,,,,
34,1998,1998-10-04,5,24.323,PHI,@,DEN,L 16-41,,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,0,0
35,1998,1998-10-11,6,24.330,PHI,,WAS,W 17-12,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0
36,1998,1998-10-18,7,24.337,PHI,@,SDG,L 10-13,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0
37,1998,1998-11-02,8,24.352,PHI,,DAL,L 0-34,,7,2,29,14.50,0,28.6%,4.14,0,0,,0,0,0,,0,0,0
