ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1996,1996-11-24,12,24.036,BUF,,NYJ,W 35-10,4,8,2.00,0
2,1996,1996-12-01,13,24.043,BUF,@,IND,L 10-13,0,0,,0
