ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1971,1971-10-17,5,23.097,BUF,@,NYJ,L 17-28,,,,
2,1971,1971-10-23,6,23.103,BUF,@,SDG,L 3-20,,,,
3,1971,1971-10-31,7,23.111,BUF,,STL,L 23-28,,,,
4,1971,1971-11-07,8,23.118,BUF,@,MIA,L 0-34,,,,
5,1971,1971-11-14,9,23.125,BUF,@,NWE,L 33-38,,,,
6,1971,1971-11-21,10,23.132,BUF,,NYJ,L 7-20,,,,
7,1971,1971-11-28,11,23.139,BUF,,NWE,W 27-20,,,,
8,1971,1971-12-05,12,23.146,BUF,@,BAL,L 0-24,,,,
9,1971,1971-12-12,13,23.153,BUF,,HOU,L 14-20,,,,
10,1971,1971-12-19,14,23.160,BUF,@,KAN,L 9-22,,,,
11,1972,1972-09-17,1,24.067,BUF,,NYJ,L 24-41,,,,
12,1972,1972-09-24,2,24.074,BUF,,SFO,W 27-20,,,,
13,1972,1972-10-01,3,24.081,BUF,,BAL,L 0-17,,,,
14,1972,1972-10-08,4,24.088,BUF,,NWE,W 38-14,,,,
15,1972,1972-10-15,5,24.095,BUF,@,OAK,L 16-28,,,,
16,1972,1972-10-22,6,24.102,BUF,@,MIA,L 23-24,,,,
17,1972,1972-10-29,7,24.109,BUF,,PIT,L 21-38,,,,
18,1972,1972-11-05,8,24.116,BUF,,MIA,L 16-30,,,,
19,1972,1972-11-12,9,24.123,BUF,@,NYJ,L 3-41,,,,
20,1972,1972-11-19,10,24.130,BUF,@,NWE,W 27-24,,,,
21,1972,1972-11-26,11,24.137,BUF,@,CLE,L 10-27,,,,
22,1972,1972-12-03,12,24.144,BUF,@,BAL,L 7-35,,,,
23,1972,1972-12-10,13,24.151,BUF,,DET,T 21-21,,,,
24,1972,1972-12-17,14,24.158,BUF,@,WAS,W 24-17,,,,
25,1973,1973-09-16,1,25.066,BUF,@,NWE,W 31-13,,,,
26,1973,1973-09-23,2,25.073,BUF,@,SDG,L 7-34,,,,
27,1973,1973-09-30,3,25.080,BUF,,NYJ,W 9-7,,,,
28,1973,1973-10-07,4,25.087,BUF,,PHI,W 27-26,,,,
29,1973,1973-10-14,5,25.094,BUF,,BAL,W 31-13,,,,
30,1973,1973-10-21,6,25.101,BUF,@,MIA,L 6-27,,,,
31,1973,1973-10-29,7,25.109,BUF,,KAN,W 23-14,,,,
32,1973,1973-11-04,8,25.115,BUF,@,NOR,L 0-13,,,,
33,1973,1973-11-11,9,25.122,BUF,,CIN,L 13-16,,,,
34,1973,1973-11-18,10,25.129,BUF,,MIA,L 0-17,,,,
35,1973,1973-11-25,11,25.136,BUF,@,BAL,W 24-17,,,,
36,1973,1973-12-02,12,25.143,BUF,@,ATL,W 17-6,,,,
37,1973,1973-12-09,13,25.150,BUF,,NWE,W 37-13,,,,
38,1973,1973-12-16,14,25.157,BUF,@,NYJ,W 34-14,,,,
39,1974,1974-09-16,1,26.066,BUF,,OAK,W 21-20,,,,
40,1974,1974-09-22,2,26.072,BUF,,MIA,L 16-24,1,0,0.00,0
41,1974,1974-09-29,3,26.079,BUF,,NYJ,W 16-12,,,,
42,1974,1974-10-06,4,26.086,BUF,@,GNB,W 27-7,,,,
43,1974,1974-10-13,5,26.093,BUF,@,BAL,W 27-14,,,,
44,1974,1974-10-20,6,26.100,BUF,,NWE,W 30-28,,,,
45,1974,1974-10-27,7,26.107,BUF,,CHI,W 16-6,,,,
46,1974,1974-11-03,8,26.114,BUF,@,NWE,W 29-28,,,,
47,1974,1974-12-08,13,26.149,BUF,@,NYJ,L 10-20,,,,
48,1974,1974-12-15,14,26.156,BUF,@,RAM,L 14-19,,,,
49,1975,1975-09-21,1,27.071,BUF,,NYJ,W 42-14,,,,
50,1975,1975-09-28,2,27.078,BUF,@,PIT,W 30-21,,,,
51,1975,1975-10-05,3,27.085,BUF,,DEN,W 38-14,,,,
52,1975,1975-10-12,4,27.092,BUF,@,BAL,W 38-31,,,,
53,1975,1975-10-20,5,27.100,BUF,,NYG,L 14-17,,,,
54,1975,1975-10-26,6,27.106,BUF,,MIA,L 30-35,,,,
55,1975,1975-11-02,7,27.113,BUF,@,NYJ,W 24-23,,,,
56,1975,1975-11-09,8,27.120,BUF,,BAL,L 35-42,,,,
57,1975,1975-11-17,9,27.128,BUF,@,CIN,L 24-33,,,,
58,1975,1975-11-23,10,27.134,BUF,,NWE,W 45-31,,,,
59,1975,1975-11-27,11,27.138,BUF,@,STL,W 32-14,,,,
60,1975,1975-12-07,12,27.148,BUF,@,MIA,L 21-31,,,,
61,1975,1975-12-14,13,27.155,BUF,@,NWE,W 34-14,,,,
62,1975,1975-12-20,14,27.161,BUF,,MIN,L 13-35,,,,
63,1976,1976-09-13,1,28.063,BUF,,MIA,L 21-30,,,,
64,1976,1976-09-19,2,28.069,BUF,,HOU,L 3-13,,,,
65,1976,1976-09-26,3,28.076,BUF,@,TAM,W 14-9,,,,
66,1976,1976-10-03,4,28.083,BUF,,KAN,W 50-17,,,,
67,1976,1976-10-10,5,28.090,BUF,@,NYJ,L 14-17,,,,
68,1976,1976-10-17,6,28.097,BUF,,BAL,L 13-31,,,,
69,1976,1976-10-24,7,28.104,BUF,,NWE,L 22-26,,,,
70,1976,1976-10-31,8,28.111,BUF,,NYJ,L 14-19,,,,
71,1976,1976-11-07,9,28.118,BUF,@,NWE,L 10-20,,,,
72,1976,1976-11-15,10,28.126,BUF,@,DAL,L 10-17,,,,
73,1976,1976-11-21,11,28.132,BUF,,SDG,L 13-34,,,,
74,1976,1976-11-25,12,28.136,BUF,@,DET,L 14-27,,,,
75,1976,1976-12-12,14,28.153,BUF,@,BAL,L 20-58,,,,
76,1977,1977-09-18,1,29.068,PHI,,TAM,W 13-3,,,,
77,1977,1977-09-25,2,29.075,PHI,@,RAM,L 0-20,,,,
78,1977,1977-10-02,3,29.082,PHI,@,DET,L 13-17,,,,
79,1977,1977-10-09,4,29.089,PHI,@,NYG,W 28-10,,,,
80,1977,1977-10-16,5,29.096,PHI,,STL,L 17-21,,,,
81,1977,1977-10-23,6,29.103,PHI,,DAL,L 10-16,,,,
82,1977,1977-10-30,7,29.110,PHI,@,WAS,L 17-23,,,,
83,1977,1977-11-06,8,29.117,PHI,,NOR,W 28-7,,,,
84,1977,1977-11-13,9,29.124,PHI,,WAS,L 14-17,,,,
85,1977,1977-11-20,10,29.131,PHI,@,STL,L 16-21,,,,
86,1978,1978-10-29,9,30.109,DET,@,CHI,W 21-17,,,,
87,1978,1978-11-12,11,30.123,DET,,TAM,W 34-23,,,,
88,1978,1978-11-19,12,30.130,DET,@,OAK,L 17-29,,,,
89,1978,1978-11-23,13,30.134,DET,,DEN,W 17-14,,,,
90,1978,1978-12-03,14,30.144,DET,@,STL,L 14-21,,,,
91,1978,1978-12-09,15,30.150,DET,,MIN,W 45-14,,,,
92,1978,1978-12-17,16,30.158,DET,,SFO,W 33-14,,,,
