ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1971,1971-12-19,14,23.222,DET,@,SFO,L 27-31
2,1972,1972-09-17,1,24.129,DET,,NYG,W 30-16
3,1972,1972-09-24,2,24.136,DET,,MIN,L 10-34
4,1972,1972-10-01,3,24.143,DET,@,CHI,W 38-24
5,1972,1972-10-08,4,24.150,DET,@,ATL,W 26-23
6,1972,1972-10-16,5,24.158,DET,,GNB,L 23-24
7,1972,1972-10-22,6,24.164,DET,,SDG,W 34-20
8,1972,1972-10-30,7,24.172,DET,@,DAL,L 24-28
9,1972,1972-11-05,8,24.178,DET,,CHI,W 14-0
10,1972,1972-11-12,9,24.185,DET,@,MIN,L 14-16
11,1972,1972-11-19,10,24.192,DET,,NOR,W 27-14
12,1972,1972-11-23,11,24.196,DET,,NYJ,W 37-20
13,1972,1972-12-03,12,24.206,DET,@,GNB,L 7-33
14,1973,1973-09-16,1,25.128,MIA,,SFO,W 21-13
15,1973,1973-09-23,2,25.135,MIA,@,OAK,L 7-12
16,1973,1973-12-15,14,25.218,MIA,,DET,W 34-7
17,1974,1974-09-15,1,26.127,NYJ,@,KAN,L 16-24
18,1974,1974-09-22,2,26.134,NYJ,@,CHI,W 23-21
19,1974,1974-09-29,3,26.141,NYJ,@,BUF,L 12-16
20,1974,1974-10-07,4,26.149,NYJ,@,MIA,L 17-21
21,1974,1974-10-13,5,26.155,NYJ,,NWE,L 0-24
22,1974,1974-10-20,6,26.162,NYJ,,BAL,L 20-35
23,1974,1974-11-03,8,26.176,NYJ,,HOU,L 22-27
24,1974,1974-11-10,9,26.183,NYJ,@,NYG,W 26-20
25,1974,1974-11-17,10,26.190,NYJ,@,NWE,W 21-16
26,1974,1974-11-24,11,26.197,NYJ,,MIA,W 17-14
27,1974,1974-12-01,12,26.204,NYJ,,SDG,W 27-14
28,1974,1974-12-08,13,26.211,NYJ,,BUF,W 20-10
29,1974,1974-12-15,14,26.218,NYJ,@,BAL,W 45-38
30,1975,1975-10-05,3,27.147,NYJ,,NWE,W 36-7
31,1975,1975-10-12,4,27.154,NYJ,@,MIN,L 21-29
32,1975,1975-10-19,5,27.161,NYJ,,MIA,L 0-43
33,1975,1975-10-26,6,27.168,NYJ,,BAL,L 28-45
34,1975,1975-11-02,7,27.175,NYJ,,BUF,L 23-24
35,1975,1975-11-09,8,27.182,NYJ,@,MIA,L 7-27
36,1975,1975-11-16,9,27.189,NYJ,@,BAL,L 19-52
37,1975,1975-11-23,10,27.196,NYJ,,STL,L 6-37
38,1975,1975-11-30,11,27.203,NYJ,,PIT,L 7-20
39,1975,1975-12-07,12,27.210,NYJ,@,NWE,W 30-28
40,1975,1975-12-15,13,27.218,NYJ,@,SDG,L 16-24
41,1975,1975-12-21,14,27.224,NYJ,,DAL,L 21-31
42,1976,1976-10-17,6,28.159,SEA,@,TAM,W 13-10
43,1976,1976-10-24,7,28.166,SEA,,DET,L 14-41
44,1976,1976-10-31,8,28.173,SEA,@,RAM,L 6-45
45,1976,1976-11-28,12,28.201,SEA,@,NYG,L 16-28
46,1976,1976-12-05,13,28.208,SEA,,CHI,L 7-34
47,1976,1976-12-12,14,28.215,SEA,@,PHI,L 10-27
