ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1993,1993-10-17,6,22.329,SFO,@,DAL,L 17-26,,
2,1993,1993-10-24,7,22.336,SFO,,PHO,W 28-14,,
3,1993,1993-10-31,8,22.343,SFO,,RAM,W 40-17,,3.0
4,1993,1993-11-14,9,22.357,SFO,@,TAM,W 45-21,,
5,1993,1993-11-22,10,23.000,SFO,,NOR,W 42-7,,
6,1993,1993-11-28,11,23.006,SFO,@,RAM,W 35-10,,
7,1993,1993-12-05,12,23.013,SFO,,CIN,W 21-8,,
8,1993,1993-12-11,13,23.019,SFO,@,ATL,L 24-27,,1.0
9,1993,1993-12-19,14,23.027,SFO,@,DET,W 55-17,,0.5
10,1993,1993-12-25,15,23.033,SFO,,HOU,L 7-10,,1.0
11,1994,1994-09-05,1,23.287,SFO,,RAI,W 44-14,,
12,1994,1994-09-11,2,23.293,SFO,@,KAN,L 17-24,,
13,1994,1994-09-18,3,23.300,SFO,@,RAM,W 34-19,,
14,1994,1994-09-25,4,23.307,SFO,,NOR,W 24-13,,
15,1994,1994-10-02,5,23.314,SFO,,PHI,L 8-40,,
16,1994,1994-10-09,6,23.321,SFO,@,DET,W 27-21,,
17,1994,1994-10-16,7,23.328,SFO,@,ATL,W 42-3,,2.0
18,1994,1994-10-23,8,23.335,SFO,,TAM,W 41-16,,
19,1994,1994-11-06,9,23.349,SFO,@,WAS,W 37-22,,
20,1994,1994-11-13,10,23.356,SFO,,DAL,W 21-14,,
21,1994,1994-12-26,16,24.034,SFO,@,MIN,L 14-21,,
22,1995,1995-10-08,6,24.320,DEN,@,NWE,W 37-3,,
23,1995,1995-10-16,7,24.328,DEN,,OAK,W 27-0,,0.5
24,1995,1995-10-22,8,24.334,DEN,,KAN,L 7-21,,
25,1998,1998-09-06,1,27.288,NOR,@,STL,W 24-17,,
26,1998,1998-09-27,3,27.309,NOR,@,IND,W 19-13,,
27,1998,1998-10-04,4,27.316,NOR,,NWE,L 27-30,,
28,1998,1998-10-11,5,27.323,NOR,,SFO,L 0-31,,
29,1998,1998-10-18,6,27.330,NOR,@,ATL,L 23-31,,
30,1998,1998-10-25,7,27.337,NOR,,TAM,W 9-3,,
31,1998,1998-11-01,8,27.344,NOR,@,CAR,L 17-31,,1.0
32,1998,1998-11-08,9,27.351,NOR,@,MIN,L 24-31,,
33,1998,1998-11-15,10,27.358,NOR,,STL,W 24-3,,
34,1998,1998-11-22,11,28.000,NOR,@,SFO,L 20-31,,
35,1998,1998-11-29,12,28.007,NOR,@,MIA,L 10-30,,
36,1998,1998-12-06,13,28.014,NOR,,DAL,W 22-3,,
37,1998,1998-12-13,14,28.021,NOR,,ATL,L 17-27,,
38,1998,1998-12-20,15,28.028,NOR,@,ARI,L 17-19,,
39,1998,1998-12-27,16,28.035,NOR,,BUF,L 33-45,,
40,1999,1999-09-12,1,28.294,NOR,,CAR,W 19-10,*,
41,1999,1999-09-19,2,28.301,NOR,@,SFO,L 21-28,*,1.5
42,1999,1999-10-03,3,28.315,NOR,@,CHI,L 10-14,*,
43,1999,1999-10-10,4,28.322,NOR,,ATL,L 17-20,,
44,1999,1999-10-17,5,28.329,NOR,,TEN,L 21-24,,1.0
45,1999,1999-10-24,6,28.336,NOR,@,NYG,L 3-31,,2.0
46,1999,1999-10-31,7,28.343,NOR,,CLE,L 16-21,,
47,1999,1999-11-07,8,28.350,NOR,,TAM,L 16-31,,
48,1999,1999-11-14,9,28.357,NOR,,SFO,W 24-6,,1.0
49,1999,1999-11-21,10,28.364,NOR,@,JAX,L 23-41,*,
50,1999,1999-11-28,11,29.006,NOR,@,STL,L 12-43,,
51,1999,1999-12-05,12,29.013,NOR,@,ATL,L 12-35,,
52,1999,1999-12-12,13,29.020,NOR,,STL,L 14-30,,
53,1999,1999-12-19,14,29.027,NOR,@,BAL,L 8-31,,
54,1999,1999-12-24,15,29.032,NOR,,DAL,W 31-24,,
55,1999,2000-01-02,16,29.041,NOR,@,CAR,L 13-45,,
56,2000,2000-09-03,1,29.286,CHI,@,MIN,L 27-30,,
57,2000,2000-09-10,2,29.293,CHI,@,TAM,L 0-41,,
58,2000,2000-09-17,3,29.300,CHI,,NYG,L 7-14,,1.0
59,2000,2000-10-01,5,29.314,CHI,@,GNB,W 27-24,,
60,2000,2000-12-17,15,30.025,CHI,@,SFO,L 0-17,,
61,2000,2000-12-24,16,30.032,CHI,@,DET,W 23-20,,
