ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-10-25,6,23.226,SFO,,DEN,W 19-14,,,,,,,,,
2,1970,1970-11-01,7,23.233,SFO,,GNB,W 26-10,,,,,,,,,
3,1970,1970-11-08,8,23.240,SFO,@,CHI,W 37-16,,,,,,,,,
4,1970,1970-11-15,9,23.247,SFO,@,HOU,W 30-20,,,,,,,,,
5,1970,1970-11-29,11,23.261,SFO,,RAM,L 13-30,,,,,,,,,
6,1970,1970-12-13,13,23.275,SFO,@,NOR,W 38-27,,,,,,,,,
7,1970,1970-12-20,14,23.282,SFO,@,OAK,W 38-7,,,,,,,,,
8,1971,1971-09-26,2,24.197,SFO,@,NOR,W 38-20,,,,,,,,,
9,1971,1971-10-03,3,24.204,SFO,@,PHI,W 31-3,,,,,,,,,
10,1971,1971-10-17,5,24.218,SFO,,CHI,W 13-0,0,0,,0,0,0,1,15,0
11,1971,1971-10-24,6,24.225,SFO,@,STL,W 26-14,,,,,,,,,
12,1971,1971-10-31,7,24.232,SFO,,NWE,W 27-10,,,,,,,,,
13,1971,1971-11-14,9,24.246,SFO,,NOR,L 20-26,,,,,,,,,
14,1971,1971-11-21,10,24.253,SFO,@,RAM,L 6-17,,,,,,,,,
15,1971,1971-11-28,11,24.260,SFO,@,NYJ,W 24-21,,,,,,,,,
16,1972,1972-09-24,2,25.195,SFO,@,BUF,L 20-27,,,,,,,,,
17,1972,1972-10-01,3,25.202,SFO,@,NOR,W 37-2,0,0,,0,1,6,1,32,1
18,1972,1972-10-08,4,25.209,SFO,@,RAM,L 7-31,,,,,,,,,
19,1972,1972-10-15,5,25.216,SFO,,NYG,L 17-23,,,,,,,,,
20,1972,1972-10-22,6,25.223,SFO,,NOR,T 20-20,,,,,,,,,
21,1972,1972-10-29,7,25.230,SFO,@,ATL,W 49-14,,,,,,,,,
22,1972,1972-11-05,8,25.237,SFO,@,GNB,L 24-34,,,,,,,,,
23,1972,1972-11-12,9,25.244,SFO,,BAL,W 24-21,,,,,,,,,
24,1972,1972-11-19,10,25.251,SFO,@,CHI,W 34-21,,,,,,,,,
25,1972,1972-11-23,11,25.255,SFO,@,DAL,W 31-10,,,,,,,,,
26,1972,1972-12-04,12,25.266,SFO,,RAM,L 16-26,,,,,,,,,
27,1972,1972-12-10,13,25.272,SFO,,ATL,W 20-0,,,,,,,,,
28,1972,1972-12-16,14,25.278,SFO,,MIN,W 20-17,0,0,,0,0,0,1,0,0
29,1973,1973-09-16,1,26.187,SFO,@,MIA,L 13-21,,,,,,,,,
30,1973,1973-09-23,2,26.194,SFO,@,DEN,W 36-34,,,,,,,,,
31,1973,1973-09-30,3,26.201,SFO,,RAM,L 20-40,,,,,,,,,
32,1973,1973-10-07,4,26.208,SFO,@,ATL,W 13-9,,,,,,,,,
33,1973,1973-10-14,5,26.215,SFO,,MIN,L 13-17,,,,,,,,,
34,1973,1973-10-21,6,26.222,SFO,,NOR,W 40-0,,,,,,,,,
35,1973,1973-10-28,7,26.229,SFO,,ATL,L 3-17,,,,,,,,,
36,1973,1973-11-04,8,26.236,SFO,@,DET,L 20-30,,,,,,,,,
37,1973,1973-11-18,10,26.250,SFO,@,RAM,L 13-31,,,,,,,,,
38,1973,1973-11-26,11,26.258,SFO,,GNB,W 20-6,,,,,,,,,
39,1973,1973-12-02,12,26.264,SFO,,PHI,W 38-28,1,0,0.00,0,0,0,0,0,0
40,1973,1973-12-09,13,26.271,SFO,@,NOR,L 10-16,,,,,,,,,
41,1973,1973-12-15,14,26.277,SFO,,PIT,L 14-37,,,,,,,,,
