ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1966,1966-12-11,13,22.094,PIT,@,NYG,W 47-28,1,7,7.00,0
2,1966,1966-12-18,14,22.101,PIT,@,ATL,W 57-33,1,11,11.00,0
3,1968,1968-09-22,2,24.014,PIT,@,RAM,L 10-45,1,9,9.00,0
