ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1982,1982-09-12,1,24.040,DET,,CHI,W 17-10,,,,
2,1982,1982-09-19,2,24.047,DET,@,RAM,W 19-14,,,,
3,1982,1982-11-21,3,24.110,DET,@,CHI,L 17-20,,,,
4,1982,1982-11-25,4,24.114,DET,,NYG,L 6-13,,,,
5,1982,1982-12-06,5,24.125,DET,,NYJ,L 13-28,,,,
6,1982,1982-12-12,6,24.131,DET,@,GNB,W 30-10,,,,
7,1982,1982-12-19,7,24.138,DET,,MIN,L 31-34,,,,
8,1982,1982-12-26,8,24.145,DET,@,TAM,L 21-23,,,,
9,1982,1983-01-02,9,24.152,DET,,GNB,W 27-24,,,,
10,1983,1983-09-04,1,25.032,DET,@,TAM,W 11-0,,,,
11,1983,1983-09-11,2,25.039,DET,,CLE,L 26-31,,,,
12,1983,1983-09-18,3,25.046,DET,,ATL,L 14-30,,,,
13,1983,1983-09-25,4,25.053,DET,@,MIN,L 17-20,,,,
14,1983,1983-10-02,5,25.060,DET,@,RAM,L 10-21,,,,
15,1983,1983-10-09,6,25.067,DET,,GNB,W 38-14,,,,
16,1983,1983-10-16,7,25.074,DET,,CHI,W 31-17,,,,
17,1983,1983-10-23,8,25.081,DET,@,WAS,L 17-38,,,,
18,1983,1983-10-30,9,25.088,DET,@,CHI,W 38-17,,,,
19,1983,1983-11-07,10,25.096,DET,,NYG,W 15-9,,,,
20,1983,1983-11-13,11,25.102,DET,@,HOU,L 17-27,0.0,1,0,0
21,1983,1983-11-20,12,25.109,DET,@,GNB,W 23-20,,,,
22,1983,1983-11-24,13,25.113,DET,,PIT,W 45-3,0.0,1,70,0
23,1983,1983-12-05,14,25.124,DET,,MIN,W 13-2,1.0,0,0,0
24,1983,1983-12-11,15,25.130,DET,@,CIN,L 9-17,,,,
25,1983,1983-12-18,16,25.137,DET,,TAM,W 23-20,,,,
26,1984,1984-09-02,1,26.030,DET,,SFO,L 27-30,,,,
27,1984,1984-09-09,2,26.037,DET,@,ATL,W 27-24,,,,
28,1984,1984-09-16,3,26.044,DET,@,TAM,L 17-21,,,,
29,1984,1984-09-23,4,26.051,DET,,MIN,L 28-29,,,,
30,1984,1984-09-30,5,26.058,DET,@,SDG,L 24-27,,,,
31,1984,1984-10-07,6,26.065,DET,,DEN,L 7-28,,,,
32,1984,1984-10-14,7,26.072,DET,,TAM,W 13-7,,,,
33,1984,1984-10-21,8,26.079,DET,@,MIN,W 16-14,,,,
34,1984,1984-10-28,9,26.086,DET,@,GNB,L 9-41,,,,
35,1984,1984-11-04,10,26.093,DET,,PHI,T 23-23,,,,
36,1984,1984-11-11,11,26.100,DET,@,WAS,L 14-28,,,,
37,1984,1984-11-18,12,26.107,DET,@,CHI,L 14-16,,,,
38,1984,1984-11-22,13,26.111,DET,,GNB,W 31-28,,,,
39,1984,1984-12-02,14,26.121,DET,@,SEA,L 17-38,,,,
40,1984,1984-12-10,15,26.129,DET,,RAI,L 3-24,,,,
41,1984,1984-12-16,16,26.135,DET,,CHI,L 13-30,,,,
42,1985,1985-09-08,1,27.036,DET,@,ATL,W 28-27,,,,
43,1985,1985-09-15,2,27.043,DET,,DAL,W 26-21,,,,
44,1985,1985-09-22,3,27.050,DET,@,IND,L 6-14,,,,
45,1985,1985-09-29,4,27.057,DET,,TAM,W 30-9,,,,
46,1985,1985-10-06,5,27.064,DET,@,GNB,L 10-43,,,,
47,1985,1985-10-13,6,27.071,DET,@,WAS,L 3-24,,,,
48,1985,1985-10-20,7,27.078,DET,,SFO,W 23-21,,,,
49,1985,1985-10-27,8,27.085,DET,,MIA,W 31-21,0.0,1,-1,0
50,1985,1985-11-03,9,27.092,DET,@,MIN,L 13-16,,,,
51,1985,1985-11-10,10,27.099,DET,@,CHI,L 3-24,,,,
52,1985,1985-11-17,11,27.106,DET,,MIN,W 41-21,,,,
53,1985,1985-11-24,12,27.113,DET,@,TAM,L 16-19,,,,
54,1985,1985-11-28,13,27.117,DET,,NYJ,W 31-20,,,,
55,1985,1985-12-08,14,27.127,DET,@,NWE,L 6-23,,,,
56,1985,1985-12-15,15,27.134,DET,,GNB,L 23-26,,,,
57,1985,1985-12-22,16,27.141,DET,,CHI,L 17-37,,,,
