ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2001,2001-09-09,1,22.347,STL,@,PHI,W 20-17,
2,2001,2001-09-23,2,22.361,STL,@,SFO,W 30-26,
3,2001,2001-09-30,3,23.003,STL,,MIA,W 42-10,
4,2001,2001-10-08,4,23.011,STL,@,DET,W 35-0,
5,2001,2001-10-14,5,23.017,STL,,NYG,W 15-14,
6,2001,2001-10-21,6,23.024,STL,@,NYJ,W 34-14,
7,2001,2001-11-18,10,23.052,NWE,,STL,L 17-24,
8,2002,2002-09-08,1,23.346,STL,@,DEN,L 16-23,
9,2002,2002-09-15,2,23.353,STL,,NYG,L 21-26,
10,2002,2002-09-23,3,23.361,STL,@,TAM,L 14-26,
11,2002,2002-09-29,4,24.002,STL,,DAL,L 10-13,
12,2002,2002-10-06,5,24.009,STL,@,SFO,L 13-37,
13,2002,2002-10-13,6,24.016,STL,,OAK,W 28-13,
