ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
18,2004,2004-10-10,4,23.362,BUF,@,NYJ,L 14-16,*,3,69,23.00,0,0,0,0.0,,,0,0,0
19,2004,2004-10-17,5,24.003,BUF,,MIA,W 20-13,*,2,47,23.50,0,0,0,0.0,,,0,0,0
20,2004,2004-10-24,6,24.010,BUF,@,BAL,L 6-20,*,5,90,18.00,0,0,0,0.0,,,0,0,0
21,2004,2004-10-31,7,24.017,BUF,,ARI,W 38-14,*,3,115,38.33,1,1,6,0.0,,,0,0,0
22,2004,2004-11-07,8,24.024,BUF,,NYJ,W 22-17,*,4,94,23.50,0,0,0,0.0,,,0,0,0
23,2004,2004-11-14,9,24.031,BUF,@,NWE,L 6-29,*,6,132,22.00,0,0,0,0.0,,,0,0,0
24,2004,2004-11-21,10,24.038,BUF,,STL,W 37-17,*,4,93,23.25,0,0,0,1.0,,,1,0,0
25,2004,2004-11-28,11,24.045,BUF,@,SEA,W 38-9,*,1,23,23.00,0,0,0,0.0,,,1,0,0
26,2004,2004-12-05,12,24.052,BUF,@,MIA,W 42-32,*,5,173,34.60,1,1,6,0.0,,,1,21,0
27,2004,2004-12-12,13,24.059,BUF,,CLE,W 37-7,*,2,36,18.00,0,0,0,0.0,,,0,0,0
28,2004,2004-12-19,14,24.066,BUF,@,CIN,W 33-17,*,2,60,30.00,0,0,0,0.0,,,0,0,0
29,2004,2004-12-26,15,24.073,BUF,@,SFO,W 41-7,*,1,36,36.00,0,0,0,0.0,,,0,0,0
30,2004,2005-01-02,16,24.080,BUF,,PIT,L 24-29,*,6,135,22.50,0,0,0,0.0,,,0,0,0
31,2005,2005-09-11,1,24.332,BUF,,HOU,W 22-7,*,1,16,16.00,0,0,0,0.0,,,0,0,0
32,2005,2005-09-18,2,24.339,BUF,@,TAM,L 3-19,*,3,105,35.00,0,0,0,0.0,,,0,0,0
33,2005,2005-09-25,3,24.346,BUF,,ATL,L 16-24,*,2,55,27.50,0,0,0,0.0,,,0,0,0
34,2005,2005-10-02,4,24.353,BUF,@,NOR,L 7-19,*,4,159,39.75,0,0,0,0.0,,,0,0,0
35,2005,2005-10-09,5,24.360,BUF,,MIA,W 20-14,*,2,80,40.00,0,0,0,0.0,,,1,0,0
36,2005,2005-10-16,6,25.002,BUF,,NYJ,W 27-17,*,3,104,34.67,0,0,0,0.0,,,1,18,0
37,2005,2005-10-23,7,25.009,BUF,@,OAK,L 17-38,*,3,98,32.67,0,0,0,0.0,,,0,0,0
38,2005,2005-10-30,8,25.016,BUF,@,NWE,L 16-21,*,2,22,11.00,0,0,0,0.0,,,0,0,0
39,2005,2005-11-13,9,25.030,BUF,,KAN,W 14-3,*,1,14,14.00,0,0,0,0.0,,,1,33,0
40,2005,2005-11-20,10,25.037,BUF,@,SDG,L 10-48,,1,42,42.00,0,0,0,0.0,,,0,0,0
41,2005,2005-12-04,12,25.051,BUF,@,MIA,L 23-24,*,3,79,26.33,0,0,0,0.0,,,0,0,0
42,2005,2005-12-11,13,25.058,BUF,,NWE,L 7-35,*,5,126,25.20,0,0,0,0.0,,,0,0,0
43,2005,2005-12-17,14,25.064,BUF,,DEN,L 17-28,*,5,120,24.00,0,0,0,0.0,,,0,0,0
44,2005,2005-12-24,15,25.071,BUF,@,CIN,W 37-27,*,5,220,44.00,1,2,12,0.0,,,1,46,1
45,2005,2006-01-01,16,25.079,BUF,@,NYJ,L 26-30,*,6,151,25.17,0,0,0,0.0,,,0,0,0
46,2006,2006-09-10,1,25.331,BUF,@,NWE,L 17-19,*,4,110,27.50,0,0,0,0.0,,,0,0,0
47,2006,2006-09-17,2,25.338,BUF,@,MIA,W 16-6,*,1,22,22.00,0,0,0,0.0,,,0,0,0
48,2006,2006-09-24,3,25.345,BUF,,NYJ,L 20-28,*,5,111,22.20,0,0,0,0.0,,,0,0,0
49,2006,2006-10-01,4,25.352,BUF,,MIN,W 17-12,*,2,37,18.50,0,0,0,0.0,,,0,0,0
50,2006,2006-10-08,5,25.359,BUF,@,CHI,L 7-40,*,7,159,22.71,0,0,0,0.0,,,0,0,0
51,2006,2006-10-15,6,26.001,BUF,@,DET,L 17-20,*,5,152,30.40,0,0,0,0.0,,,0,0,0
52,2006,2006-10-22,7,26.008,BUF,,NWE,L 6-28,*,4,122,30.50,0,0,0,0.0,,,0,0,0
53,2006,2006-11-05,8,26.022,BUF,,GNB,W 24-10,,3,100,33.33,0,0,0,0.0,,,0,0,0
54,2006,2006-11-12,9,26.029,BUF,@,IND,L 16-17,*,4,147,36.75,0,0,0,0.0,,,0,0,0
55,2006,2006-11-19,10,26.036,BUF,@,HOU,W 24-21,*,3,63,21.00,0,0,0,0.0,,,0,0,0
56,2006,2006-11-26,11,26.043,BUF,,JAX,W 27-24,*,2,37,18.50,0,0,0,0.0,,,0,0,0
57,2006,2006-12-03,12,26.050,BUF,,SDG,L 21-24,*,2,67,33.50,0,0,0,0.0,,,0,0,0
58,2006,2006-12-17,14,26.064,BUF,,MIA,W 21-0,*,1,10,10.00,0,0,0,0.0,,,0,0,0
59,2006,2006-12-24,15,26.071,BUF,,TEN,L 29-30,*,3,88,29.33,0,0,0,0.0,,,0,0,0
60,2006,2006-12-31,16,26.078,BUF,@,BAL,L 7-19,*,6,130,21.67,0,0,0,0.0,,,0,0,0
61,2007,2007-09-09,1,26.330,BUF,,DEN,L 14-15,*,4,112,28.00,0,0,0,0.0,,,0,0,0
62,2007,2007-09-16,2,26.337,BUF,@,PIT,L 3-26,*,6,170,28.33,0,0,0,0.0,,,0,0,0
63,2007,2007-09-30,4,26.351,BUF,,NYJ,W 17-14,*,3,60,20.00,0,0,0,0.0,,,1,1,0
64,2007,2007-10-08,5,26.359,BUF,,DAL,L 24-25,*,3,144,48.00,1,1,6,0.0,,,0,0,0
65,2007,2007-10-21,6,27.007,BUF,,BAL,W 19-14,*,3,66,22.00,0,0,0,0.0,,,0,0,0
66,2007,2007-10-28,7,27.014,BUF,@,NYJ,W 13-3,*,2,51,25.50,0,0,0,0.0,,,1,0,0
67,2007,2007-11-04,8,27.021,BUF,,CIN,W 33-21,*,3,82,27.33,0,0,0,0.0,,,0,0,0
68,2007,2007-11-11,9,27.028,BUF,@,MIA,W 13-10,*,1,21,21.00,0,0,0,0.0,,,0,0,0
69,2007,2007-11-18,10,27.035,BUF,,NWE,L 10-56,*,8,147,18.38,0,0,0,0.0,,,0,0,0
70,2007,2007-11-25,11,27.042,BUF,@,JAX,L 14-36,*,5,93,18.60,0,0,0,0.0,,,0,0,0
71,2007,2007-12-02,12,27.049,BUF,@,WAS,W 17-16,*,3,38,12.67,0,0,0,0.0,,,0,0,0
72,2007,2007-12-09,13,27.056,BUF,,MIA,W 38-17,*,1,38,38.00,0,0,0,0.0,,,1,2,0
73,2007,2007-12-16,14,27.063,BUF,@,CLE,L 0-8,*,1,18,18.00,0,0,0,0.0,,,0,0,0
74,2007,2007-12-23,15,27.070,BUF,,NYG,L 21-38,*,1,23,23.00,0,0,0,0.0,,,1,1,0
75,2007,2007-12-30,16,27.077,BUF,@,PHI,L 9-17,*,1,19,19.00,0,0,0,0.0,,,0,0,0
76,2008,2008-09-07,1,27.329,BUF,,SEA,W 34-10,*,1,27,27.00,0,0,0,0.0,4,2,1,0,0
77,2008,2008-09-14,2,27.336,BUF,@,JAX,W 20-16,*,2,35,17.50,0,0,0,0.0,7,0,1,0,0
78,2008,2008-09-21,3,27.343,BUF,,OAK,W 24-23,*,0,0,,0,0,0,0.0,1,0,0,0,0
79,2008,2008-09-28,4,27.350,BUF,@,STL,W 31-14,*,0,0,,0,0,0,0.0,0,0,0,0,0
80,2008,2008-10-26,7,28.012,BUF,@,MIA,L 16-25,*,0,0,,0,0,0,0.0,5,0,0,0,0
81,2008,2008-11-02,8,28.019,BUF,,NYJ,L 17-26,*,0,0,,0,0,0,0.0,6,1,0,0,0
82,2008,2008-11-09,9,28.026,BUF,@,NWE,L 10-20,*,0,0,,0,0,0,0.0,6,0,0,0,0
83,2008,2008-11-17,10,28.034,BUF,,CLE,L 27-29,*,0,0,,0,0,0,0.0,6,0,0,0,0
84,2008,2008-11-23,11,28.040,BUF,@,KAN,W 54-31,*,0,0,,0,0,0,0.0,4,0,0,0,0
85,2008,2008-11-30,12,28.047,BUF,,SFO,L 3-10,*,0,0,,0,0,0,0.0,4,0,0,0,0
86,2008,2008-12-07,13,28.054,BUF,,MIA,L 3-16,*,0,0,,0,0,0,0.0,8,0,0,0,0
87,2008,2008-12-14,14,28.061,BUF,@,NYJ,L 27-31,,0,0,,0,0,0,0.0,1,0,1,36,0
88,2008,2008-12-21,15,28.068,BUF,@,DEN,W 30-23,*,0,0,,0,0,0,0.0,6,2,0,0,0
89,2008,2008-12-28,16,28.075,BUF,,NWE,L 0-13,*,0,0,,0,0,0,0.0,3,0,0,0,0
90,2009,2009-09-14,1,28.335,BUF,@,NWE,L 24-25,*,0,0,,0,0,0,0.0,5,1,0,0,0
91,2009,2009-09-20,2,28.341,BUF,,TAM,W 33-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
92,2009,2009-09-27,3,28.348,BUF,,NOR,L 7-27,*,0,0,,0,0,0,0.0,4,1,0,0,0
93,2009,2009-10-04,4,28.355,BUF,@,MIA,L 10-38,*,0,0,,0,0,0,0.0,7,0,0,0,0
94,2009,2009-10-11,5,28.362,BUF,,CLE,L 3-6,*,0,0,,0,0,0,0.0,0,1,0,0,0
95,2009,2009-10-18,6,29.004,BUF,@,NYJ,W 16-13,*,0,0,,0,0,0,0.0,3,0,0,0,0
96,2009,2009-10-25,7,29.011,BUF,@,CAR,W 20-9,*,1,30,30.00,0,0,0,0.0,6,0,0,0,0
97,2009,2009-11-01,8,29.018,BUF,,HOU,L 10-31,*,0,0,,0,0,0,0.0,4,1,0,0,0
98,2009,2009-12-03,12,29.050,BUF,,NYJ,L 13-19,,0,0,,0,0,0,0.0,0,0,0,0,0
99,2009,2009-12-13,13,29.060,BUF,@,KAN,W 16-10,*,0,0,,0,0,0,0.0,4,2,1,3,0
100,2009,2009-12-20,14,29.067,BUF,,NWE,L 10-17,*,0,0,,0,0,0,0.0,3,2,0,0,0
101,2010,2010-09-12,1,29.333,BUF,,MIA,L 10-15,*,0,0,,0,0,0,0.0,2,2,0,0,0
102,2010,2010-09-19,2,29.340,BUF,@,GNB,L 7-34,*,0,0,,0,0,0,0.0,1,0,0,0,0
103,2010,2010-09-26,3,29.347,BUF,@,NWE,L 30-38,*,0,0,,0,0,0,0.0,3,1,0,0,0
104,2010,2010-11-14,9,30.031,BUF,,DET,W 14-12,,,,,,,,,,,,,
105,2010,2010-11-21,10,30.038,BUF,@,CIN,W 49-31,,0,0,,0,0,0,0.0,1,1,0,0,0
106,2010,2010-12-12,13,30.059,BUF,,CLE,W 13-6,,0,0,,0,0,0,0.0,1,0,0,0,0
107,2010,2010-12-19,14,30.066,BUF,@,MIA,W 17-14,,0,0,,0,0,0,0.0,2,1,0,0,0
108,2010,2010-12-26,15,30.073,BUF,,NWE,L 3-34,,,,,,,,,,,,,
109,2010,2011-01-02,16,30.080,BUF,@,NYJ,L 7-38,,0,0,,0,0,0,0.0,1,0,0,0,0
110,2011,2011-09-11,1,30.332,BUF,@,KAN,W 41-7,*,,,,,,,,,,,,
111,2011,2011-10-16,6,31.002,BUF,@,NYG,L 24-27,*,0,0,,0,0,0,0.0,11,0,0,0,0
112,2011,2011-10-30,7,31.016,BUF,,WAS,W 23-0,*,0,0,,0,0,0,0.0,2,1,0,0,0
113,2011,2011-11-06,8,31.023,BUF,,NYJ,L 11-27,*,0,0,,0,0,0,0.0,7,1,0,0,0
114,2011,2011-11-13,9,31.030,BUF,@,DAL,L 7-44,*,0,0,,0,0,0,0.0,6,0,0,0,0
115,2011,2011-11-20,10,31.037,BUF,@,MIA,L 8-35,*,,,,,,,,,,,,
116,2012,2012-09-09,1,31.331,BUF,@,NYJ,L 28-48,,0,0,,0,0,0,0.0,1,0,0,0,0
117,2012,2012-09-16,2,31.338,BUF,,KAN,W 35-17,,0,0,,0,0,0,0.0,3,2,0,0,0
118,2012,2012-09-23,3,31.345,BUF,@,CLE,W 24-14,,0,0,,0,0,0,0.0,1,0,0,0,0
119,2012,2012-09-30,4,31.352,BUF,,NWE,L 28-52,,,,,,,,,,,,,
120,2012,2012-10-07,5,31.359,BUF,@,SFO,L 3-45,,0,0,,0,0,0,0.0,1,0,0,0,0
121,2012,2012-10-14,6,32.000,BUF,@,ARI,W 19-16,,,,,,,,,,,,,
122,2012,2012-10-21,7,32.007,BUF,,TEN,L 34-35,,,,,,,,,,,,,
