ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1997,1997-12-21,16,23.024,ARI,,ATL,W 29-26,,
2,1998,1998-09-06,1,23.283,ARI,@,DAL,L 10-38,,
3,1998,1998-09-13,2,23.290,ARI,@,SEA,L 14-33,,
4,1998,1998-09-20,3,23.297,ARI,,PHI,W 17-3,,
5,1998,1998-09-27,4,23.304,ARI,@,STL,W 20-17,,
6,1998,1998-10-04,5,23.311,ARI,,OAK,L 20-23,,
7,1998,1998-10-11,6,23.318,ARI,,CHI,W 20-7,,
8,1998,1998-10-18,7,23.325,ARI,@,NYG,L 7-34,,
9,1998,1998-11-01,8,23.339,ARI,@,DET,W 17-15,,
10,1998,1998-11-08,9,23.346,ARI,,WAS,W 29-27,,
11,1998,1998-11-15,10,23.353,ARI,,DAL,L 28-35,,
12,1998,1998-11-22,11,23.360,ARI,@,WAS,W 45-42,,
13,1998,1998-11-29,12,24.002,ARI,@,KAN,L 24-34,,
14,1998,1998-12-06,13,24.009,ARI,,NYG,L 19-23,,
15,1998,1998-12-13,14,24.016,ARI,@,PHI,W 20-17,,
16,1998,1998-12-20,15,24.023,ARI,,NOR,W 19-17,,
17,1998,1998-12-27,16,24.030,ARI,,SDG,W 16-13,,
18,1999,1999-09-12,1,24.289,ARI,@,PHI,W 25-24,*,
19,1999,1999-09-19,2,24.296,ARI,@,MIA,L 16-19,,
20,1999,1999-09-27,3,24.304,ARI,,SFO,L 10-24,*,
21,1999,1999-10-03,4,24.310,ARI,@,DAL,L 7-35,*,
22,1999,1999-10-10,5,24.317,ARI,,NYG,W 14-3,*,
23,1999,1999-10-17,6,24.324,ARI,,WAS,L 10-24,*,
24,1999,1999-10-31,7,24.338,ARI,,NWE,L 3-27,*,1.0
25,1999,1999-11-07,8,24.345,ARI,@,NYJ,L 7-12,*,
26,1999,1999-11-14,9,24.352,ARI,,DET,W 23-19,*,
27,1999,1999-11-21,10,24.359,ARI,,DAL,W 13-9,*,
28,1999,1999-11-28,11,25.001,ARI,@,NYG,W 34-24,*,
29,1999,1999-12-05,12,25.008,ARI,,PHI,W 21-17,*,
30,1999,1999-12-12,13,25.015,ARI,@,WAS,L 3-28,*,
31,1999,1999-12-19,14,25.022,ARI,,BUF,L 21-31,*,
32,1999,1999-12-26,15,25.029,ARI,@,ATL,L 14-37,*,
