ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2005,2005-09-11,1,23.234,CIN,@,CLE,W 27-13,,0,0,0,,0,0.0%,,0,0,,0,4,108,27.00,0,0,0
2,2005,2005-09-18,2,23.241,CIN,,MIN,W 37-8,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,1,18,18.00,0,0,0
3,2005,2005-09-25,3,23.248,CIN,@,CHI,W 24-7,,0,0,0,,0,0.0%,,0,0,,0,2,56,28.00,0,0,0
4,2005,2005-10-02,4,23.255,CIN,,HOU,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,2,55,27.50,0,0,0
5,2005,2005-10-09,5,23.262,CIN,@,JAX,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,3,82,27.33,0,0,0
6,2005,2005-10-16,6,23.269,CIN,@,TEN,W 31-23,,0,0,0,,0,0.0%,,1,7,7.00,0,3,70,23.33,0,0,0
7,2005,2005-10-23,7,23.276,CIN,,PIT,L 13-27,,0,0,0,,0,0.0%,,0,0,,0,6,115,19.17,0,0,0
8,2005,2005-10-30,8,23.283,CIN,,GNB,W 21-14,,0,0,0,,0,0.0%,,0,0,,0,2,55,27.50,0,0,0
9,2005,2005-11-06,9,23.290,CIN,@,BAL,W 21-9,,1,1,8,8.00,1,100.0%,8.00,0,0,,0,3,61,20.33,0,1,6
10,2005,2005-11-20,10,23.304,CIN,,IND,L 37-45,,0,0,0,,0,0.0%,,0,0,,0,8,181,22.63,0,0,0
11,2005,2005-11-27,11,23.311,CIN,,BAL,W 42-29,,0,0,0,,0,0.0%,,0,0,,0,4,114,28.50,0,0,0
12,2005,2005-12-04,12,23.318,CIN,@,PIT,W 38-31,,0,0,0,,0,0.0%,,0,0,,0,5,197,39.40,0,0,0
13,2005,2005-12-11,13,23.325,CIN,,CLE,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,5,114,22.80,0,0,0
14,2005,2005-12-18,14,23.332,CIN,@,DET,W 41-17,,1,0,0,,0,0.0%,0.00,0,0,,0,2,44,22.00,0,0,0
15,2005,2005-12-24,15,23.338,CIN,,BUF,L 27-37,,0,0,0,,0,0.0%,,1,2,2.00,1,7,125,17.86,0,1,6
16,2005,2006-01-01,16,23.346,CIN,@,KAN,L 3-37,,2,2,0,0.00,0,100.0%,0.00,1,0,0.00,0,7,167,23.86,0,0,0
17,2006,2006-09-10,1,24.233,CIN,@,KAN,W 23-10,,2,2,44,22.00,0,100.0%,22.00,0,0,,0,2,48,24.00,0,0,0
18,2006,2006-09-17,2,24.240,CIN,,CLE,W 34-17,,4,3,37,12.33,0,75.0%,9.25,2,4,2.00,0,2,21,10.50,0,0,0
19,2007,2007-09-10,1,25.233,CIN,,BAL,W 27-20,,4,0,0,,0,0.0%,0.00,0,0,,0,4,94,23.50,0,0,0
20,2007,2007-09-16,2,25.239,CIN,@,CLE,L 45-51,*,1,1,7,7.00,0,100.0%,7.00,1,9,9.00,0,3,51,17.00,0,0,0
