ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1977,1977-09-18,1,25.003,NWE,,KAN,W 21-17,
2,1977,1977-09-26,2,25.011,NWE,@,CLE,L 27-30,
3,1977,1977-10-02,3,25.017,NWE,@,NYJ,L 27-30,
4,1977,1977-10-09,4,25.024,NWE,,SEA,W 31-0,
5,1977,1977-10-16,5,25.031,NWE,@,SDG,W 24-20,
6,1977,1977-10-30,7,25.045,NWE,,NYJ,W 24-13,
7,1977,1977-11-06,8,25.052,NWE,,BUF,L 14-24,
8,1977,1977-11-13,9,25.059,NWE,@,MIA,L 5-17,
9,1977,1977-11-20,10,25.066,NWE,@,BUF,W 20-7,
10,1977,1977-11-27,11,25.073,NWE,,PHI,W 14-6,
11,1977,1977-12-04,12,25.080,NWE,@,ATL,W 16-10,
12,1977,1977-12-11,13,25.087,NWE,,MIA,W 14-10,
13,1977,1977-12-18,14,25.094,NWE,@,BAL,L 24-30,
14,1978,1978-09-24,4,26.009,NWE,@,OAK,W 21-14,
15,1978,1978-10-01,5,26.016,NWE,,SDG,W 28-23,
16,1978,1978-10-08,6,26.023,NWE,,PHI,W 24-14,
17,1978,1978-10-15,7,26.030,NWE,@,CIN,W 10-3,
18,1978,1978-10-22,8,26.037,NWE,,MIA,W 33-24,
19,1978,1978-10-29,9,26.044,NWE,,NYJ,W 55-21,
20,1978,1978-11-05,10,26.051,NWE,@,BUF,W 14-10,
21,1978,1978-11-12,11,26.058,NWE,,HOU,L 23-26,
22,1978,1978-11-19,12,26.065,NWE,@,NYJ,W 19-17,
23,1978,1978-11-26,13,26.072,NWE,@,BAL,W 35-14,
24,1980,1980-09-07,1,27.358,DEN,@,PHI,L 6-27,
25,1980,1980-09-14,2,27.365,DEN,,DAL,W 41-20,
26,1980,1980-09-21,3,28.006,DEN,,SDG,L 13-30,
27,1980,1980-09-29,4,28.014,DEN,@,NWE,L 14-23,
28,1980,1980-10-05,5,28.020,DEN,@,CLE,W 19-16,
29,1980,1980-10-13,6,28.028,DEN,,WAS,W 20-17,
30,1980,1980-10-19,7,28.034,DEN,,KAN,L 17-23,
31,1980,1980-10-26,8,28.041,DEN,@,NYG,W 14-9,
32,1980,1980-11-02,9,28.048,DEN,,HOU,L 16-20,
33,1980,1980-11-09,10,28.055,DEN,@,SDG,W 20-13,
34,1980,1980-11-16,11,28.062,DEN,,NYJ,W 31-24,
35,1980,1980-11-23,12,28.069,DEN,,SEA,W 36-20,
36,1980,1980-12-01,13,28.077,DEN,@,OAK,L 3-9,
37,1980,1980-12-07,14,28.083,DEN,@,KAN,L 14-31,
38,1980,1980-12-14,15,28.090,DEN,,OAK,L 21-24,
39,1980,1980-12-21,16,28.097,DEN,@,SEA,W 25-17,
40,1981,1981-09-06,1,28.356,DEN,,OAK,W 9-7,
41,1981,1981-09-13,2,28.363,DEN,@,SEA,L 10-13,
42,1981,1981-09-20,3,29.005,DEN,,BAL,W 28-10,
43,1981,1981-10-04,5,29.019,DEN,@,OAK,W 17-0,
44,1981,1981-10-11,6,29.026,DEN,,DET,W 27-21,
45,1981,1981-10-18,7,29.033,DEN,@,KAN,L 14-28,
46,1981,1981-10-25,8,29.040,DEN,@,BUF,L 7-9,
47,1981,1981-11-02,9,29.048,DEN,,MIN,W 19-17,
48,1981,1981-11-08,10,29.054,DEN,,CLE,W 23-20,
49,1981,1981-11-15,11,29.061,DEN,@,TAM,W 24-7,
50,1981,1981-11-22,12,29.068,DEN,@,CIN,L 21-38,
51,1981,1981-11-29,13,29.075,DEN,@,SDG,L 17-34,
52,1981,1981-12-06,14,29.082,DEN,,KAN,W 16-13,
53,1981,1981-12-13,15,29.089,DEN,,SEA,W 23-13,
54,1981,1981-12-20,16,29.096,DEN,@,CHI,L 24-35,
55,1982,1982-09-12,1,29.362,DEN,,SDG,L 3-23,
56,1982,1982-09-19,2,30.004,DEN,,SFO,W 24-21,
57,1982,1982-11-21,3,30.067,DEN,,SEA,L 10-17,
58,1982,1982-11-28,4,30.074,DEN,@,SDG,L 20-30,
59,1982,1982-12-05,5,30.081,DEN,,ATL,L 27-34,
60,1982,1982-12-12,6,30.088,DEN,@,RAM,W 27-24,
61,1982,1982-12-19,7,30.095,DEN,,KAN,L 16-37,
62,1982,1982-12-26,8,30.102,DEN,@,RAI,L 10-27,
63,1982,1983-01-02,9,30.109,DEN,@,SEA,L 11-13,
64,1983,1983-09-04,1,30.354,GNB,@,HOU,W 41-38,
65,1983,1983-09-11,2,30.361,GNB,,PIT,L 21-25,
