ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
1,1980,1980-09-07,1,22.262,TAM,@,CIN,W 17-12,,,,,,,,,,,,,,,,,,,,,
2,1980,1980-09-11,2,22.266,TAM,,RAM,W 10-9,,,,,,,,,,,,,,,,,,,,,
3,1980,1980-09-21,3,22.276,TAM,@,DAL,L 17-28,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
4,1980,1980-09-28,4,22.283,TAM,,CLE,L 27-34,,,,,,,,,,,,,,,,,,,,,
5,1980,1980-10-06,5,22.291,TAM,@,CHI,L 0-23,,,,,,,,,,,,,,,,,,,,,
6,1980,1980-10-26,8,22.311,TAM,@,SFO,W 24-23,,,,,,,,,,,,,,,,,,,,,
7,1980,1980-11-02,9,22.318,TAM,,NYG,W 30-13,1,13,13.00,0,1,32,32.00,0,0,0,,0,0,0,,0,0,,,0,0
8,1980,1980-11-09,10,22.325,TAM,,PIT,L 21-24,3,58,19.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
9,1980,1980-11-16,11,22.332,TAM,@,MIN,L 30-38,3,77,25.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
10,1980,1980-11-23,12,22.339,TAM,,DET,L 10-24,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
11,1980,1980-11-30,13,22.346,TAM,@,GNB,W 20-17,3,77,25.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
12,1980,1980-12-07,14,22.353,TAM,,MIN,L 10-21,4,57,14.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
13,1980,1980-12-14,15,22.360,TAM,@,DET,L 14-27,5,95,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
14,1980,1980-12-20,16,23.000,TAM,,CHI,L 13-14,3,138,46.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
15,1981,1981-09-05,1,23.259,TAM,,MIN,W 21-13,3,74,24.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
16,1981,1981-09-13,2,23.267,TAM,@,KAN,L 10-19,5,87,17.40,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
17,1981,1981-09-20,3,23.274,TAM,@,CHI,L 17-28,6,91,15.17,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
18,1981,1981-09-27,4,23.281,TAM,,STL,W 20-10,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
19,1981,1981-10-04,5,23.288,TAM,,DET,W 28-10,3,40,13.33,2,0,0,,0,0,0,,0,0,0,,0,,,,2,12
20,1981,1981-10-11,6,23.295,TAM,@,GNB,W 21-10,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
21,1981,1981-10-18,7,23.302,TAM,@,OAK,L 16-18,4,178,44.50,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
22,1981,1981-10-25,8,23.309,TAM,@,PHI,L 10-20,6,79,13.17,0,1,8,8.00,0,0,0,,0,0,0,,0,,,,0,0
23,1981,1981-11-01,9,23.316,TAM,,CHI,W 20-10,3,73,24.33,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
24,1981,1981-11-08,10,23.323,TAM,@,MIN,L 10-25,3,70,23.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
25,1981,1981-11-15,11,23.330,TAM,,DEN,L 7-24,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
26,1981,1981-11-22,12,23.337,TAM,,GNB,W 37-3,1,13,13.00,0,1,1,1.00,0,0,0,,0,0,0,,0,,,,0,0
27,1981,1981-11-29,13,23.344,TAM,@,NOR,W 31-14,6,107,17.83,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
28,1981,1981-12-06,14,23.351,TAM,,ATL,W 24-23,5,126,25.20,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
29,1981,1981-12-13,15,23.358,TAM,,SDG,L 23-24,3,61,20.33,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
30,1981,1981-12-20,16,24.000,TAM,@,DET,W 20-17,1,84,84.00,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
31,1982,1982-09-12,1,24.266,TAM,@,MIN,L 10-17,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
32,1982,1982-09-19,2,24.273,TAM,,WAS,L 13-21,4,105,26.25,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
33,1982,1982-11-21,3,24.336,TAM,@,DAL,L 9-14,4,24,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
34,1982,1982-11-29,4,24.344,TAM,,MIA,W 23-17,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
35,1982,1982-12-05,5,24.350,TAM,@,NOR,W 13-10,4,70,17.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
36,1982,1982-12-12,6,24.357,TAM,@,NYJ,L 17-32,1,1,1.00,0,1,-1,-1.00,0,0,0,,0,0,0,,,,,,0,0
37,1982,1982-12-19,7,24.364,TAM,,BUF,W 24-23,4,69,17.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
38,1982,1982-12-26,8,25.006,TAM,,DET,W 23-21,4,40,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
39,1982,1983-01-02,9,25.013,TAM,,CHI,W 26-23,4,95,23.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
40,1983,1983-09-04,1,25.258,TAM,,DET,L 0-11,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
41,1983,1983-09-11,2,25.265,TAM,@,CHI,L 10-17,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
42,1983,1983-09-18,3,25.272,TAM,,MIN,L 16-19,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
43,1983,1983-09-25,4,25.279,TAM,,CIN,L 17-23,2,35,17.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
44,1983,1983-10-02,5,25.286,TAM,@,GNB,L 14-55,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
45,1983,1983-10-09,6,25.293,TAM,@,DAL,L 24-27,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
46,1983,1983-10-16,7,25.300,TAM,,STL,L 27-34,5,54,10.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
47,1983,1983-10-23,8,25.307,TAM,,NOR,L 21-24,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
48,1983,1983-10-30,9,25.314,TAM,@,PIT,L 12-17,0,0,,0,0,0,,0,,,,,,,,,,,,0,
49,1983,1983-11-06,10,25.321,TAM,@,MIN,W 17-12,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
50,1983,1983-11-13,11,25.328,TAM,@,CLE,L 0-20,5,110,22.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
51,1983,1983-11-20,12,25.335,TAM,,CHI,L 0-27,2,51,25.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
52,1983,1983-11-27,13,25.342,TAM,,HOU,W 33-24,3,68,22.67,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
53,1983,1983-12-04,14,25.349,TAM,@,SFO,L 21-35,6,156,26.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
54,1983,1983-12-12,15,25.357,TAM,,GNB,L 9-12,2,20,10.00,0,1,-4,-4.00,0,0,0,,0,0,0,,,,,,0,0
55,1983,1983-12-18,16,25.363,TAM,@,DET,L 20-23,8,136,17.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
56,1984,1984-09-02,1,26.257,TAM,@,CHI,L 14-34,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
57,1984,1984-09-09,2,26.264,TAM,@,NOR,L 13-17,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
58,1984,1984-09-16,3,26.271,TAM,,DET,W 21-17,4,79,19.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
59,1984,1984-09-23,4,26.278,TAM,@,NYG,L 14-17,5,45,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
60,1984,1984-09-30,5,26.285,TAM,,GNB,W 30-27,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
61,1984,1984-10-07,6,26.292,TAM,,MIN,W 35-31,7,126,18.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
62,1984,1984-10-14,7,26.299,TAM,@,DET,L 7-13,4,67,16.75,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
63,1984,1984-10-21,8,26.306,TAM,,CHI,L 9-44,5,61,12.20,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
64,1984,1984-10-28,9,26.313,TAM,@,KAN,L 20-24,10,100,10.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
65,1984,1984-11-04,10,26.320,TAM,@,MIN,L 24-27,4,30,7.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
66,1984,1984-11-11,11,26.327,TAM,,NYG,W 20-17,4,89,22.25,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
67,1984,1984-11-18,12,26.334,TAM,@,SFO,L 17-24,4,50,12.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
68,1984,1984-11-25,13,26.341,TAM,,RAM,L 33-34,4,50,12.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
69,1984,1984-12-02,14,26.348,TAM,@,GNB,L 14-27,6,105,17.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
70,1984,1984-12-09,15,26.355,TAM,,ATL,W 23-6,5,39,7.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
71,1984,1984-12-16,16,26.362,TAM,,NYJ,W 41-21,6,70,11.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
72,1985,1985-09-08,1,27.262,TAM,@,CHI,L 28-38,1,44,44.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
73,1985,1985-09-15,2,27.269,TAM,,MIN,L 16-31,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
74,1985,1985-09-22,3,27.276,TAM,@,NOR,L 13-20,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
75,1985,1985-09-29,4,27.283,TAM,@,DET,L 9-30,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
76,1985,1985-10-06,5,27.290,TAM,,CHI,L 19-27,6,100,16.67,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
77,1985,1985-10-13,6,27.297,TAM,,RAM,L 27-31,2,37,18.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
78,1985,1985-10-20,7,27.304,TAM,@,MIA,L 38-41,4,111,27.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
79,1985,1985-10-27,8,27.311,TAM,,NWE,L 14-32,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
80,1985,1985-11-03,9,27.318,TAM,@,NYG,L 20-22,4,65,16.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
81,1985,1985-11-10,10,27.325,TAM,,STL,W 16-0,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
82,1985,1985-11-17,11,27.332,TAM,@,NYJ,L 28-62,6,92,15.33,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
83,1985,1985-11-24,12,27.339,TAM,,DET,W 19-16,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
84,1985,1985-12-01,13,27.346,TAM,@,GNB,L 0-21,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
85,1985,1985-12-08,14,27.353,TAM,@,MIN,L 7-26,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
86,1985,1985-12-15,15,27.360,TAM,,IND,L 23-31,4,131,32.75,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
87,1985,1985-12-22,16,28.002,TAM,,GNB,L 17-20,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
88,1986,1986-09-07,1,28.261,TAM,,SFO,L 7-31,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
89,1986,1986-09-14,2,28.268,TAM,,MIN,L 10-23,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
90,1986,1986-09-21,3,28.275,TAM,@,DET,W 24-20,0,0,,0,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0
91,1986,1986-09-28,4,28.282,TAM,,ATL,L 20-23,2,43,21.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
92,1986,1986-10-05,5,28.289,TAM,@,RAM,L 20-26,0,0,,0,0,0,,0,,,,,,,,,,,,0,
93,1986,1986-10-12,6,28.296,TAM,,STL,L 19-30,4,98,24.50,0,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0
94,1986,1986-10-19,7,28.303,TAM,@,NOR,L 7-38,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
95,1986,1986-11-03,9,28.318,RAM,@,CHI,W 20-17,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
96,1986,1986-11-09,10,28.324,RAM,@,NOR,L 0-6,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
97,1986,1986-11-16,11,28.331,RAM,,NWE,L 28-30,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
98,1986,1986-11-23,12,28.338,RAM,,NOR,W 26-13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,
99,1986,1986-11-30,13,28.345,RAM,@,NYJ,W 17-3,2,77,38.50,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
100,1986,1986-12-07,14,28.352,RAM,,DAL,W 29-10,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
101,1986,1986-12-14,15,28.359,RAM,,MIA,L 31-37,3,65,21.67,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
102,1986,1986-12-19,16,28.364,RAM,@,SFO,L 14-24,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
103,1987,1987-09-13,1,29.267,RAM,@,HOU,L 16-20,0,0,,0,,,,,,,,,,,,,,,,,
104,1987,1987-09-20,2,29.274,RAM,,MIN,L 16-21,0,0,,0,,,,,,,,,,,,,,,,,
105,1987,1987-10-26,6,29.310,RAM,@,CLE,L 17-30,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
106,1987,1987-11-01,7,29.316,RAM,,SFO,L 10-31,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
107,1987,1987-11-08,8,29.323,RAM,,NOR,L 14-31,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
108,1987,1987-11-15,9,29.330,RAM,@,STL,W 27-24,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
109,1987,1987-11-23,10,29.338,RAM,@,WAS,W 30-26,0,0,,0,,,,,,,,,,,,,,,,,
110,1987,1987-11-29,11,29.344,RAM,,TAM,W 35-3,0,0,,0,,,,,,,,,,,,,,,,,
111,1987,1987-12-06,12,29.351,RAM,@,DET,W 37-16,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
112,1987,1987-12-13,13,29.358,RAM,,ATL,W 33-0,0,0,,0,,,,,,,,,,,,,,,,,
113,1987,1987-12-21,14,30.001,RAM,,DAL,L 21-29,1,15,15.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
114,1987,1987-12-27,15,30.007,RAM,@,SFO,L 0-48,0,0,,0,,,,,,,,,,,,,,,,,
