ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2001,2001-12-09,12,24.042,NOR,@,ATL,W 28-10,,,,,
2,2004,2004-09-13,1,26.321,CAR,,GNB,L 14-24,,,,,
3,2004,2004-09-19,2,26.327,CAR,@,KAN,W 28-17,*,,,,
4,2004,2004-10-03,3,26.341,CAR,,ATL,L 10-27,*,,,,
5,2004,2004-10-10,4,26.348,CAR,@,DEN,L 17-20,*,,,,
6,2004,2004-10-17,5,26.355,CAR,@,PHI,L 8-30,*,,,,
7,2004,2004-11-07,8,27.010,CAR,,OAK,L 24-27,,,,,
8,2004,2004-11-14,9,27.017,CAR,@,SFO,W 37-27,*,,,,
9,2004,2004-11-21,10,27.024,CAR,,ARI,W 35-10,*,,,,
10,2004,2004-11-28,11,27.031,CAR,,TAM,W 21-14,*,,,,
11,2004,2004-12-05,12,27.038,CAR,@,NOR,W 32-21,*,,,,
12,2004,2004-12-12,13,27.045,CAR,,STL,W 20-7,*,,,,
13,2004,2004-12-18,14,27.051,CAR,@,ATL,L 31-34,*,,,,
14,2004,2004-12-26,15,27.059,CAR,@,TAM,W 37-20,*,,,,
15,2004,2005-01-02,16,27.066,CAR,,NOR,L 18-21,*,,,,
16,2005,2005-09-11,1,27.318,CAR,,NOR,L 20-23,*,,,,
17,2005,2005-09-18,2,27.325,CAR,,NWE,W 27-17,*,,,,
18,2005,2005-09-25,3,27.332,CAR,@,MIA,L 24-27,*,,,,
19,2005,2005-10-03,4,27.340,CAR,,GNB,W 32-29,*,,,,
20,2005,2005-10-09,5,27.346,CAR,@,ARI,W 24-20,*,,,,
21,2005,2005-10-16,6,27.353,CAR,@,DET,W 21-20,*,,,,
22,2005,2005-10-30,7,28.002,CAR,,MIN,W 38-13,*,,,,
23,2005,2005-11-06,8,28.009,CAR,@,TAM,W 34-14,*,,,,
24,2005,2005-11-13,9,28.016,CAR,,NYJ,W 30-3,*,,,,
25,2005,2005-11-20,10,28.023,CAR,@,CHI,L 3-13,*,,,,
26,2005,2005-11-27,11,28.030,CAR,@,BUF,W 13-9,*,,,,
27,2005,2005-12-04,12,28.037,CAR,,ATL,W 24-6,*,,,,
28,2005,2005-12-11,13,28.044,CAR,,TAM,L 10-20,*,,,,
29,2005,2005-12-18,14,28.051,CAR,@,NOR,W 27-10,*,,,,
30,2005,2005-12-24,15,28.057,CAR,,DAL,L 20-24,*,,,,
31,2005,2006-01-01,16,28.065,CAR,@,ATL,W 44-11,*,,,,
32,2006,2006-09-10,1,28.317,BUF,@,NWE,L 17-19,*,,,,
33,2006,2006-09-17,2,28.324,BUF,@,MIA,W 16-6,*,,,,
34,2006,2006-09-24,3,28.331,BUF,,NYJ,L 20-28,*,,,,
35,2006,2006-10-01,4,28.338,BUF,,MIN,W 17-12,*,,,,
36,2006,2006-10-08,5,28.345,BUF,@,CHI,L 7-40,*,,,,
37,2006,2006-10-15,6,28.352,BUF,@,DET,L 17-20,*,,,,
38,2007,2007-12-30,16,30.063,JAX,@,HOU,L 28-42,,,,,
39,2008,2008-09-07,1,30.315,JAX,@,TEN,L 10-17,,1,14,14.00,0
40,2008,2008-09-14,2,30.322,JAX,,BUF,L 16-20,,,,,
41,2008,2008-09-21,3,30.329,JAX,@,IND,W 23-21,,,,,
42,2008,2008-09-28,4,30.336,JAX,,HOU,W 30-27,,,,,
43,2008,2008-10-05,5,30.343,JAX,,PIT,L 21-26,,,,,
44,2008,2008-10-12,6,30.350,JAX,@,DEN,W 24-17,*,,,,
45,2008,2008-10-26,7,30.364,JAX,,CLE,L 17-23,*,,,,
46,2008,2008-11-02,8,31.005,JAX,@,CIN,L 19-21,*,,,,
47,2008,2008-11-09,9,31.012,JAX,@,DET,W 38-14,,,,,
48,2008,2008-11-16,10,31.019,JAX,,TEN,L 14-24,,,,,
49,2008,2008-11-23,11,31.026,JAX,,MIN,L 12-30,,0,0,,0
50,2008,2008-12-01,12,31.034,JAX,@,HOU,L 17-30,,,,,
51,2008,2008-12-07,13,31.040,JAX,@,CHI,L 10-23,,,,,
52,2008,2008-12-14,14,31.047,JAX,,GNB,W 20-16,,,,,
53,2008,2008-12-18,15,31.051,JAX,,IND,L 24-31,,,,,
