ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2010,2010-09-19,2,22.117,OAK,,STL,W 16-14,
2,2010,2010-09-26,3,22.124,OAK,@,ARI,L 23-24,
3,2010,2010-10-03,4,22.131,OAK,,HOU,L 24-31,
4,2010,2010-10-10,5,22.138,OAK,,SDG,W 35-27,
5,2010,2010-10-17,6,22.145,OAK,@,SFO,L 9-17,
6,2010,2010-10-24,7,22.152,OAK,@,DEN,W 59-14,
7,2010,2010-10-31,8,22.159,OAK,,SEA,W 33-3,
8,2010,2010-11-07,9,22.166,OAK,,KAN,W 23-20,
9,2010,2010-11-21,10,22.180,OAK,@,PIT,L 3-35,
10,2010,2010-11-28,11,22.187,OAK,,MIA,L 17-33,
11,2011,2011-09-18,2,23.116,OAK,@,BUF,L 35-38,
12,2011,2011-09-25,3,23.123,OAK,,NYJ,W 34-24,
13,2011,2011-10-02,4,23.130,OAK,,NWE,L 19-31,
14,2011,2011-10-09,5,23.137,OAK,@,HOU,W 25-20,
15,2012,2012-09-20,3,24.118,CAR,,NYG,L 7-36,
16,2012,2012-10-07,5,24.135,CAR,,SEA,L 12-16,
17,2012,2012-10-21,6,24.149,CAR,,DAL,L 14-19,
18,2012,2012-12-23,15,24.212,CAR,,OAK,W 17-6,
19,2012,2012-12-30,16,24.219,CAR,@,NOR,W 44-38,
